# R1,R2,R3
2.267671,2.267676,4.190115
2.267671,2.267672,4.261825
2.267666,2.267671,4.325428
2.267671,2.267671,4.380804
2.267671,2.267671,4.427837
2.267667,2.267671,4.466437
2.267668,2.267671,4.496540
2.267671,2.267673,4.518086
2.267665,2.267671,4.531019
1.432016,2.267671,2.456648
1.625531,2.267671,2.456642
1.816329,2.267671,2.456647
2.003921,2.267671,2.456642
2.187880,2.267671,2.456648
2.267671,2.367815,2.456639
2.267671,2.456641,2.543375
2.267671,2.456646,2.714169
2.267671,2.456635,2.879885
2.267671,2.456643,3.040183
2.267671,2.456638,3.194739
2.267671,2.456644,3.343267
2.267671,2.456638,3.485462
2.267671,2.456643,3.621070
2.267671,2.456635,3.749805
2.267671,2.456646,3.871455
2.267671,2.456641,3.985735
2.267671,2.456639,4.092465
2.267671,2.456648,4.191430
2.267671,2.456642,4.282424
2.267671,2.456647,4.365300
2.267671,2.456642,4.439876
2.267671,2.456648,4.506022
2.267671,2.456639,4.563595
2.267671,2.456641,4.612510
2.267671,2.456646,4.652659
2.267671,2.456635,4.683955
2.267671,2.456643,4.706366
2.267671,2.456638,4.719820
1.520794,2.267671,2.645615
1.717559,2.267671,2.645610
1.912382,2.267671,2.645618
2.104505,2.267671,2.645610
2.267671,2.293332,2.645615
2.267671,2.478360,2.645624
2.267671,2.645619,2.659077
2.267671,2.645618,2.835100
2.267671,2.645625,3.006015
2.267671,2.645616,3.171440
2.267671,2.645612,3.331038
2.267671,2.645617,3.484483
2.267671,2.645612,3.631443
2.267671,2.645616,3.771632
2.267671,2.645625,3.904767
2.267671,2.645618,4.030567
2.267671,2.645619,4.148804
2.267671,2.645624,4.259231
2.267671,2.645615,4.361635
2.267671,2.645610,4.455808
2.267671,2.645618,4.541591
2.267671,2.645610,4.618784
2.267671,2.645615,4.687261
2.267671,2.645624,4.746888
2.267671,2.645619,4.797521
2.267671,2.645618,4.839090
2.267671,2.645625,4.871512
2.267671,2.645616,4.894701
2.267671,2.645612,4.908635
1.626751,2.267671,2.834587
1.824576,2.267671,2.834592
2.021579,2.267671,2.834589
2.216684,2.267671,2.834592
2.267671,2.409036,2.834587
2.267671,2.597947,2.834592
2.267671,2.782821,2.834588
2.267671,2.834591,2.963155
2.267671,2.834592,3.138455
2.267671,2.834585,3.308298
2.267671,2.834585,3.472287
2.267671,2.834589,3.630045
2.267671,2.834585,3.781221
2.267671,2.834585,3.925504
2.267671,2.834592,4.062585
2.267671,2.834591,4.192158
2.267671,2.834588,4.313972
2.267671,2.834592,4.427772
2.267671,2.834587,4.533319
2.267671,2.834592,4.630422
2.267671,2.834589,4.718863
2.267671,2.834592,4.798481
2.267671,2.834587,4.869098
2.267671,2.834592,4.930592
2.267671,2.834588,4.982826
2.267671,2.834591,5.025712
2.267671,2.834592,5.059154
2.267671,2.834585,5.083082
2.267671,2.834585,5.097460
1.878221,2.267671,3.212537
2.074005,2.267671,3.212542
2.267671,2.271605,3.212530
2.267671,2.469286,3.212542
2.267671,2.665661,3.212537
2.267671,2.859669,3.212529
2.267671,3.050435,3.212528
2.267671,3.212536,3.237212
2.267671,3.212526,3.419313
2.267671,3.212528,3.596198
2.267671,3.212532,3.767344
2.267671,3.212534,3.932265
2.267671,3.212532,4.090539
2.267671,3.212528,4.241780
2.267671,3.212526,4.385615
2.267671,3.212536,4.521714
2.267671,3.212528,4.649751
2.267671,3.212529,4.769450
2.267671,3.212537,4.880543
2.267671,3.212542,4.982785
2.267671,3.212530,5.075941
2.267671,3.212542,5.159847
2.267671,3.212537,5.234285
2.267671,3.212529,5.299112
2.267671,3.212528,5.354204
2.267671,3.212536,5.399446
2.267671,3.212526,5.434713
2.267671,3.212528,5.459967
2.267671,3.212532,5.475143
2.267671,2.320642,3.779443
2.267671,2.509141,3.779460
2.267671,2.702953,3.779443
2.267671,2.899744,3.779460
2.267671,3.097549,3.779443
2.267671,3.294849,3.779451
2.267671,3.490343,3.779463
2.267671,3.682941,3.779461
2.267671,3.779450,3.871707
2.267671,3.779462,4.055874
2.267671,3.779453,4.234698
2.267671,3.779452,4.407561
2.267671,3.779453,4.573897
2.267671,3.779462,4.733204
2.267671,3.779450,4.884981
2.267671,3.779461,5.028843
2.267671,3.779463,5.164383
2.267671,3.779451,5.291232
2.267671,3.779443,5.409088
2.267671,3.779460,5.517679
2.267671,3.779443,5.616679
2.267671,3.779460,5.705919
2.267671,3.779443,5.785124
2.267671,3.779451,5.854162
2.267671,3.779463,5.912853
2.267671,3.779461,5.961046
2.267671,3.779450,5.998634
2.267671,3.779462,6.025562
2.267671,3.779453,6.041729
2.267671,2.642156,4.157393
2.267671,2.825302,4.157397
2.267671,3.015554,4.157384
2.267671,3.210359,4.157397
2.267671,3.407539,4.157393
2.267671,3.605375,4.157404
2.267671,3.802337,4.157402
2.267671,3.997171,4.157388
2.267671,4.157402,4.188825
2.267671,4.157404,4.376315
2.267671,4.157400,4.558837
2.267671,4.157397,4.735640
2.267671,4.157400,4.906081
2.267671,4.157404,5.069571
2.267671,4.157402,5.225553
2.267671,4.157388,5.373550
2.267671,4.157402,5.513156
2.267671,4.157404,5.643931
2.267671,4.157393,5.765516
2.267671,4.157397,5.877599
2.267671,4.157384,5.979865
2.267671,4.157397,6.072087
2.267671,4.157393,6.153983
2.267671,4.157404,6.225390
2.267671,4.157402,6.286095
2.267671,4.157388,6.335952
2.267671,4.157402,6.374880
2.267671,4.157404,6.402745
2.267671,4.157400,6.419486
2.267671,3.495689,5.102264
2.267671,3.667259,5.102265
2.267671,3.848717,5.102265
2.267671,4.037448,5.102265
2.267671,4.231141,5.102264
2.267671,4.427773,5.102263
2.267671,4.625557,5.102259
2.267671,4.822954,5.102258
2.267671,5.018586,5.102260
2.267671,5.102259,5.211245
2.267671,5.102269,5.399875
2.267671,5.102261,5.583493
2.267671,5.102269,5.761276
2.267671,5.102259,5.932426
2.267671,5.102260,6.096276
2.267671,5.102258,6.252187
2.267671,5.102259,6.399608
2.267671,5.102263,6.538017
2.267671,5.102264,6.666956
2.267671,5.102265,6.786007
2.267671,5.102265,6.894800
2.267671,5.102265,6.993003
2.267671,5.102264,7.080326
2.267671,5.102263,7.156514
2.267671,5.102259,7.221343
2.267671,5.102258,7.274636
2.267671,5.102260,7.316242
2.267671,5.102259,7.346041
2.267671,5.102269,7.363964
2.267671,4.386813,6.047124
2.267671,4.549796,6.047120
2.267671,4.724092,6.047119
2.267671,4.907244,6.047120
2.267671,5.096989,6.047124
2.267671,5.291231,6.047121
2.267671,5.488106,6.047116
2.267671,5.685943,6.047127
2.267671,5.883168,6.047118
2.267671,6.047113,6.078446
2.267671,6.047118,6.270538
2.267671,6.047124,6.458331
2.267671,6.047118,6.640806
2.267671,6.047113,6.817060
2.267671,6.047118,6.986292
2.267671,6.047127,7.147742
2.267671,6.047116,7.300726
2.267671,6.047121,7.444656
2.267671,6.047124,7.578970
2.267671,6.047120,7.703177
2.267671,6.047119,7.816836
2.267671,6.047120,7.919554
2.267671,6.047124,8.010990
