G1,G2,G3
1.576186e-01,9.895898e-04,7.434978e-07
2.230803e-01,1.652865e-03,2.176266e-06
6.206586e-04,8.392876e-08,3.381455e-13
6.652281e-03,1.062353e-05,2.897797e-10
1.234693e-01,2.380371e-04,9.920276e-08
1.473495e-01,5.175894e-03,2.059628e-05
2.077179e-01,3.214411e-04,7.685848e-08
2.205285e-03,1.031266e-06,2.479659e-12
2.236150e-02,5.545533e-05,1.010334e-08
9.790522e-02,4.044198e-05,1.366791e-09
1.129649e-01,7.928012e-06,7.209042e-11
1.792519e-01,2.045014e-05,3.108222e-10
5.432804e-02,2.726584e-04,2.367171e-07
2.250580e-02,3.734989e-05,1.980731e-09
3.467099e-03,2.056199e-06,3.091128e-11
4.198683e-02,4.197173e-05,7.099085e-09
8.821868e-03,1.956345e-05,5.529243e-10
8.981912e-02,2.581201e-04,6.791561e-08
1.233145e-01,1.276292e-03,1.339519e-06
7.510113e-02,3.622543e-05,2.164016e-09
8.240286e-04,1.096385e-07,2.507763e-14
1.612750e-02,2.959414e-06,2.631453e-11
7.062676e-03,7.921700e-06,9.712717e-11
1.606015e-01,3.810817e-03,1.955069e-05
5.853920e-03,5.849516e-06,5.973607e-10
2.140304e-02,5.917111e-05,2.612952e-08
5.918767e-04,3.503397e-08,1.203689e-14
1.313071e-03,4.183364e-07,1.756470e-13
1.093547e-01,2.196702e-05,6.521803e-10
1.838650e-02,8.575400e-05,7.253476e-08
1.331069e-02,4.420263e-05,2.241994e-09
9.872056e-04,2.371754e-07,1.931160e-12
2.224012e-01,2.573853e-03,4.517734e-06
2.817661e-02,2.165080e-06,3.276042e-11
1.868657e-02,8.828100e-05,1.007307e-08
5.370684e-02,9.431696e-06,1.439579e-10
4.121644e-03,1.171527e-06,2.045457e-12
4.180481e-02,1.512415e-04,2.110618e-08
6.983712e-03,5.369346e-06,1.752163e-10
9.278762e-02,2.289481e-04,4.470413e-08
4.994279e-03,7.186299e-07,5.112590e-13
1.807039e-01,8.474127e-03,5.413660e-05
1.835596e-02,1.205073e-05,1.345097e-09
1.563999e-01,6.181272e-03,4.043156e-05
1.846353e-01,2.507324e-04,6.286351e-08
1.482815e-02,3.220790e-05,1.019774e-08
5.368569e-04,2.620192e-08,7.245362e-16
7.465507e-04,1.393315e-07,5.563382e-13
1.607203e-01,1.514929e-04,2.756277e-08
7.005063e-02,2.714639e-04,8.348490e-08
5.119504e-02,4.919308e-04,5.827544e-07
6.509746e-03,5.343375e-06,3.060983e-11
5.971731e-02,9.995732e-04,3.599196e-06
1.013195e-01,2.786441e-05,1.405321e-09
1.195758e-01,1.421465e-05,1.687505e-10
7.826990e-03,1.213822e-06,3.167749e-12
7.834543e-04,4.729368e-08,5.929212e-14
2.230157e-01,1.133976e-04,9.834197e-09
2.636127e-02,4.979061e-06,4.592094e-11
1.149233e-03,6.049289e-08,9.308159e-14
7.355870e-02,1.416977e-05,2.530333e-10
2.271190e-01,1.164807e-02,1.576868e-04
1.822585e-01,1.065904e-03,1.490797e-06
2.580679e-02,6.559747e-05,1.392055e-08
4.040010e-02,2.110560e-05,7.644993e-10
1.380459e-01,1.201676e-05,1.193453e-10
2.024568e-02,1.179506e-05,1.339037e-10
1.759548e-03,7.597944e-07,1.883292e-12
2.491033e-03,1.388827e-06,1.439558e-11
2.960135e-03,7.077311e-07,7.439630e-12
2.848867e-02,1.498320e-06,2.269867e-12
1.196092e-02,5.442368e-06,3.965913e-11
3.139045e-03,1.669640e-07,8.277212e-13
7.472935e-03,1.382299e-05,2.281084e-10
6.857173e-02,6.373003e-05,3.882060e-09
4.780748e-02,5.560877e-05,4.231539e-09
6.205451e-04,5.311824e-08,3.881324e-15
1.936685e-03,1.352590e-07,3.924371e-13
1.689725e-01,2.171902e-04,6.759039e-08
1.805861e-03,6.692316e-07,6.585078e-13
3.374766e-03,9.853097e-07,9.814110e-12
2.837396e-02,2.976043e-06,1.768861e-11
1.348081e-01,5.331421e-03,5.056757e-05
6.093424e-02,1.308940e-04,2.693067e-08
1.055630e-02,1.939580e-05,1.647182e-09
1.122736e-02,1.038940e-05,1.057546e-10
7.582640e-02,1.367754e-03,1.718085e-06
7.182477e-02,1.042076e-04,2.281152e-08
5.971155e-02,7.821298e-04,1.365350e-06
1.509201e-01,3.747600e-03,1.067827e-05
1.960169e-03,2.180014e-07,5.161831e-14
2.552842e-02,7.385561e-05,7.259898e-09
2.672182e-02,3.362757e-05,3.005566e-09
1.378358e-02,3.632724e-06,1.718327e-10
6.048383e-04,9.087780e-08,8.867354e-15
2.570447e-01,8.340163e-03,4.479115e-05
4.998965e-03,5.198092e-07,6.942807e-13
2.286982e-02,5.600321e-06,2.362808e-10
1.450168e-01,2.358667e-04,4.465498e-08
2.151055e-01,5.007504e-03,2.745122e-05
1.490169e-04,5.429981e-09,1.561234e-15
1.218154e-04,3.696404e-09,2.181138e-17
1.624448e-03,2.269108e-07,7.554106e-14
1.746172e-01,1.038252e-05,8.622163e-11
4.330898e-02,3.005009e-05,1.192278e-09
1.402273e-02,2.852631e-06,2.322249e-11
1.296003e-02,3.752635e-06,3.073559e-11
2.526852e-03,1.428246e-06,2.201681e-12
9.159968e-02,5.135682e-05,4.015516e-09
1.174381e-03,2.877559e-07,1.299015e-13
2.165302e-02,6.060692e-05,4.129539e-09
8.176562e-02,1.617781e-03,2.383120e-06
8.206500e-02,1.870279e-03,9.473615e-06
8.024587e-02,2.113629e-04,1.027672e-07
1.149136e-02,4.037020e-06,1.824947e-10
4.126895e-02,3.490207e-06,3.112219e-11
1.176206e-01,6.335718e-05,3.833836e-09
9.808775e-04,6.454139e-08,1.538167e-14
1.800071e-01,2.722402e-05,7.468177e-10
1.023000e-03,1.504972e-07,6.129366e-14
3.711816e-02,5.003755e-06,2.854327e-11
7.834176e-02,4.365404e-04,1.640491e-07
4.545004e-03,1.818387e-06,2.214521e-11
3.948486e-03,3.554143e-07,2.315026e-12
3.156624e-02,2.269818e-04,2.821858e-07
3.462270e-03,1.429743e-06,9.738831e-12
1.286049e-03,3.533370e-07,1.314434e-13
2.241493e-03,8.256054e-07,2.964878e-11
2.304336e-03,8.801357e-07,3.385905e-12
1.699348e-01,1.735622e-04,2.569164e-08
7.696002e-03,4.766303e-07,2.239844e-13
2.484662e-01,1.768689e-02,3.207977e-04
2.035540e-01,4.667399e-03,2.684583e-05
1.391398e-03,1.201132e-07,3.476379e-14
1.234401e-03,5.704328e-08,3.274209e-15
6.748653e-04,5.217184e-08,3.935651e-15
4.108955e-04,3.770115e-08,3.540176e-15
2.158634e-02,4.416317e-05,1.633918e-08
1.856739e-02,7.185303e-05,5.052412e-09
5.601649e-02,3.731107e-06,4.880443e-11
1.846772e-01,2.570434e-05,5.980780e-10
1.641187e-01,6.953686e-03,6.938777e-05
3.818069e-02,3.305122e-06,2.408577e-11
2.365550e-03,1.664108e-07,5.803094e-14
1.829735e-02,2.061227e-05,3.642120e-09
1.864427e-03,1.627641e-07,2.743656e-14
8.102457e-02,2.480418e-05,1.396635e-09
8.186160e-02,5.027313e-05,6.998290e-09
5.296860e-02,1.238975e-05,2.058857e-10
9.078322e-02,1.424132e-04,1.849436e-08
5.028252e-02,7.240026e-04,2.243665e-06
2.253794e-02,2.707706e-05,4.631431e-09
4.931103e-04,5.716612e-08,6.589493e-15
1.204966e-01,4.304168e-04,2.937314e-07
3.425560e-03,3.043976e-07,9.335192e-14
1.486680e-03,2.680492e-07,9.181507e-14
2.154050e-01,3.327802e-03,1.149383e-05
2.718488e-04,1.131228e-08,3.398253e-16
2.529945e-03,1.511790e-06,2.685377e-12
3.411847e-02,1.462045e-04,1.044038e-07
1.805410e-03,1.205877e-07,1.855198e-14
1.270769e-03,7.224549e-08,1.999888e-14
3.328011e-03,6.819545e-07,4.776562e-12
1.174952e-01,5.190675e-04,3.792766e-07
1.021389e-01,3.172459e-04,1.124677e-07
8.274487e-02,3.329090e-04,2.763494e-07
7.589648e-03,1.303284e-06,1.720511e-12
2.311487e-01,9.125038e-03,8.141915e-05
3.401304e-03,2.881590e-06,9.309367e-12
1.154927e-01,6.034023e-05,3.865403e-09
3.518642e-03,3.086317e-06,1.196560e-10
1.968181e-01,3.190340e-05,1.237466e-09
1.793599e-02,6.262623e-06,4.037138e-11
1.196763e-02,3.926973e-05,2.049674e-08
3.158023e-03,4.394640e-07,2.486326e-13
4.776770e-02,5.403481e-04,3.911792e-07
5.922502e-03,8.541676e-06,7.756537e-11
1.553399e-01,6.434962e-03,3.137184e-05
3.324251e-02,2.820989e-04,9.896496e-08
1.430767e-01,1.099579e-03,9.691950e-07
1.846948e-02,8.430304e-06,1.094668e-10
1.926446e-03,4.644448e-07,3.945285e-12
5.082481e-03,4.022048e-07,3.504705e-13
2.538942e-02,1.952044e-05,1.161330e-09
7.927538e-03,3.406333e-06,1.616618e-11
1.862987e-02,8.685057e-05,1.569066e-08
1.762049e-01,5.859641e-05,2.837053e-09
7.159300e-03,1.280015e-06,2.446164e-12
1.590254e-01,6.683009e-03,3.813798e-05
1.882506e-02,6.891975e-05,7.751341e-09
2.106533e-01,6.901965e-05,4.692971e-09
1.570301e-01,2.418634e-05,5.813315e-10
2.579426e-02,1.515594e-04,3.100244e-08
1.453526e-01,1.914432e-05,3.043630e-10
6.737119e-03,1.535941e-06,5.850465e-12
2.405336e-02,6.316464e-05,6.473169e-09
1.631422e-03,2.883096e-07,9.498095e-14
1.879641e-01,4.851266e-04,1.718232e-07
7.027783e-02,1.168207e-04,1.191819e-08
3.870455e-04,1.925350e-08,4.089250e-16
2.107716e-01,1.776076e-04,2.234194e-08
2.056519e-01,2.281591e-03,5.453243e-06
1.049906e-02,2.749064e-05,2.688990e-09
1.284662e-01,3.636649e-05,1.446383e-09
9.529921e-04,5.712054e-08,1.901211e-14
1.151451e-02,6.331877e-06,5.172396e-11
1.515462e-01,2.059627e-03,6.560787e-06
6.645968e-03,3.256392e-07,1.046558e-13
5.445009e-03,4.994869e-07,6.833392e-12
3.635148e-03,1.836678e-07,1.666968e-13
6.011083e-04,7.926194e-08,1.452507e-14
5.907961e-02,1.572177e-05,9.104337e-10
8.739291e-02,4.440473e-05,4.240435e-09
3.649621e-03,3.141093e-06,2.333691e-10
1.972160e-04,9.697636e-09,1.031240e-16
2.701810e-02,5.887923e-06,2.594648e-10
7.938279e-02,1.578967e-03,2.340374e-06
3.139264e-02,1.092220e-04,7.360153e-08
1.245743e-01,6.936235e-06,3.885439e-11
3.125188e-02,9.868037e-05,4.395058e-08
1.207296e-02,1.974963e-06,3.482102e-11
7.950593e-02,8.682649e-06,7.244453e-11
9.487991e-02,3.542144e-05,1.251404e-09
1.111862e-01,1.892695e-04,2.952879e-08
6.024250e-02,3.039195e-04,9.839262e-08
4.024217e-02,2.106593e-05,5.881730e-10
1.040176e-04,2.682253e-09,4.086736e-17
7.539758e-03,8.345332e-06,7.393018e-11
3.512244e-04,2.644409e-08,5.186148e-14
6.799150e-04,2.979913e-08,3.529924e-15
5.511011e-02,1.639180e-04,3.625821e-08
2.088353e-03,1.081707e-06,1.968991e-12
1.809148e-03,1.911747e-07,5.877851e-14
1.313176e-01,3.180592e-03,1.556322e-05
9.810238e-02,4.833512e-05,3.886721e-09
9.153236e-02,1.656122e-03,2.316391e-06
1.282174e-03,6.729516e-08,5.013711e-15
4.645264e-02,9.815672e-06,2.214111e-10
1.132750e-02,1.176479e-05,7.820519e-10
3.635226e-02,3.272314e-05,1.520693e-09
2.945222e-03,1.070557e-06,1.420517e-12
4.197055e-04,3.633907e-08,7.301475e-15
1.909327e-03,1.785920e-07,2.489810e-13
3.578428e-03,8.999064e-07,8.048785e-12
1.109920e-02,1.888592e-05,5.156979e-10
1.979961e-02,9.663656e-05,2.879685e-08
2.869150e-03,5.412459e-07,7.404746e-12
6.548423e-04,1.072938e-07,4.039784e-14
2.855273e-03,1.488935e-06,2.204986e-12
5.763287e-02,4.321776e-05,6.364056e-09
3.393445e-03,5.257807e-07,8.219596e-12
8.743282e-02,1.992920e-03,3.553775e-06
1.135174e-03,1.575249e-07,2.181050e-13
1.954833e-02,1.164933e-05,3.065623e-10
1.132311e-01,2.092021e-04,7.558560e-08
2.089750e-01,1.840407e-03,3.261902e-06
1.175780e-01,1.048161e-03,1.051492e-06
6.205933e-02,2.228763e-05,5.177648e-10
8.346695e-03,1.249685e-05,4.921193e-10
1.432166e-02,2.526786e-05,1.612629e-09
5.005452e-02,6.260277e-04,3.676627e-07
2.015008e-03,3.181287e-07,1.345958e-13
2.413116e-02,1.440093e-04,1.237008e-07
1.263407e-01,6.866785e-05,6.826867e-09
3.457571e-03,1.919596e-06,2.417263e-11
1.175170e-01,1.176856e-03,1.584091e-06
1.007650e-02,2.192813e-05,4.235773e-09
1.670824e-03,9.162496e-08,1.768429e-14
1.368099e-03,3.538081e-07,1.632816e-13
6.759788e-02,2.415671e-04,5.124745e-08
9.397388e-03,1.278019e-05,1.965508e-10
1.003647e-01,4.260732e-05,1.499551e-09
1.401994e-01,4.796317e-03,3.707751e-05
1.572243e-01,2.664984e-03,1.127864e-05
3.211375e-03,1.949214e-06,1.273076e-11
1.010149e-01,2.350451e-03,5.073904e-06
1.475936e-02,8.925232e-07,7.857796e-13
1.823662e-02,1.595164e-05,2.953677e-10
2.196398e-01,1.457606e-04,1.814266e-08
1.648835e-02,2.561739e-05,8.250311e-10
5.032824e-02,4.808756e-04,2.163648e-07
6.204501e-02,5.041056e-04,2.929394e-07
1.496282e-01,2.901962e-05,8.241241e-10
9.809194e-03,2.608067e-05,9.755838e-09
5.081012e-02,8.144921e-05,2.481047e-08
4.190320e-02,2.990080e-06,3.192921e-11
9.275820e-02,2.405874e-04,5.154555e-08
9.745809e-03,3.136892e-06,9.873171e-12
2.849495e-03,3.648099e-07,2.690982e-13
2.016568e-02,7.214886e-06,5.384562e-11
6.046981e-03,4.585615e-06,1.273350e-10
2.386799e-03,3.012012e-07,4.377187e-13
1.054795e-02,4.367628e-06,1.157834e-10
1.776921e-02,1.716109e-05,4.247586e-10
7.514178e-02,1.570304e-04,4.809921e-08
4.610945e-03,5.277246e-06,2.758635e-11
1.493355e-01,1.156084e-03,1.244098e-06
1.563524e-02,2.691216e-06,8.383253e-11
1.307802e-01,7.667998e-04,7.853786e-07
1.234661e-01,2.602575e-05,5.365829e-10
2.824643e-03,1.545229e-06,6.328866e-12
1.836698e-02,3.413283e-05,1.868369e-09
1.658552e-03,4.062251e-07,4.155036e-12
1.706932e-01,6.426466e-05,3.101438e-09
1.639180e-01,4.898089e-03,2.143469e-05
7.444892e-02,1.046601e-04,3.174915e-08
7.608927e-04,8.057672e-08,3.178443e-14
4.364701e-03,4.675044e-06,2.205019e-11
4.402511e-04,4.838704e-08,3.539822e-15
7.039434e-02,1.951210e-05,1.178174e-09
1.607075e-02,1.590956e-05,2.509167e-10
1.209159e-02,1.334714e-06,2.847157e-12
8.233112e-04,1.515061e-07,2.674042e-14
2.818501e-03,1.282408e-06,1.644475e-12
6.707940e-04,4.026978e-08,1.776023e-15
2.396882e-01,1.518948e-02,2.092878e-04
1.224350e-04,3.692148e-09,4.925602e-17
5.080195e-03,1.900012e-06,9.468174e-11
9.420665e-02,2.348810e-03,6.965787e-06
5.221066e-03,4.224619e-06,3.611546e-11
1.059248e-02,7.210934e-07,5.265658e-13
1.423520e-01,4.944110e-05,4.214647e-09
9.872149e-03,7.340155e-06,7.793195e-10
1.164432e-01,5.961966e-04,3.172740e-07
5.545427e-02,2.476519e-04,1.263892e-07
1.718332e-01,1.678474e-05,2.052690e-10
3.891174e-02,1.522840e-04,2.770093e-08
5.474763e-02,2.070988e-05,5.470943e-10
1.443391e-04,4.926446e-09,2.555241e-17
2.199853e-02,7.109787e-06,5.973518e-11
5.973349e-03,9.252817e-07,9.709659e-12
1.509792e-01,1.336642e-05,2.380120e-10
7.042041e-02,3.256446e-05,1.514622e-09
1.706020e-03,1.889974e-07,2.158916e-13
4.948373e-02,4.902887e-04,3.773850e-07
3.122034e-02,2.607401e-04,2.653808e-07
5.040340e-02,1.136973e-04,2.045374e-08
2.966628e-02,6.194431e-05,3.625404e-09
2.163925e-01,1.034716e-02,8.017490e-05
1.008647e-01,1.953212e-05,3.180858e-10
2.467277e-04,1.268617e-08,1.071840e-15
2.680926e-03,4.612824e-07,2.169738e-13
2.101814e-02,1.842082e-05,3.691936e-10
1.302141e-01,1.227448e-05,1.380921e-10
1.680247e-02,6.515869e-06,2.221874e-10
2.077209e-03,9.964269e-07,1.433216e-12
1.631643e-03,1.638684e-07,4.395610e-13
1.827071e-01,1.503059e-04,2.638421e-08
5.621755e-03,2.729678e-06,8.501317e-12
6.387160e-04,4.566662e-08,2.289140e-15
1.837416e-02,4.227191e-05,2.250305e-09
2.258868e-04,1.280116e-08,7.072234e-15
9.497848e-04,9.974276e-08,1.493454e-14
5.102899e-02,3.782948e-05,2.033718e-09
3.884375e-02,4.151893e-05,1.870612e-09
2.803429e-02,1.578696e-04,2.396911e-08
7.874184e-02,3.520246e-04,2.316820e-07
8.907989e-02,2.510684e-05,5.386258e-10
8.670327e-02,1.928949e-03,1.074468e-05
8.218386e-02,7.937991e-04,8.862205e-07
1.312685e-02,4.788261e-06,2.398038e-10
1.060065e-02,2.569022e-05,7.599260e-10
7.728298e-02,3.717823e-04,2.112972e-07
1.828360e-04,6.304515e-09,6.525037e-17
4.290270e-04,4.600959e-08,2.386616e-15
1.329978e-02,7.768692e-06,7.910065e-11
1.153176e-02,2.823319e-05,1.497004e-09
4.450166e-03,3.034682e-07,1.880253e-13
5.154186e-03,4.644767e-07,9.439530e-13
1.382178e-01,8.653132e-04,9.735662e-07
4.550482e-02,2.016786e-05,2.006448e-09
2.210731e-01,1.390506e-02,1.802078e-04
1.840932e-02,2.069513e-05,7.761308e-10
2.572010e-03,6.341080e-07,7.536111e-13
9.311488e-04,1.969798e-07,3.892654e-14
1.829807e-01,1.757550e-05,4.180584e-10
1.392522e-02,1.238986e-06,1.411900e-11
1.454818e-01,6.980523e-04,3.970514e-07
8.408021e-02,1.912872e-05,5.698773e-10
7.053472e-03,6.331691e-07,3.996509e-12
6.116469e-03,8.359446e-07,7.239167e-13
5.849012e-02,6.938717e-05,4.785382e-09
2.926310e-03,2.060943e-06,4.270458e-12
7.145436e-04,1.264464e-07,3.466659e-14
1.795798e-01,2.981830e-04,7.053195e-08
3.058340e-04,2.150135e-08,1.411413e-14
2.122290e-01,4.798503e-04,1.577428e-07
2.888579e-02,2.901221e-06,1.816544e-11
1.280154e-03,1.210533e-07,1.534042e-13
9.943213e-04,1.471173e-07,4.263930e-14
8.187845e-03,8.416116e-07,7.642358e-13
1.966654e-02,9.782807e-05,1.333998e-08
1.238822e-01,3.173217e-04,1.281070e-07
2.209470e-02,2.607491e-06,2.055740e-11
4.430116e-03,1.262596e-06,1.576545e-11
6.850039e-02,1.577288e-04,4.571680e-08
9.661083e-04,1.822531e-07,1.611429e-12
3.170705e-02,1.090550e-04,3.666292e-08
1.038035e-02,7.844160e-07,1.892921e-12
5.790727e-02,1.727544e-05,8.341566e-10
7.340029e-02,1.127067e-04,1.294573e-08
2.914885e-03,2.109264e-06,8.680864e-12
2.634886e-02,6.893922e-05,1.670931e-08
5.598653e-02,3.951448e-04,1.494655e-07
8.925453e-03,1.674506e-05,1.070864e-09
5.341295e-02,1.384240e-04,2.344520e-08
1.374307e-02,1.641968e-05,2.630439e-10
3.467906e-02,2.585884e-04,1.406347e-07
7.741609e-02,1.636000e-05,7.674867e-10
2.900791e-01,1.690460e-02,2.197984e-04
1.118323e-02,1.199496e-05,8.076438e-10
6.765557e-02,6.323895e-04,1.169657e-06
6.956142e-02,5.578606e-06,4.188891e-11
2.033747e-01,2.044982e-05,3.876571e-10
2.714435e-04,1.442772e-08,2.570219e-14
1.393437e-01,6.359394e-04,7.102847e-07
2.204710e-02,2.420546e-05,5.729630e-10
2.509732e-03,7.952544e-07,4.160025e-12
1.435330e-03,2.555268e-07,3.563065e-12
2.691216e-02,2.610052e-06,7.089545e-12
8.633419e-02,1.589966e-03,2.327770e-06
8.911116e-02,1.211737e-05,1.327704e-10
5.392259e-02,5.492659e-06,3.724513e-11
8.519250e-02,5.145155e-05,4.590394e-09
1.386449e-02,1.346314e-05,8.338230e-10
2.218833e-01,4.406759e-05,1.568886e-09
2.090656e-01,9.139167e-03,8.542259e-05
9.441944e-03,2.518549e-06,1.673197e-11
1.095133e-01,7.082226e-06,4.103072e-11
3.056535e-02,1.757722e-05,1.504207e-09
1.538539e-02,1.925702e-05,5.335331e-10
1.064134e-02,2.847323e-05,2.070864e-09
6.892317e-03,4.493932e-06,7.567298e-11
4.322292e-02,1.246977e-04,2.508991e-08
1.615942e-02,6.698024e-05,1.880581e-08
2.072220e-02,8.896517e-06,3.521373e-10
2.264678e-02,4.836592e-06,4.544583e-11
9.275374e-02,1.091277e-03,1.237645e-06
3.962602e-03,3.587177e-06,1.598932e-11
1.086641e-01,7.202593e-04,7.585175e-07
1.316608e-03,1.371653e-07,2.310563e-14
2.040758e-01,5.874000e-03,3.765669e-05
1.210700e-01,1.629774e-05,2.250272e-10
1.210463e-03,3.687646e-07,2.233391e-12
5.635300e-03,4.553538e-06,1.076539e-10
1.357221e-04,4.414966e-09,4.798707e-17
5.899002e-02,1.461457e-04,7.002595e-08
2.492909e-03,1.109325e-06,1.299034e-12
1.690193e-01,1.620589e-03,1.931720e-06
6.293795e-02,1.220227e-05,1.877706e-10
1.874265e-02,2.622345e-06,2.333422e-11
1.625312e-01,1.497837e-04,1.669761e-08
6.069288e-02,6.851592e-05,1.459043e-08
6.831480e-03,4.310427e-06,2.804852e-10
5.740374e-03,8.071799e-06,2.650242e-10
2.996636e-02,7.480155e-06,4.146443e-10
1.802208e-03,5.177195e-07,3.031996e-12
2.038073e-01,1.001876e-04,9.141878e-09
4.013674e-02,2.149305e-06,7.370025e-12
7.858444e-02,4.170129e-05,1.750438e-09
9.345076e-03,9.889234e-06,8.187028e-10
1.319475e-02,4.126755e-05,1.303406e-08
1.053451e-01,2.607444e-04,8.842598e-08
1.552193e-03,5.216059e-07,3.174408e-12
9.084749e-04,1.132719e-07,7.859368e-13
5.802490e-02,7.440678e-06,5.529714e-11
3.065754e-03,3.891755e-07,1.507279e-13
3.958887e-03,2.790093e-06,9.504079e-12
1.405598e-01,1.929601e-05,3.783884e-10
1.275210e-02,2.521108e-05,6.257939e-10
7.865834e-04,4.775344e-08,2.253098e-13
3.093859e-04,2.063934e-08,4.270758e-14
2.601045e-03,1.559567e-06,2.421340e-12
7.677541e-02,3.526043e-05,3.179633e-09
6.187705e-02,1.217737e-05,3.991036e-10
6.014363e-04,3.727255e-08,2.747184e-15
6.328081e-04,8.468531e-08,7.658196e-15
3.622161e-02,4.049766e-06,2.071631e-11
1.784857e-03,7.348605e-07,1.462630e-11
1.606359e-02,1.272941e-05,4.760968e-10
8.101002e-03,1.830596e-06,3.323509e-12
2.865523e-02,8.683607e-05,2.615828e-08
2.478671e-04,1.393710e-08,3.342692e-15
2.804563e-02,5.667907e-06,1.660387e-10
7.764571e-03,1.257727e-05,6.625666e-10
1.813279e-01,6.522848e-03,4.786146e-05
1.041455e-02,7.929618e-06,7.933831e-11
5.488205e-02,2.599435e-05,2.074595e-09
5.806787e-04,8.157720e-08,3.179396e-14
3.561318e-03,2.051382e-06,6.068649e-11
1.303243e-03,1.508493e-07,2.987662e-14
1.748364e-01,8.171341e-03,5.153239e-05
1.100659e-02,1.584241e-06,3.125584e-12
1.782043e-01,1.925159e-03,2.783782e-06
1.992260e-04,9.807494e-09,2.802919e-16
4.275685e-04,3.550586e-08,1.175750e-13
1.972726e-01,6.290083e-04,2.767365e-07
1.826243e-02,3.155509e-06,4.748534e-11
1.535434e-01,4.639069e-03,2.039746e-05
9.447096e-04,1.290224e-07,4.344046e-13
1.758325e-02,1.632622e-05,2.982766e-10
2.675269e-03,5.125310e-07,3.415098e-13
1.903884e-02,6.645468e-05,5.548157e-09
5.231155e-04,5.889968e-08,2.356533e-14
3.688534e-02,2.386798e-06,5.564021e-12
8.922738e-03,6.486660e-07,9.576443e-13
1.246045e-02,3.785272e-05,3.075495e-09
1.484335e-02,2.204408e-05,9.066179e-10
3.290362e-02,3.692580e-06,2.896885e-11
3.857901e-02,4.917519e-05,2.824880e-09
1.198671e-02,1.001451e-05,9.164625e-10
6.604761e-04,7.684774e-08,6.790852e-15
1.363186e-03,3.758498e-07,1.276882e-12
7.430483e-02,2.537263e-04,5.726364e-08
