# R1,R2,R3,E
1.511781,2.456638,3.964856,13.770222
1.511781,1.652946,2.645615,25.518870
1.511781,1.776799,2.645610,24.797959
1.511781,1.904861,2.645618,23.800322
1.511781,2.035429,2.645610,22.830128
1.511781,2.167164,2.645615,22.002063
1.511781,2.298959,2.645624,21.088277
1.511781,2.429846,2.645619,19.936667
1.511781,2.559079,2.645618,18.755588
1.511781,2.645625,2.685974,17.364160
1.511781,2.645616,2.809930,16.116417
1.511781,2.645612,2.930454,14.955241
1.511781,2.645617,3.047092,13.914023
1.511781,2.645612,3.159419,13.064729
1.511781,2.645616,3.267082,12.418094
1.511781,2.645625,3.369744,11.971227
1.511781,2.645618,3.467084,11.665979
1.511781,2.645619,3.558849,11.408279
1.511781,2.645624,3.644777,11.026163
1.511781,2.645615,3.724637,10.718028
1.511781,2.645610,3.798223,10.525840
1.511781,2.645618,3.865366,10.438620
1.511781,2.645610,3.925870,10.442025
1.511781,2.645615,3.979610,10.522308
1.511781,2.645624,4.026454,10.666146
1.511781,2.645619,4.066263,10.842852
1.511781,2.645618,4.098970,10.982223
1.511781,2.645625,4.124495,11.210177
1.511781,2.645616,4.142755,11.575456
1.511781,2.645612,4.153730,11.842523
1.511781,1.816526,2.834587,21.930665
1.511781,1.937769,2.834592,21.498308
1.511781,2.063996,2.834589,20.518615
1.511781,2.193480,2.834592,19.483041
1.511781,2.324763,2.834587,18.448424
1.511781,2.456648,2.834592,17.493874
1.511781,2.588104,2.834588,16.410741
1.511781,2.718287,2.834591,15.362032
1.511781,2.834592,2.846430,14.172637
1.511781,2.834585,2.971886,13.213047
1.511781,2.834585,3.094091,12.177631
1.511781,2.834589,3.212534,11.421921
1.511781,2.834585,3.326756,10.704695
1.511781,2.834585,3.436365,10.270250
1.511781,2.834592,3.540992,9.880673
1.511781,2.834591,3.640287,9.672294
1.511781,2.834588,3.733961,9.596705
1.511781,2.834592,3.821737,9.309944
1.511781,2.834587,3.903359,9.110355
1.511781,2.834592,3.978622,8.978803
1.511781,2.834589,4.047304,8.960530
1.511781,2.834592,4.109238,8.975268
1.511781,2.834587,4.164248,9.081916
1.511781,2.834592,4.212211,9.191874
1.511781,2.834588,4.252990,9.372498
1.511781,2.834591,4.286500,9.499237
1.511781,2.834592,4.312647,9.597625
1.511781,2.834585,4.331362,9.792673
1.511781,2.834585,4.342612,9.969304
1.511781,2.156200,3.212537,16.337016
1.511781,2.272678,3.212542,15.801719
1.511781,2.395309,3.212530,14.898267
1.511781,2.522363,3.212542,13.762758
1.511781,2.652274,3.212537,12.673091
1.511781,2.783734,3.212529,11.706149
1.511781,2.915614,3.212528,10.837879
1.511781,3.046925,3.212536,10.058921
1.511781,3.176765,3.212526,9.359153
1.511781,3.212528,3.304411,8.712666
1.511781,3.212532,3.429184,8.143018
1.511781,3.212534,3.550473,7.675885
1.511781,3.212532,3.667749,7.314829
1.511781,3.212528,3.780543,7.053891
1.511781,3.212526,3.888416,6.879367
1.511781,3.212536,3.990988,6.770579
1.511781,3.212528,4.087888,6.702087
1.511781,3.212529,4.178812,6.654870
1.511781,3.212537,4.263472,6.633045
1.511781,3.212542,4.341601,6.647874
1.511781,3.212530,4.412954,6.691547
1.511781,3.212542,4.477360,6.763005
1.511781,3.212537,4.534595,6.855910
1.511781,3.212529,4.584514,6.961909
1.511781,3.212528,4.626990,7.067062
1.511781,3.212536,4.661909,7.135456
1.511781,3.212526,4.689148,7.158508
1.511781,3.212528,4.708665,7.250847
1.511781,3.212532,4.720399,7.332126
1.511781,2.684941,3.779443,10.314009
1.511781,2.795691,3.779460,9.678923
1.511781,2.913639,3.779443,8.881434
1.511781,3.037165,3.779460,7.989218
1.511781,3.164679,3.779443,7.275865
1.511781,3.294849,3.779451,6.718687
1.511781,3.426422,3.779463,6.288279
1.511781,3.558286,3.779461,5.957227
1.511781,3.689456,3.779450,5.709131
1.511781,3.779462,3.819089,5.514176
1.511781,3.779453,3.946364,5.338448
1.511781,3.779452,4.070595,5.211261
1.511781,3.779453,4.191146,5.117242
1.511781,3.779462,4.307457,5.046875
1.511781,3.779450,4.418978,4.996832
1.511781,3.779461,4.525285,4.967973
1.511781,3.779463,4.625935,4.962038
1.511781,3.779451,4.720533,4.979956
1.511781,3.779443,4.808757,5.020689
1.511781,3.779460,4.890319,5.081506
1.511781,3.779443,4.964881,5.157519
1.511781,3.779460,5.032266,5.236993
1.511781,3.779443,5.092193,5.287185
1.511781,3.779451,5.144526,5.336304
1.511781,3.779463,5.189084,5.438902
1.511781,3.779461,5.225713,5.536381
1.511781,3.779450,5.254307,5.620815
1.511781,3.779462,5.274812,5.686719
1.511781,3.779453,5.287123,5.728779
1.511781,3.045087,4.157393,7.567106
1.511781,3.152797,4.157397,6.972141
1.511781,3.268167,4.157384,6.402627
1.511781,3.389619,4.157397,5.918472
1.511781,3.515600,4.157393,5.554877
1.511781,3.644779,4.157404,5.304147
1.511781,3.775858,4.157402,5.144469
1.511781,3.907702,4.157388,5.053015
1.511781,4.039318,4.157402,5.009065
1.511781,4.157404,4.169734,5.019810
1.511781,4.157400,4.298129,4.944347
1.511781,4.157397,4.423735,4.925263
1.511781,4.157400,4.545878,4.896440
1.511781,4.157404,4.663936,4.868808
1.511781,4.157402,4.777328,4.848914
1.511781,4.157388,4.885548,4.840955
1.511781,4.157402,4.988171,4.846000
1.511781,4.157404,5.084738,4.860991
1.511781,4.157393,5.174876,4.876162
1.511781,4.157397,5.258265,4.897079
1.511781,4.157384,5.334579,4.991304
1.511781,4.157397,5.403586,5.089161
1.511781,4.157393,5.465001,5.178471
1.511781,4.157404,5.518658,5.266962
1.511781,4.157402,5.564343,5.353215
1.511781,4.157388,5.601911,5.432886
1.511781,4.157402,5.631281,5.500914
1.511781,4.157404,5.652317,5.552898
1.511781,4.157400,5.664961,5.585489
1.511781,3.959990,5.102264,4.935694
1.511781,4.062120,5.102265,4.880011
1.511781,4.172535,5.102265,4.898956
1.511781,4.289788,5.102265,4.968265
1.511781,4.412481,5.102264,5.070430
1.511781,4.539281,5.102263,5.181584
1.511781,4.668918,5.102259,5.273691
1.511781,4.800229,5.102258,5.341274
1.511781,4.932114,5.102260,5.384904
1.511781,5.063562,5.102259,5.408685
1.511781,5.102269,5.193657,5.416543
1.511781,5.102261,5.321517,5.413564
1.511781,5.102269,5.446391,5.403918
1.511781,5.102259,5.567531,5.390888
1.511781,5.102260,5.684306,5.377422
1.511781,5.102258,5.796105,5.366006
1.511781,5.102259,5.902395,5.358469
1.511781,5.102263,6.002672,5.355846
1.511781,5.102264,6.096488,5.358384
1.511781,5.102265,6.183437,5.365717
1.511781,5.102265,6.263157,5.376999
1.511781,5.102265,6.335326,5.391081
1.511781,5.102264,6.399659,5.406688
1.511781,5.102263,6.455908,5.422544
1.511781,5.102259,6.503855,5.437594
1.511781,5.102258,6.543329,5.450960
1.511781,5.102260,6.574183,5.461937
1.511781,5.102259,6.596298,5.470087
1.511781,5.102269,6.609610,5.475100
1.511781,4.886299,6.047124,5.332572
1.511781,4.984668,6.047120,5.338126
1.511781,5.091611,6.047119,5.354413
1.511781,5.205815,6.047120,5.376648
1.511781,5.325977,6.047124,5.400229
1.511781,5.450801,6.047121,5.421725
1.511781,5.579068,6.047116,5.439087
1.511781,5.709624,6.047127,5.451660
1.511781,5.841311,6.047118,5.459542
1.511781,5.973117,6.047113,5.463341
1.511781,6.047118,6.104062,5.463906
1.511781,6.047124,6.233232,5.462067
1.511781,6.047118,6.359770,5.458767
1.511781,6.047113,6.482900,5.454767
1.511781,6.047118,6.601918,5.450734
1.511781,6.047127,6.716148,5.447121
1.511781,6.047116,6.824969,5.444424
1.511781,6.047121,6.927849,5.442751
1.511781,6.047124,7.024269,5.442215
1.511781,6.047120,7.113773,5.442713
1.511781,6.047119,7.195954,5.444190
1.511781,6.047120,7.270445,5.446332
1.511781,6.047124,7.336925,5.449000
1.511781,6.047121,7.395095,5.451842
1.511781,6.047116,7.444721,5.454721
1.511781,6.047127,7.485616,5.457374
1.511781,6.047118,7.517576,5.459666
1.511781,6.047113,7.540498,5.461380
1.511781,6.047118,7.554295,5.462469
1.292656,1.889723,1.889726,37.126983
1.446337,1.889726,1.889735,36.592080
1.597256,1.889723,1.889726,36.405906
1.745150,1.889726,1.889727,36.175929
1.889726,1.889734,1.889734,36.187843
1.889726,1.889731,2.030700,34.438233
1.889721,1.889726,2.167801,32.500321
1.889726,1.889734,2.300790,29.199119
1.889726,1.889731,2.429386,26.368610
1.889718,1.889726,2.553349,24.033361
1.889726,1.889726,2.672476,22.178560
1.889718,1.889726,2.786504,20.765607
1.889726,1.889731,2.895234,19.830776
1.889726,1.889734,2.998447,19.109061
1.889721,1.889726,3.095943,18.653266
1.889726,1.889731,3.187563,17.950519
1.889726,1.889734,3.273106,16.928663
1.889726,1.889727,3.352419,16.149360
1.889723,1.889726,3.425348,15.585471
1.889726,1.889735,3.491767,15.210739
1.889723,1.889726,3.551517,14.998155
1.889726,1.889727,3.604526,14.923679
1.889726,1.889734,3.650679,14.964507
1.889726,1.889731,3.689869,15.098706
1.889721,1.889726,3.722029,15.313034
1.889726,1.889734,3.747127,15.569133
1.889726,1.889731,3.765075,15.727016
1.889718,1.889726,3.775847,15.928030
1.368855,1.889726,2.078705,35.313089
1.528656,1.889726,2.078706,34.916326
1.685851,1.889726,2.078705,34.525945
1.840073,1.889726,2.078699,34.081353
1.889726,1.990954,2.078702,33.269407
1.889726,2.078701,2.138184,31.846991
1.889726,2.078694,2.281452,28.913742
1.889726,2.078701,2.420475,25.941807
1.889726,2.078700,2.554964,23.365094
1.889726,2.078691,2.684642,21.285483
1.889726,2.078699,2.809280,19.661228
1.889726,2.078691,2.928606,18.443008
1.889726,2.078700,3.042413,17.649764
1.889726,2.078701,3.150465,17.041317
1.889726,2.078694,3.252544,16.660272
1.889726,2.078701,3.348477,16.144996
1.889726,2.078702,3.438057,15.330420
1.889726,2.078699,3.521113,14.709709
1.889726,2.078705,3.597508,14.271764
1.889726,2.078706,3.667066,13.993851
1.889726,2.078705,3.729664,13.853944
1.889726,2.078699,3.785183,13.831144
1.889726,2.078702,3.833520,13.905944
1.889726,2.078701,3.874576,14.074913
1.889726,2.078694,3.908269,14.269745
1.889726,2.078701,3.934554,14.548191
1.889726,2.078700,3.953360,14.747704
1.889726,2.078691,3.964648,14.924470
1.301077,1.889726,2.267666,30.973939
1.465606,1.889726,2.267672,30.665394
1.628837,1.889726,2.267676,30.648911
1.790062,1.889726,2.267672,30.423056
1.889726,1.948722,2.267666,29.905139
1.889726,2.104309,2.267671,29.305445
1.889726,2.256399,2.267671,28.145638
1.889726,2.267667,2.404601,25.308028
1.889726,2.267668,2.548564,22.719383
1.889726,2.267673,2.687960,20.455826
1.889726,2.267665,2.822477,18.656961
1.889726,2.267671,2.951847,17.261492
1.889726,2.267665,3.075771,16.277829
1.889726,2.267673,3.194008,15.575988
1.889726,2.267668,3.306295,15.071730
1.889726,2.267667,3.412426,14.769376
1.889726,2.267671,3.512187,14.420538
1.889726,2.267671,3.605367,13.797632
1.889726,2.267666,3.691779,13.330276
1.889726,2.267672,3.771271,13.015681
1.889726,2.267676,3.843661,12.832927
1.889726,2.267672,3.908811,12.762384
1.889726,2.267666,3.966603,12.786941
1.889726,2.267671,4.016928,12.890228
1.889726,2.267671,4.059675,13.072171
1.889726,2.267667,4.094760,13.300827
1.889726,2.267668,4.122123,13.553987
1.889726,2.267673,4.141710,13.790578
1.889726,2.267665,4.153467,13.652877
1.414402,1.889726,2.456648,26.783101
1.579112,1.889726,2.456642,26.560706
1.743803,1.889726,2.456647,26.218468
1.889726,1.907367,2.456642,25.880873
1.889726,2.068975,2.456648,25.245422
1.889726,2.227949,2.456639,24.600485
1.889726,2.383750,2.456641,23.703696
1.889726,2.456646,2.535856,22.027408
1.889726,2.456635,2.683855,19.634841
1.889726,2.456643,2.827348,17.835213
1.889726,2.456638,2.965962,16.223700
1.889726,2.456644,3.099381,15.110265
1.889726,2.456638,3.227280,14.193867
1.889726,2.456643,3.349392,13.634823
1.889726,2.456635,3.465424,13.176764
1.889726,2.456646,3.575161,13.006674
1.889726,2.456641,3.678320,12.847695
1.889726,2.456639,3.774722,12.360971
1.889726,2.456648,3.864158,12.024720
1.889726,2.456642,3.946424,11.816959
1.889726,2.456647,4.021382,11.716048
1.889726,2.456642,4.088853,11.704536
1.889726,2.456648,4.148715,11.767886
1.889726,2.456639,4.200829,11.893643
1.889726,2.456641,4.245116,12.041715
1.889726,2.456646,4.281472,12.233231
1.889726,2.456635,4.309814,12.298254
1.889726,2.456643,4.330112,12.532743
1.889726,2.456638,4.342298,12.736632
1.542621,1.889726,2.645615,23.839614
1.706068,1.889726,2.645610,23.310071
1.870831,1.889726,2.645618,22.726101
1.889726,2.035464,2.645610,22.134927
1.889726,2.198896,2.645615,21.502695
1.889726,2.360275,2.645624,20.812979
1.889726,2.518845,2.645619,19.872086
1.889726,2.645618,2.674041,18.657967
1.889726,2.645625,2.825322,16.734592
1.889726,2.645616,2.972209,15.272805
1.889726,2.645612,3.114297,14.026211
1.889726,2.645617,3.251208,13.074053
1.889726,2.645612,3.382575,12.365329
1.889726,2.645616,3.508087,11.859280
1.889726,2.645625,3.627444,11.535530
1.889726,2.645618,3.740351,11.363492
1.889726,2.645619,3.846576,11.259188
1.889726,2.645624,3.945869,11.001853
1.889726,2.645615,4.038013,10.788810
1.889726,2.645610,4.122805,10.670353
1.889726,2.645618,4.200085,10.634199
1.889726,2.645610,4.269656,10.666637
1.889726,2.645615,4.331398,10.755350
1.889726,2.645624,4.385179,10.887986
1.889726,2.645619,4.430859,11.041718
1.889726,2.645618,4.468370,11.161384
1.889726,2.645625,4.497633,11.326970
1.889726,2.645616,4.518564,11.572907
1.889726,2.645612,4.531141,11.825482
1.682320,1.889726,2.834587,21.442255
1.843684,1.889726,2.834592,20.603306
1.889726,2.007632,2.834589,19.795732
1.889726,2.172482,2.834592,19.042354
1.889726,2.336910,2.834587,18.195393
1.889726,2.499876,2.834592,17.437083
1.889726,2.660516,2.834588,16.545122
1.889726,2.818128,2.834591,15.508560
1.889726,2.834592,2.972068,14.135571
1.889726,2.834585,3.121799,12.905943
1.889726,2.834585,3.266840,11.986619
1.889726,2.834589,3.406752,11.252071
1.889726,2.834585,3.541133,10.680437
1.889726,2.834585,3.669639,10.277472
1.889726,2.834592,3.791934,10.018682
1.889726,2.834591,3.907697,9.867756
1.889726,2.834588,4.016661,9.770739
1.889726,2.834592,4.118565,9.675303
1.889726,2.834587,4.213164,9.595616
1.889726,2.834592,4.300265,9.561508
1.889726,2.834589,4.379649,9.578429
1.889726,2.834592,4.451155,9.641043
1.889726,2.834587,4.514609,9.741655
1.889726,2.834592,4.569890,9.870507
1.889726,2.834588,4.616860,10.012237
1.889726,2.834591,4.655436,10.152448
1.889726,2.834592,4.685524,10.329808
1.889726,2.834585,4.707055,10.558236
1.889726,2.834585,4.719995,10.809545
1.889726,1.986357,3.212537,17.512276
1.889726,2.142531,3.212542,16.322552
1.889726,2.303477,3.212530,15.252447
1.889726,2.467185,3.212542,14.280816
1.889726,2.631978,3.212537,13.387199
