G1,G2,G3
6.159877e-04,6.210058e-08,4.006052e-13
5.720842e-03,6.208723e-06,3.375188e-10
1.297911e-03,9.225654e-08,8.557229e-15
3.726115e-02,3.141910e-04,1.513153e-07
2.483450e-03,2.097985e-07,4.382377e-14
7.250488e-02,2.563984e-04,5.765436e-08
2.037248e-02,6.934435e-06,1.032467e-10
1.896807e-02,1.144549e-05,2.708110e-10
5.367003e-02,1.657476e-05,7.544742e-10
3.329225e-02,1.543047e-04,3.846566e-08
1.786747e-04,6.713420e-09,6.119905e-17
1.727607e-01,3.835258e-03,1.753520e-05
2.452865e-03,9.263123e-07,9.285194e-12
1.921655e-03,8.936418e-07,2.040176e-11
7.380146e-02,3.935490e-06,1.453735e-11
2.418688e-01,4.846077e-03,2.337602e-05
1.703261e-03,1.223393e-07,1.216534e-13
9.211896e-02,6.077127e-04,3.923938e-07
1.624494e-02,4.681573e-06,2.136857e-11
2.362178e-04,1.424958e-08,3.546961e-14
9.385912e-03,2.041215e-05,4.478333e-10
1.895205e-02,8.206388e-05,4.905126e-08
2.301270e-02,1.251410e-04,9.810770e-08
2.311426e-02,3.889243e-05,1.192892e-08
1.867896e-01,3.580426e-05,1.455087e-09
1.297552e-04,4.076332e-09,1.686654e-17
1.215007e-01,2.158127e-03,3.730755e-06
2.049477e-02,1.077563e-04,3.065408e-08
4.202565e-03,3.676896e-06,8.824536e-11
3.098166e-03,5.057038e-07,8.504718e-12
6.603590e-04,4.982318e-08,1.389149e-14
1.714001e-02,4.224527e-06,1.908945e-10
2.271825e-01,3.567286e-03,1.403018e-05
1.313449e-03,6.070304e-08,6.787457e-15
3.779193e-02,3.671752e-04,1.898370e-07
2.968442e-02,1.661219e-04,3.134221e-08
2.103559e-03,3.751625e-07,1.463025e-13
8.467030e-02,9.788426e-05,1.867276e-08
2.200017e-03,2.390909e-07,1.813795e-12
8.812953e-02,1.556238e-03,2.122534e-06
1.138705e-01,2.730854e-04,7.127644e-08
7.593880e-03,2.111941e-06,1.079649e-11
9.185058e-04,5.211943e-08,4.049836e-15
1.096682e-01,1.245086e-04,1.650669e-08
4.253052e-02,1.976312e-04,3.929769e-08
5.924177e-02,1.177696e-05,2.362336e-10
1.446377e-02,2.547785e-06,4.624351e-11
6.655972e-03,7.368139e-07,9.118508e-13
1.493543e-02,5.509618e-05,1.705879e-08
2.410555e-03,1.127970e-07,1.327094e-14
8.089444e-04,3.897816e-08,1.567805e-15
5.038966e-04,3.627288e-08,9.753160e-14
1.725018e-02,4.802712e-05,1.087173e-08
5.956616e-04,3.070680e-08,1.885685e-14
2.945484e-02,6.954385e-05,4.938027e-09
3.608266e-03,9.269506e-07,1.405420e-11
3.395263e-03,6.905976e-07,5.296818e-13
1.537469e-01,1.465751e-04,2.520055e-08
1.200865e-01,3.996620e-04,2.866224e-07
2.269071e-01,2.359005e-03,6.191705e-06
4.407585e-03,4.421688e-06,9.326278e-11
1.353170e-03,4.560037e-07,5.865022e-13
4.220169e-04,4.438071e-08,9.028411e-15
1.803064e-01,9.828404e-06,7.292424e-11
1.922140e-01,1.306699e-04,1.294184e-08
4.237193e-02,8.108803e-05,2.144445e-08
6.077878e-02,7.193884e-04,4.737908e-07
3.106514e-02,4.820018e-06,4.701756e-11
7.984756e-02,2.738592e-04,1.504703e-07
2.730509e-03,1.075265e-06,1.372757e-12
1.375459e-03,4.072670e-07,1.929394e-13
4.536458e-03,4.728678e-06,8.970452e-11
9.012156e-02,1.623137e-05,2.618367e-10
8.440514e-02,1.756017e-05,5.599352e-10
1.747720e-01,1.856763e-04,4.189497e-08
3.336059e-02,3.207170e-05,9.654759e-10
9.672695e-02,1.225362e-03,3.819084e-06
7.309285e-02,1.317409e-03,1.601772e-06
8.976470e-02,1.640542e-03,4.606234e-06
7.688685e-04,3.693326e-08,6.770611e-14
9.248400e-03,1.184427e-05,3.257796e-10
1.719051e-03,3.757007e-07,1.003126e-12
4.128380e-02,3.933364e-06,6.486584e-11
3.681759e-04,2.072932e-08,6.800944e-16
6.504018e-02,8.026867e-04,8.059856e-07
1.024688e-02,1.179081e-05,1.798856e-10
2.165168e-01,1.267505e-02,1.327690e-04
7.347516e-02,2.963076e-04,8.031576e-08
8.628255e-02,4.118348e-05,3.973574e-09
2.612136e-02,1.969098e-06,3.775833e-12
3.950818e-02,1.530299e-04,2.221718e-08
3.754211e-03,1.360728e-06,3.194198e-11
4.478742e-03,6.389457e-07,4.482613e-13
1.960047e-01,6.276111e-04,4.816732e-07
1.376116e-01,4.906824e-03,1.914441e-05
3.008437e-02,2.090314e-04,1.223965e-07
6.664696e-03,1.530451e-06,4.398753e-12
1.397764e-03,2.861485e-07,8.448520e-14
2.912445e-03,8.912965e-07,3.101966e-11
2.251895e-01,4.093413e-03,1.449800e-05
4.188812e-02,3.482706e-05,1.369117e-09
1.134982e-02,1.061928e-06,1.216674e-12
1.040160e-01,1.608355e-05,5.410010e-10
1.087586e-01,2.566463e-05,1.371172e-09
5.944358e-03,2.892283e-07,8.576203e-14
2.004375e-01,8.033545e-03,5.019978e-05
6.121950e-03,7.637039e-06,5.765178e-11
3.682325e-02,8.089683e-05,1.787970e-08
2.794205e-02,1.440869e-05,2.045109e-10
4.853592e-02,2.419231e-04,2.402466e-07
5.556465e-04,6.334714e-08,5.763191e-14
1.364630e-01,6.922069e-04,7.266652e-07
1.336703e-01,1.128882e-03,1.002413e-06
2.649458e-04,1.594917e-08,4.233637e-16
1.880848e-02,1.849029e-05,3.520669e-10
7.414247e-02,5.519418e-04,3.813303e-07
1.273065e-02,1.037188e-06,9.264789e-12
5.257116e-02,6.693578e-05,4.915856e-09
3.446344e-02,3.838504e-05,2.283172e-09
3.824070e-04,1.568098e-08,2.460000e-16
1.773282e-01,2.032511e-05,5.760654e-10
1.428144e-01,4.439756e-03,2.270558e-05
2.862780e-03,1.428418e-06,2.028347e-12
2.523207e-03,4.148083e-07,4.337166e-12
1.932129e-01,8.272348e-03,9.027951e-05
3.305305e-04,1.404569e-08,4.471221e-16
7.661029e-02,9.012404e-05,1.927995e-08
2.095727e-02,1.043181e-04,1.127475e-08
7.789078e-03,1.372149e-05,1.656763e-09
2.442199e-02,1.214632e-04,2.746097e-08
7.853734e-02,3.110346e-04,8.356008e-08
1.865403e-01,7.205701e-03,4.763227e-05
2.168804e-01,1.190607e-02,1.128783e-04
7.895355e-02,2.148906e-04,4.295555e-08
3.564556e-03,2.106686e-06,8.195097e-11
2.171491e-02,2.012000e-05,4.077365e-10
1.700350e-02,5.733128e-05,1.798550e-08
3.329278e-02,3.958750e-05,3.537307e-09
9.141688e-04,5.351947e-08,8.277089e-14
2.902359e-02,9.649944e-06,9.597820e-11
3.758305e-03,2.668145e-06,7.673870e-12
1.808805e-01,2.499053e-03,4.659977e-06
2.277365e-01,1.632098e-03,2.414544e-06
1.040020e-02,6.160740e-06,1.573734e-10
1.548336e-03,2.152252e-07,6.023035e-14
5.336169e-04,3.822774e-08,1.902895e-15
2.992173e-02,7.112757e-06,2.918445e-10
1.238208e-02,7.252074e-06,7.204104e-10
2.171088e-02,4.991246e-06,2.856897e-11
1.702741e-01,5.939910e-05,3.125411e-09
1.059487e-01,1.393189e-03,2.042165e-06
1.153527e-01,1.885235e-03,3.059681e-06
6.734285e-02,3.142276e-04,1.581060e-07
5.882461e-04,5.047559e-08,1.218464e-14
1.242646e-01,2.271530e-03,9.713441e-06
5.694737e-02,1.632956e-05,2.691641e-10
1.063244e-03,1.317847e-07,2.451233e-14
1.913880e-01,7.560524e-04,4.071028e-07
2.800819e-03,1.866685e-06,1.729679e-11
6.222873e-02,1.093529e-03,3.801937e-06
1.276639e-01,3.820646e-03,1.223267e-05
8.019523e-03,1.214401e-06,8.339649e-12
1.230934e-01,2.645947e-04,8.841714e-08
3.368481e-03,2.152352e-07,9.184398e-13
6.918450e-02,2.572186e-04,9.200711e-08
6.310810e-02,1.415303e-04,2.213956e-08
1.056960e-02,1.630984e-06,3.275338e-12
1.659146e-02,6.896848e-05,1.279259e-08
4.452471e-03,5.151931e-06,4.711710e-10
1.133182e-04,3.098386e-09,9.776990e-18
1.551880e-01,1.560770e-03,2.853969e-06
4.152340e-04,2.474455e-08,1.236490e-15
1.464516e-01,1.557721e-03,2.220229e-06
2.368410e-03,2.353872e-07,1.310909e-12
2.167315e-02,1.271966e-06,1.585851e-12
2.788138e-03,1.943193e-06,7.026025e-12
5.017015e-02,2.252536e-05,8.124230e-10
2.706877e-02,1.658844e-04,3.770776e-08
6.166560e-02,9.560555e-04,8.531760e-07
3.337605e-03,2.892378e-06,2.350319e-10
8.858442e-04,1.301963e-07,8.139195e-14
5.521346e-03,4.965038e-06,2.618066e-11
1.769462e-03,7.808396e-07,1.099572e-12
4.286724e-03,2.968387e-06,8.804132e-12
7.055158e-02,1.679395e-05,8.318242e-10
1.005361e-02,2.712828e-06,1.233229e-11
1.072159e-02,1.643102e-06,7.035165e-12
2.041789e-01,6.061631e-03,4.293170e-05
5.254788e-02,7.248652e-04,1.040197e-06
1.239952e-02,1.814272e-06,2.173711e-11
2.577592e-03,5.432402e-07,3.290390e-13
1.854149e-01,9.047415e-05,7.935655e-09
3.183571e-02,1.651395e-06,2.984168e-12
9.665070e-03,2.033589e-06,4.456822e-11
1.738841e-02,1.635159e-06,1.993189e-11
2.044799e-02,9.522453e-05,8.868147e-09
7.232022e-04,4.165151e-08,3.523224e-15
1.047132e-01,9.524845e-06,1.407691e-10
1.946849e-01,8.962731e-03,5.725475e-05
1.977526e-01,2.563080e-03,4.959032e-06
2.033064e-02,7.727404e-06,5.322542e-10
9.779750e-03,1.178929e-06,1.756848e-12
1.378361e-03,3.701084e-07,6.238915e-13
9.817670e-03,1.964967e-06,9.608241e-12
1.960317e-01,1.304444e-03,1.273171e-06
4.418851e-02,1.715730e-04,3.424244e-08
1.036833e-02,9.349684e-07,1.298534e-11
5.326974e-02,7.258942e-04,4.760228e-07
1.620531e-01,5.156653e-05,2.022968e-09
4.807645e-03,3.291931e-07,4.858386e-13
7.301456e-02,1.012261e-05,2.274479e-10
3.630406e-02,3.376197e-05,3.713095e-09
5.335563e-03,8.858855e-07,1.880685e-11
2.324079e-04,1.195128e-08,2.290022e-16
5.212163e-03,2.779284e-06,9.084059e-12
7.496084e-03,1.541767e-06,5.954344e-12
