R1,R2,R3,ETriat,E,ENew
3.750000,7.003261,3.500000,11.497375,8.725058,8.725058
3.500000,7.245599,4.000000,11.067234,8.704922,8.704922
4.000000,7.245599,3.500000,11.067234,8.704922,8.704922
3.500000,7.731740,4.500000,10.481134,8.512537,8.512537
4.500000,7.731740,3.500000,10.481134,8.512537,8.512537
3.500000,8.219543,5.000000,10.207319,8.385188,8.385188
5.000000,8.219543,3.500000,10.207319,8.385188,8.385188
3.500000,8.708730,5.500000,10.093716,8.329133,8.329133
5.500000,8.708730,3.500000,10.093716,8.329133,8.329133
3.500000,9.199080,6.000000,10.048444,8.308180,8.308180
6.000000,9.199080,3.500000,10.048444,8.308180,8.308180
3.500000,10.182595,7.000000,10.021691,8.300016,8.300016
7.000000,10.182595,3.500000,10.021691,8.300016,8.300016
3.500000,11.169039,8.000000,10.016280,8.300561,8.300561
8.000000,11.169039,3.500000,10.016280,8.300561,8.300561
3.500000,12.157697,9.000000,10.015274,8.301649,8.301649
9.000000,12.157697,3.500000,10.015274,8.301649,8.301649
3.500000,13.148071,10.000000,10.014944,8.302193,8.302193
10.000000,13.148071,3.500000,10.014944,8.302193,8.302193
3.750000,7.244444,3.750000,11.186547,9.076629,9.076629
3.750000,7.244444,3.750000,11.186547,9.076629,9.076629
3.750000,7.486205,4.000000,10.884508,9.184114,9.184114
4.000000,7.486205,3.750000,10.884508,9.184114,9.184114
3.750000,7.971252,4.500000,10.433466,9.126154,9.126154
4.500000,7.971252,3.750000,10.433466,9.126154,9.126154
3.750000,8.458041,5.000000,10.192110,9.030914,9.030914
5.000000,8.458041,3.750000,10.192110,9.030914,9.030914
3.750000,8.946287,5.500000,10.084960,8.981117,8.981117
5.500000,8.946287,3.750000,10.084960,8.981117,8.981117
3.750000,9.435764,6.000000,10.041161,8.961525,8.961525
6.000000,9.435764,3.750000,10.041161,8.961525,8.961525
3.750000,10.417717,7.000000,10.014792,8.953634,8.953634
7.000000,10.417717,3.750000,10.014792,8.953634,8.953634
3.750000,11.402808,8.000000,10.009430,8.954178,8.954178
8.000000,11.402808,3.750000,10.009430,8.954178,8.954178
3.750000,12.390287,9.000000,10.008446,8.955266,8.955266
9.000000,12.390287,3.750000,10.008446,8.955266,8.955266
3.750000,13.379627,10.000000,10.008128,8.955811,8.955811
10.000000,13.379627,3.750000,10.008128,8.955811,8.955811
4.000000,7.727407,4.000000,10.680249,9.389016,9.389016
4.000000,7.727407,4.000000,10.680249,9.389016,9.389016
4.000000,8.211389,4.500000,10.348322,9.449697,9.449697
4.500000,8.211389,4.000000,10.348322,9.449697,9.449697
4.000000,8.697184,5.000000,10.151854,9.399084,9.399084
5.000000,8.697184,4.000000,10.151854,9.399084,9.399084
4.000000,9.184504,5.500000,10.054649,9.359083,9.359083
5.500000,9.184504,4.000000,10.054649,9.359083,9.359083
4.000000,9.673118,6.000000,10.012571,9.341124,9.341124
6.000000,9.673118,4.000000,10.012571,9.341124,9.341124
4.000000,10.653517,7.000000,9.986837,9.333777,9.333777
7.000000,10.653517,4.000000,9.986837,9.333777,9.333777
4.000000,11.637252,8.000000,9.981515,9.334321,9.334321
8.000000,11.637252,4.000000,9.981515,9.334321,9.334321
4.000000,12.623543,9.000000,9.980279,9.335137,9.335137
9.000000,12.623543,4.000000,9.980279,9.335137,9.335137
4.000000,13.611834,10.000000,9.979970,9.335682,9.335682
10.000000,13.611834,4.000000,9.979970,9.335682,9.335682
4.500000,8.693332,4.500000,10.165857,9.659225,9.659225
4.500000,8.693332,4.500000,10.165857,9.659225,9.659225
4.500000,9.177208,5.000000,10.041574,9.680450,9.680450
5.000000,9.177208,4.500000,10.041574,9.680450,9.680450
4.500000,9.662725,5.500000,9.971784,9.667660,9.667660
5.500000,9.662725,4.500000,9.971784,9.667660,9.667660
4.500000,10.149649,6.000000,9.936090,9.655960,9.655960
