R1,R2,R3
2.279689e+00,2.137341e+00,3.300300e+00
2.326037e+00,2.254550e+00,3.371700e+00
2.336037e+00,2.253738e+00,3.371700e+00
2.316037e+00,2.255407e+00,3.371700e+00
2.326037e+00,2.261823e+00,3.381700e+00
2.326037e+00,2.247299e+00,3.361700e+00
2.326037e+00,2.274786e+00,3.371700e+00
2.326037e+00,2.234331e+00,3.371700e+00
2.322691e+00,2.392978e+00,3.619209e+00
2.332691e+00,2.391219e+00,3.619209e+00
2.312691e+00,2.394777e+00,3.619209e+00
2.322691e+00,2.400740e+00,3.629209e+00
2.322691e+00,2.385233e+00,3.609209e+00
2.322691e+00,2.412942e+00,3.619209e+00
2.322691e+00,2.373051e+00,3.619209e+00
2.294771e+00,2.505685e+00,3.882915e+00
2.304771e+00,2.502632e+00,3.882915e+00
2.284771e+00,2.508775e+00,3.882915e+00
2.294771e+00,2.513960e+00,3.892915e+00
2.294771e+00,2.497423e+00,3.872915e+00
2.294771e+00,2.524777e+00,3.882915e+00
2.300000e+00,9.864187e+00,1.000000e+01
2.217000e+00,2.709384e+00,2.838000e+00
2.227000e+00,2.712898e+00,2.838000e+00
2.207000e+00,2.705903e+00,2.838000e+00
2.217000e+00,2.716209e+00,2.848000e+00
2.217000e+00,2.702579e+00,2.828000e+00
2.217000e+00,2.727488e+00,2.838000e+00
2.217000e+00,2.691238e+00,2.838000e+00
2.223352e+00,2.685434e+00,2.870630e+00
2.233351e+00,2.688728e+00,2.870630e+00
2.213351e+00,2.682172e+00,2.870630e+00
2.223352e+00,2.692260e+00,2.880630e+00
2.223352e+00,2.678628e+00,2.860630e+00
2.223352e+00,2.703744e+00,2.870630e+00
2.223352e+00,2.667083e+00,2.870630e+00
2.150000e+00,9.856755e+00,1.000000e+01
2.000000e+00,9.851603e+00,1.000000e+01
2.500000e+00,9.441874e+00,1.000000e+01
1.600000e+00,9.571591e+00,1.000000e+01
2.150000e+00,7.915112e+00,8.000000e+00
1.700000e+00,1.014347e+01,1.000000e+01
2.300000e+00,7.530183e+00,8.000000e+00
2.000000e+00,7.902105e+00,8.000000e+00
1.900000e+00,7.563900e+00,8.000000e+00
2.000000e+00,3.385516e+00,3.500000e+00
2.500000e+00,4.764399e+00,5.000000e+00
1.900000e+00,4.119532e+00,4.000000e+00
1.900000e+00,7.895004e+00,8.000000e+00
2.000000e+00,3.145654e+00,2.800000e+00
2.000000e+00,4.149895e+00,4.000000e+00
2.300000e+00,3.448718e+00,3.000000e+00
2.500000e+00,4.333248e+00,4.000000e+00
2.800000e+00,3.731315e+00,3.000000e+00
2.000000e+00,2.613388e+00,2.500000e+00
1.800000e+00,2.923385e+00,3.000000e+00
2.500000e+00,3.181147e+00,3.000000e+00
1.800000e+00,2.762687e+00,2.800000e+00
2.300000e+00,3.872574e+00,4.000000e+00
1.600000e+00,4.699753e+00,5.000000e+00
2.000000e+00,9.503641e+00,1.000000e+01
1.700000e+00,4.698474e+00,5.000000e+00
2.300000e+00,4.735350e+00,5.000000e+00
1.900000e+00,5.640208e+00,6.000000e+00
2.000000e+00,5.638397e+00,6.000000e+00
2.500000e+00,3.537605e+00,3.500000e+00
1.800000e+00,5.643790e+00,6.000000e+00
2.150000e+00,2.555371e+00,2.300000e+00
1.700000e+00,2.898516e+00,3.000000e+00
2.150000e+00,5.639005e+00,6.000000e+00
2.800000e+00,3.658744e+00,3.500000e+00
1.600000e+00,3.765919e+00,4.000000e+00
3.000000e+00,3.750677e+00,3.500000e+00
1.700000e+00,7.588613e+00,8.000000e+00
2.150000e+00,4.719011e+00,5.000000e+00
1.900000e+00,3.681098e+00,3.500000e+00
2.000000e+00,2.670042e+00,2.150000e+00
2.000000e+00,3.717382e+00,3.500000e+00
2.000000e+00,5.986021e+00,6.000000e+00
2.150000e+00,3.000964e+00,2.500000e+00
2.150000e+00,6.011853e+00,6.000000e+00
2.300000e+00,3.300517e+00,2.800000e+00
2.300000e+00,5.127972e+00,5.000000e+00
2.500000e+00,3.414517e+00,2.800000e+00
2.500000e+00,5.187369e+00,5.000000e+00
1.600000e+00,3.313514e+00,3.500000e+00
2.300000e+00,3.468930e+00,3.500000e+00
1.700000e+00,5.649141e+00,6.000000e+00
2.300000e+00,3.093561e+00,3.000000e+00
1.700000e+00,3.327155e+00,3.500000e+00
2.300000e+00,2.758037e+00,2.500000e+00
1.600000e+00,5.656254e+00,6.000000e+00
