# R1,R2,R3,E
2.217000,2.691238,2.838000,29.516719
2.223352,2.685434,2.870630,28.943337
2.233351,2.688728,2.870630,28.880334
2.213351,2.682172,2.870630,29.006260
2.223352,2.692260,2.880630,28.720656
2.223352,2.678628,2.860630,29.167875
2.223352,2.703744,2.870630,28.819888
2.223352,2.667083,2.870630,29.068029
2.150000,9.856755,10.000000,9.797706
2.000000,9.851603,10.000000,9.820704
2.500000,9.441874,10.000000,9.829150
1.600000,9.571591,10.000000,9.953403
2.150000,7.915112,8.000000,9.801560
1.700000,10.143471,10.000000,9.920260
2.300000,7.530183,8.000000,9.806962
2.000000,7.902105,8.000000,9.824708
1.900000,7.563900,8.000000,9.858673
2.000000,3.385516,3.500000,16.959911
2.500000,4.764399,5.000000,10.359510
1.900000,4.119532,4.000000,12.127899
1.900000,7.895004,8.000000,9.857395
2.000000,3.145654,2.800000,24.754414
2.000000,4.149895,4.000000,12.056032
2.300000,3.448718,3.000000,19.456809
2.500000,4.333248,4.000000,11.795868
2.800000,3.731315,3.000000,16.149557
2.000000,2.613388,2.500000,36.560644
1.800000,2.923385,3.000000,25.822143
2.500000,3.181147,3.000000,21.567952
1.800000,2.762687,2.800000,30.743197
2.300000,3.872574,4.000000,12.720531
1.600000,4.699753,5.000000,10.466979
2.000000,9.503641,10.000000,9.820829
1.700000,4.698474,5.000000,10.446514
2.300000,4.735350,5.000000,10.342333
1.900000,5.640208,6.000000,9.951966
2.000000,5.638397,6.000000,9.920581
2.500000,3.537605,3.500000,15.958003
1.800000,5.643790,6.000000,9.989875
2.150000,2.555371,2.300000,38.501177
1.700000,2.898516,3.000000,26.170497
2.150000,5.639005,6.000000,9.898933
2.800000,3.658744,3.500000,15.075179
1.600000,3.765919,4.000000,13.053593
3.000000,3.750677,3.500000,14.281975
1.700000,7.588613,8.000000,9.925760
2.150000,4.719011,5.000000,10.341221
1.900000,3.681098,3.500000,15.341906
2.000000,2.670042,2.150000,37.935711
2.000000,3.717382,3.500000,15.162098
2.000000,5.986021,6.000000,9.892131
2.150000,3.000964,2.500000,28.344928
2.150000,6.011853,6.000000,9.868740
2.300000,3.300517,2.800000,21.936947
2.300000,5.127972,5.000000,10.173490
2.500000,3.414517,2.800000,20.134233
2.500000,5.187369,5.000000,10.188983
1.600000,3.313514,3.500000,17.476193
2.300000,3.468930,3.500000,16.385911
1.700000,5.649141,6.000000,10.015836
2.300000,3.093561,3.000000,23.223830
1.700000,3.327155,3.500000,17.473422
2.300000,2.758037,2.500000,31.722891
1.600000,5.656254,6.000000,10.045626
2.150000,2.682496,2.500000,34.693214
1.800000,3.783505,4.000000,13.025693
2.300000,2.953774,2.800000,26.858374
1.900000,4.702299,5.000000,10.392192
2.000000,7.553500,8.000000,9.826051
2.500000,3.925506,4.000000,12.600007
1.800000,4.699323,5.000000,10.426234
2.300000,5.643602,6.000000,9.903750
1.700000,3.773397,4.000000,13.060666
2.150000,9.482385,10.000000,9.797827
2.800000,3.330775,3.000000,18.886297
1.800000,9.535579,10.000000,9.892786
2.000000,2.982576,3.000000,25.083618
2.800000,4.022282,4.000000,12.378589
1.900000,2.794800,2.800000,30.224691
2.500000,3.049872,2.800000,24.282879
1.800000,7.575607,8.000000,9.898062
2.000000,3.811519,4.000000,12.900243
3.000000,4.872309,5.000000,10.370706
1.900000,5.030973,5.000000,10.238120
2.000000,2.773524,2.300000,34.589591
2.000000,3.303971,3.000000,21.410099
2.150000,3.220524,2.800000,23.347170
2.300000,3.089182,2.500000,26.335805
2.300000,3.839826,3.500000,14.610644
2.300000,7.930936,8.000000,9.805441
2.500000,3.556020,3.000000,18.081808
1.600000,7.602913,8.000000,9.957790
2.150000,3.034871,3.000000,24.198102
1.900000,3.363203,3.500000,17.137124
2.150000,2.888698,2.800000,28.119904
1.900000,3.796221,4.000000,12.965701
2.000000,4.707398,5.000000,10.362911
1.900000,5.970831,6.000000,9.924809
1.900000,9.849435,10.000000,9.853290
2.000000,2.917793,2.500000,30.389316
2.000000,5.052429,5.000000,10.203754
2.150000,2.862712,2.300000,32.126618
2.300000,4.253807,4.000000,11.889083
2.300000,6.041300,6.000000,9.872083
2.500000,3.932068,3.500000,14.188631
2.500000,9.877631,10.000000,9.829030
1.900000,2.951435,3.000000,25.463038
2.300000,9.463460,10.000000,9.801852
1.700000,9.553079,10.000000,9.920477
2.150000,3.424193,3.500000,16.679571
3.000000,4.097745,4.000000,12.189015
1.900000,9.519098,10.000000,9.853419
2.150000,3.839239,4.000000,12.807456
2.800000,4.823218,5.000000,10.376570
1.800000,3.343732,3.500000,17.295803
2.150000,7.540359,8.000000,9.802996
2.000000,2.830084,2.800000,29.620950
1.900000,2.571149,2.500000,37.901482
1.600000,4.978115,5.000000,10.330852
1.700000,3.181004,3.000000,22.955455
1.700000,4.993794,5.000000,10.305164
1.800000,2.815522,2.500000,33.088507
1.800000,5.011420,5.000000,10.278115
1.600000,4.041943,4.000000,12.287631
1.600000,9.849023,10.000000,9.953163
1.700000,3.615742,3.500000,15.657139
1.700000,7.884591,8.000000,9.924613
1.800000,3.219410,3.000000,22.485742
1.800000,7.889166,8.000000,9.896851
1.600000,3.586801,3.500000,15.746636
1.600000,7.881282,8.000000,9.957047
1.700000,4.065512,4.000000,12.254530
1.700000,9.848145,10.000000,9.920327
1.800000,3.647195,3.500000,15.513478
1.800000,5.957281,6.000000,9.964106
1.600000,5.935146,6.000000,10.022000
1.700000,3.012784,2.800000,27.176948
1.700000,5.945383,6.000000,9.991538
1.800000,3.054444,2.800000,26.523077
1.800000,4.091389,4.000000,12.200494
1.700000,3.870117,2.800000,20.684243
1.800000,6.264184,6.000000,9.949875
1.800000,10.160709,10.000000,9.892577
1.700000,3.935734,2.800000,20.547762
1.800000,5.864841,5.000000,10.138231
1.800000,6.620306,5.000000,10.039156
1.800000,6.309531,5.000000,10.030072
1.800000,6.102459,5.000000,10.029439
2.800000,6.793730,4.000000,11.249579
1.800000,6.022588,5.000000,10.030597
1.800000,6.754751,5.000000,10.045728
3.000000,7.744725,5.000000,10.100166
1.800000,6.794962,5.000000,10.048003
3.000000,6.766433,4.000000,11.157839
3.000000,6.261745,5.000000,10.110458
3.000000,6.993474,4.000000,11.221855
3.000000,7.935854,5.000000,10.104161
1.800000,3.363937,2.150000,28.790209
1.800000,3.559494,2.300000,26.097133
1.600000,8.426470,8.000000,9.955805
1.800000,3.157183,2.300000,29.380705
1.800000,3.034228,2.150000,32.284690
1.800000,3.498571,3.000000,20.140888
1.800000,3.241872,2.150000,29.816944
1.800000,3.496358,2.300000,26.419273
1.800000,2.920616,2.300000,32.802363
1.800000,3.991719,3.000000,17.917068
1.800000,3.425274,2.150000,28.388237
1.800000,3.757047,3.000000,18.700062
1.600000,8.158431,8.000000,9.956372
1.800000,3.370746,2.300000,27.268089
1.800000,2.804015,2.150000,36.153030
1.800000,4.130247,3.000000,17.643418
1.600000,4.317479,3.500000,13.679570
1.600000,4.691399,3.500000,13.457399
2.000000,3.201562,2.500000,26.286183
1.600000,4.517743,3.500000,13.511554
1.700000,3.921557,3.000000,18.216976
1.600000,3.848376,3.500000,14.661857
1.700000,3.696108,3.000000,19.058133
2.000000,3.835620,2.500000,21.969622
1.600000,4.450552,3.500000,13.554676
1.600000,4.950705,3.500000,13.528735
1.600000,3.852712,3.000000,18.458877
1.800000,3.796393,2.000000,30.983269
1.600000,3.636897,3.000000,19.350855
1.800000,3.767581,2.000000,30.556518
1.600000,3.980389,3.000000,18.117837
2.000000,3.462150,2.500000,23.810107
1.600000,4.093270,3.500000,14.027319
1.700000,3.448188,3.000000,20.538650
2.000000,3.697324,2.500000,22.448096
1.600000,10.888526,10.000000,9.953303
1.600000,6.717647,6.000000,9.717527
1.700000,11.694470,10.000000,9.920072
1.600000,6.939741,6.000000,9.716085
1.700000,11.650385,10.000000,9.920088
1.600000,7.134530,6.000000,9.716902
1.600000,7.595192,6.000000,9.717388
1.600000,6.209670,6.000000,9.727184
1.700000,5.805544,5.000000,10.168688
1.600000,6.864911,6.000000,9.716262
1.600000,7.556836,6.000000,9.718081
1.600000,10.127191,10.000000,9.953119
1.600000,10.809178,10.000000,9.953277
1.600000,11.096360,10.000000,9.953553
1.700000,5.281098,5.000000,10.227923
1.700000,10.430438,10.000000,9.920270
1.600000,7.428842,6.000000,9.717276
1.600000,10.397920,10.000000,9.953136
1.600000,9.594925,8.000000,9.954032
1.700000,5.160864,3.500000,13.741226
2.000000,4.461979,2.500000,23.188090
1.900000,11.684133,10.000000,9.853040
