G1,G2,G3
2.349448e-01,4.358735e-02,7.169546e-03
2.344482e-01,4.334392e-02,7.142171e-03
2.340516e-01,4.314951e-02,7.120317e-03
2.337627e-01,4.300791e-02,7.104400e-03
2.335872e-01,4.292186e-02,7.094730e-03
2.201919e-01,3.535853e-02,5.012848e-03
2.202405e-01,3.538192e-02,5.014977e-03
2.203851e-01,3.545163e-02,5.021320e-03
2.206231e-01,3.556630e-02,5.031752e-03
2.209497e-01,3.572367e-02,5.046073e-03
2.213583e-01,3.592057e-02,5.063995e-03
2.218406e-01,3.615296e-02,5.085149e-03
2.223863e-01,3.641592e-02,5.109090e-03
2.229837e-01,3.670379e-02,5.135308e-03
2.236193e-01,3.701010e-02,5.163212e-03
2.242785e-01,3.732776e-02,5.192157e-03
2.249454e-01,3.764915e-02,5.221453e-03
2.256034e-01,3.796627e-02,5.250366e-03
2.262357e-01,3.827101e-02,5.278161e-03
2.268255e-01,3.855525e-02,5.304093e-03
2.273566e-01,3.881122e-02,5.327453e-03
2.278141e-01,3.903172e-02,5.347581e-03
2.281848e-01,3.921038e-02,5.363892e-03
2.284578e-01,3.934196e-02,5.375907e-03
2.286250e-01,3.942254e-02,5.383266e-03
2.286812e-01,3.944967e-02,5.385743e-03
2.286250e-01,3.942254e-02,5.383266e-03
2.284578e-01,3.934196e-02,5.375907e-03
2.281848e-01,3.921038e-02,5.363892e-03
2.278141e-01,3.903172e-02,5.347581e-03
2.273566e-01,3.881122e-02,5.327453e-03
2.268255e-01,3.855525e-02,5.304093e-03
2.262357e-01,3.827101e-02,5.278161e-03
2.256034e-01,3.796627e-02,5.250366e-03
2.249454e-01,3.764915e-02,5.221453e-03
2.242785e-01,3.732776e-02,5.192157e-03
2.236193e-01,3.701010e-02,5.163212e-03
2.229837e-01,3.670379e-02,5.135308e-03
2.223863e-01,3.641592e-02,5.109090e-03
2.218406e-01,3.615296e-02,5.085149e-03
2.213583e-01,3.592057e-02,5.063995e-03
2.209497e-01,3.572367e-02,5.046073e-03
2.206231e-01,3.556630e-02,5.031752e-03
2.203851e-01,3.545163e-02,5.021320e-03
2.202405e-01,3.538192e-02,5.014977e-03
2.089530e-01,2.921623e-02,3.540370e-03
2.089931e-01,2.923526e-02,3.541769e-03
2.091125e-01,2.929201e-02,3.545945e-03
2.093089e-01,2.938534e-02,3.552812e-03
2.095782e-01,2.951335e-02,3.562230e-03
2.099151e-01,2.967344e-02,3.574010e-03
2.103123e-01,2.986225e-02,3.587904e-03
2.107615e-01,3.007573e-02,3.603612e-03
2.112528e-01,3.030922e-02,3.620796e-03
2.117749e-01,3.055740e-02,3.639060e-03
2.123159e-01,3.081451e-02,3.657983e-03
2.128626e-01,3.107436e-02,3.677109e-03
2.134015e-01,3.133049e-02,3.695962e-03
2.139188e-01,3.157634e-02,3.714061e-03
2.144008e-01,3.180543e-02,3.730927e-03
2.148344e-01,3.201153e-02,3.746102e-03
2.152077e-01,3.218893e-02,3.759167e-03
2.155099e-01,3.233258e-02,3.769745e-03
2.157323e-01,3.243830e-02,3.777530e-03
