E
2.924066e+01
2.869118e+01
2.835005e+01
2.823655e+01
2.840246e+01
2.893313e+01
2.993346e+01
3.150476e+01
3.370818e+01
3.649861e+01
3.649861e+01
3.370818e+01
3.150476e+01
2.993346e+01
2.893313e+01
2.840246e+01
2.823655e+01
2.835005e+01
2.869118e+01
2.161136e+01
2.079296e+01
1.985617e+01
1.898860e+01
1.828096e+01
1.777994e+01
1.751513e+01
1.750907e+01
1.778235e+01
1.835668e+01
1.925517e+01
2.049803e+01
2.209350e+01
2.402449e+01
2.623351e+01
2.861060e+01
3.099237e+01
3.317643e+01
3.494663e+01
3.610468e+01
3.650810e+01
3.610468e+01
3.494663e+01
3.317643e+01
3.099237e+01
2.861060e+01
2.623351e+01
2.402449e+01
2.209350e+01
2.049803e+01
1.925517e+01
1.835668e+01
1.778235e+01
1.750907e+01
1.751513e+01
1.777994e+01
1.828096e+01
1.898860e+01
1.985617e+01
2.079296e+01
1.613856e+01
1.602931e+01
1.551887e+01
1.481109e+01
1.408646e+01
1.343700e+01
1.290888e+01
1.252875e+01
1.231346e+01
1.227486e+01
1.242291e+01
1.276674e+01
1.331270e+01
1.405921e+01
1.498875e+01
1.605859e+01
1.719349e+01
1.828507e+01
1.920281e+01
1.981795e+01
2.003482e+01
1.981795e+01
1.920281e+01
1.828507e+01
1.719349e+01
1.605859e+01
1.498875e+01
1.405921e+01
1.331270e+01
1.276674e+01
1.242291e+01
1.227486e+01
1.231346e+01
1.252875e+01
1.290888e+01
1.343700e+01
1.408646e+01
1.481109e+01
1.551887e+01
1.602931e+01
1.323795e+01
1.351493e+01
1.349431e+01
1.321008e+01
1.275317e+01
1.222810e+01
1.171387e+01
1.125944e+01
1.089423e+01
1.063713e+01
1.050198e+01
1.050049e+01
1.064205e+01
1.093045e+01
1.135798e+01
1.189889e+01
1.250495e+01
1.310656e+01
1.362129e+01
1.396942e+01
1.409261e+01
1.396942e+01
1.362129e+01
1.310656e+01
1.250495e+01
1.189889e+01
1.135798e+01
1.093045e+01
1.064205e+01
1.050049e+01
1.050198e+01
1.063713e+01
1.089423e+01
1.125944e+01
1.171387e+01
1.222810e+01
1.275317e+01
1.321008e+01
1.349431e+01
1.351493e+01
1.170309e+01
1.205121e+01
1.219185e+01
1.214842e+01
1.197421e+01
1.172498e+01
1.144779e+01
1.117834e+01
1.094178e+01
1.075474e+01
1.062802e+01
1.056927e+01
1.058428e+01
1.067570e+01
1.083985e+01
1.106388e+01
1.132482e+01
1.159025e+01
1.182134e+01
1.197948e+01
1.203578e+01
1.197948e+01
1.182134e+01
1.159025e+01
1.132482e+01
1.106388e+01
1.083985e+01
1.067570e+01
1.058428e+01
1.056927e+01
1.062802e+01
1.075474e+01
1.094178e+01
1.117834e+01
1.144779e+01
1.172498e+01
1.197421e+01
1.214842e+01
1.219185e+01
1.205121e+01
1.087212e+01
1.117445e+01
1.132390e+01
1.133815e+01
1.125897e+01
1.112737e+01
1.097676e+01
1.083266e+01
1.071406e+01
1.063488e+01
1.060547e+01
1.063412e+01
1.072731e+01
1.088728e+01
1.110696e+01
1.136551e+01
1.162970e+01
1.186391e+01
1.204242e+01
1.215269e+01
1.218990e+01
1.215269e+01
1.204242e+01
1.186391e+01
1.162970e+01
1.136551e+01
1.110696e+01
1.088728e+01
1.072731e+01
1.063412e+01
1.060547e+01
1.063488e+01
1.071406e+01
1.083266e+01
1.097676e+01
1.112737e+01
1.125897e+01
1.133815e+01
1.132390e+01
1.117445e+01
1.040924e+01
1.063252e+01
1.074736e+01
1.076848e+01
1.072702e+01
1.065149e+01
1.056415e+01
1.048168e+01
1.041647e+01
1.037780e+01
1.037269e+01
1.040667e+01
1.048363e+01
1.060425e+01
1.076363e+01
1.095002e+01
1.114566e+01
1.132936e+01
1.147970e+01
1.157827e+01
1.161259e+01
1.157827e+01
1.147970e+01
1.132936e+01
1.114566e+01
1.095002e+01
1.076363e+01
1.060425e+01
1.048363e+01
1.040667e+01
1.037269e+01
1.037780e+01
1.041647e+01
1.048168e+01
1.056415e+01
1.065149e+01
1.072702e+01
1.076848e+01
1.074736e+01
1.063252e+01
1.014830e+01
1.029603e+01
1.037176e+01
