R1,R2,R3
1.511800e+00,2.645600e+00,4.142800e+00
1.511800e+00,2.645600e+00,4.153700e+00
1.511800e+00,1.816500e+00,2.834600e+00
1.511800e+00,1.937800e+00,2.834600e+00
1.511800e+00,2.064000e+00,2.834600e+00
1.511800e+00,2.193500e+00,2.834600e+00
1.511800e+00,2.324800e+00,2.834600e+00
1.511800e+00,2.456600e+00,2.834600e+00
1.511800e+00,2.588100e+00,2.834600e+00
1.511800e+00,2.718300e+00,2.834600e+00
1.511800e+00,2.834600e+00,2.846400e+00
1.511800e+00,2.834600e+00,2.971900e+00
1.511800e+00,2.834600e+00,3.094100e+00
1.511800e+00,2.834600e+00,3.212500e+00
1.511800e+00,2.834600e+00,3.326800e+00
1.511800e+00,2.834600e+00,3.436400e+00
1.511800e+00,2.834600e+00,3.541000e+00
1.511800e+00,2.834600e+00,3.640300e+00
1.511800e+00,2.834600e+00,3.734000e+00
1.511800e+00,2.834600e+00,3.821700e+00
1.511800e+00,2.834600e+00,3.903400e+00
1.511800e+00,2.834600e+00,3.978600e+00
1.511800e+00,2.834600e+00,4.047300e+00
1.511800e+00,2.834600e+00,4.109200e+00
1.511800e+00,2.834600e+00,4.164200e+00
1.511800e+00,2.834600e+00,4.212200e+00
1.511800e+00,2.834600e+00,4.253000e+00
1.511800e+00,2.834600e+00,4.286500e+00
1.511800e+00,2.834600e+00,4.312600e+00
1.511800e+00,2.834600e+00,4.331400e+00
1.511800e+00,2.834600e+00,4.342600e+00
1.511800e+00,2.156200e+00,3.212500e+00
1.511800e+00,2.272700e+00,3.212500e+00
1.511800e+00,2.395300e+00,3.212500e+00
1.511800e+00,2.522400e+00,3.212500e+00
1.511800e+00,2.652300e+00,3.212500e+00
1.511800e+00,2.783700e+00,3.212500e+00
1.511800e+00,2.915600e+00,3.212500e+00
1.511800e+00,3.046900e+00,3.212500e+00
1.511800e+00,3.176800e+00,3.212500e+00
1.511800e+00,3.212500e+00,3.304400e+00
1.511800e+00,3.212500e+00,3.429200e+00
1.511800e+00,3.212500e+00,3.550500e+00
1.511800e+00,3.212500e+00,3.667700e+00
1.511800e+00,3.212500e+00,3.780500e+00
1.511800e+00,3.212500e+00,3.888400e+00
1.511800e+00,3.212500e+00,3.991000e+00
1.511800e+00,3.212500e+00,4.087900e+00
1.511800e+00,3.212500e+00,4.178800e+00
1.511800e+00,3.212500e+00,4.263500e+00
1.511800e+00,3.212500e+00,4.341600e+00
1.511800e+00,3.212500e+00,4.413000e+00
1.511800e+00,3.212500e+00,4.477400e+00
1.511800e+00,3.212500e+00,4.534600e+00
1.511800e+00,3.212500e+00,4.584500e+00
1.511800e+00,3.212500e+00,4.627000e+00
1.511800e+00,3.212500e+00,4.661900e+00
1.511800e+00,3.212500e+00,4.689100e+00
1.511800e+00,3.212500e+00,4.708700e+00
1.511800e+00,3.212500e+00,4.720400e+00
1.511800e+00,2.684900e+00,3.779400e+00
1.511800e+00,2.795700e+00,3.779500e+00
1.511800e+00,2.913600e+00,3.779400e+00
1.511800e+00,3.037200e+00,3.779500e+00
1.511800e+00,3.164700e+00,3.779400e+00
1.511800e+00,3.294800e+00,3.779500e+00
1.511800e+00,3.426400e+00,3.779500e+00
1.511800e+00,3.558300e+00,3.779500e+00
1.511800e+00,3.689500e+00,3.779500e+00
1.511800e+00,3.779500e+00,3.819100e+00
1.511800e+00,3.779500e+00,3.946400e+00
1.511800e+00,3.779500e+00,4.070600e+00
1.511800e+00,3.779500e+00,4.191100e+00
1.511800e+00,3.779500e+00,4.307500e+00
1.511800e+00,3.779500e+00,4.419000e+00
1.511800e+00,3.779500e+00,4.525300e+00
1.511800e+00,3.779500e+00,4.625900e+00
1.511800e+00,3.779500e+00,4.720500e+00
1.511800e+00,3.779400e+00,4.808800e+00
1.511800e+00,3.779500e+00,4.890300e+00
1.511800e+00,3.779400e+00,4.964900e+00
1.511800e+00,3.779500e+00,5.032300e+00
1.511800e+00,3.779400e+00,5.092200e+00
1.511800e+00,3.779500e+00,5.144500e+00
1.511800e+00,3.779500e+00,5.189100e+00
1.511800e+00,3.779500e+00,5.225700e+00
1.511800e+00,3.779500e+00,5.254300e+00
1.511800e+00,3.779500e+00,5.274800e+00
1.511800e+00,3.779500e+00,5.287100e+00
1.511800e+00,3.045100e+00,4.157400e+00
1.511800e+00,3.152800e+00,4.157400e+00
1.511800e+00,3.268200e+00,4.157400e+00
1.511800e+00,3.389600e+00,4.157400e+00
1.511800e+00,3.515600e+00,4.157400e+00
1.511800e+00,3.644800e+00,4.157400e+00
1.511800e+00,3.775900e+00,4.157400e+00
1.511800e+00,3.907700e+00,4.157400e+00
1.511800e+00,4.039300e+00,4.157400e+00
1.511800e+00,4.157400e+00,4.169700e+00
1.511800e+00,4.157400e+00,4.298100e+00
1.511800e+00,4.157400e+00,4.423700e+00
1.511800e+00,4.157400e+00,4.545900e+00
1.511800e+00,4.157400e+00,4.663900e+00
1.511800e+00,4.157400e+00,4.777300e+00
1.511800e+00,4.157400e+00,4.885500e+00
1.511800e+00,4.157400e+00,4.988200e+00
1.511800e+00,4.157400e+00,5.084700e+00
1.511800e+00,4.157400e+00,5.174900e+00
1.511800e+00,4.157400e+00,5.258300e+00
1.511800e+00,4.157400e+00,5.334600e+00
1.511800e+00,4.157400e+00,5.403600e+00
1.511800e+00,4.157400e+00,5.465000e+00
1.511800e+00,4.157400e+00,5.518700e+00
1.511800e+00,4.157400e+00,5.564300e+00
1.511800e+00,4.157400e+00,5.601900e+00
1.511800e+00,4.157400e+00,5.631300e+00
1.511800e+00,4.157400e+00,5.652300e+00
1.511800e+00,4.157400e+00,5.665000e+00
1.511800e+00,3.960000e+00,5.102300e+00
1.511800e+00,4.062100e+00,5.102300e+00
1.511800e+00,4.172500e+00,5.102300e+00
1.511800e+00,4.289800e+00,5.102300e+00
1.511800e+00,4.412500e+00,5.102300e+00
1.511800e+00,4.539300e+00,5.102300e+00
1.511800e+00,4.668900e+00,5.102300e+00
1.511800e+00,4.800200e+00,5.102300e+00
1.511800e+00,4.932100e+00,5.102300e+00
1.511800e+00,5.063600e+00,5.102300e+00
1.511800e+00,5.102300e+00,5.193700e+00
1.511800e+00,5.102300e+00,5.321500e+00
1.511800e+00,5.102300e+00,5.446400e+00
1.511800e+00,5.102300e+00,5.567500e+00
1.511800e+00,5.102300e+00,5.684300e+00
1.511800e+00,5.102300e+00,5.796100e+00
1.511800e+00,5.102300e+00,5.902400e+00
1.511800e+00,5.102300e+00,6.002700e+00
1.511800e+00,5.102300e+00,6.096500e+00
1.511800e+00,5.102300e+00,6.183400e+00
1.511800e+00,5.102300e+00,6.263200e+00
1.511800e+00,5.102300e+00,6.335300e+00
1.511800e+00,5.102300e+00,6.399700e+00
1.511800e+00,5.102300e+00,6.455900e+00
1.511800e+00,5.102300e+00,6.503900e+00
1.511800e+00,5.102300e+00,6.543300e+00
1.511800e+00,5.102300e+00,6.574200e+00
1.511800e+00,5.102300e+00,6.596300e+00
1.511800e+00,5.102300e+00,6.609600e+00
1.511800e+00,4.886300e+00,6.047100e+00
1.511800e+00,4.984700e+00,6.047100e+00
1.511800e+00,5.091600e+00,6.047100e+00
1.511800e+00,5.205800e+00,6.047100e+00
1.511800e+00,5.326000e+00,6.047100e+00
1.511800e+00,5.450800e+00,6.047100e+00
1.511800e+00,5.579100e+00,6.047100e+00
1.511800e+00,5.709600e+00,6.047100e+00
1.511800e+00,5.841300e+00,6.047100e+00
1.511800e+00,5.973100e+00,6.047100e+00
1.511800e+00,6.047100e+00,6.104100e+00
1.511800e+00,6.047100e+00,6.233200e+00
1.511800e+00,6.047100e+00,6.359800e+00
1.511800e+00,6.047100e+00,6.482900e+00
1.511800e+00,6.047100e+00,6.601900e+00
1.511800e+00,6.047100e+00,6.716100e+00
1.511800e+00,6.047100e+00,6.825000e+00
1.511800e+00,6.047100e+00,6.927800e+00
1.511800e+00,6.047100e+00,7.024300e+00
1.511800e+00,6.047100e+00,7.113800e+00
1.511800e+00,6.047100e+00,7.196000e+00
1.511800e+00,6.047100e+00,7.270400e+00
1.511800e+00,6.047100e+00,7.336900e+00
1.511800e+00,6.047100e+00,7.395100e+00
1.511800e+00,6.047100e+00,7.444700e+00
1.511800e+00,6.047100e+00,7.485600e+00
1.511800e+00,6.047100e+00,7.517600e+00
1.511800e+00,6.047100e+00,7.540500e+00
1.511800e+00,6.047100e+00,7.554300e+00
1.446300e+00,1.889700e+00,1.889700e+00
1.597300e+00,1.889700e+00,1.889700e+00
1.745100e+00,1.889700e+00,1.889700e+00
1.889700e+00,1.889700e+00,1.889700e+00
1.889700e+00,1.889700e+00,2.030700e+00
1.889700e+00,1.889700e+00,2.167800e+00
1.889700e+00,1.889700e+00,2.300800e+00
1.889700e+00,1.889700e+00,2.429400e+00
1.889700e+00,1.889700e+00,2.553300e+00
1.889700e+00,1.889700e+00,2.672500e+00
1.889700e+00,1.889700e+00,2.786500e+00
1.889700e+00,1.889700e+00,2.895200e+00
1.889700e+00,1.889700e+00,2.998400e+00
1.889700e+00,1.889700e+00,3.095900e+00
1.889700e+00,1.889700e+00,3.187600e+00
1.889700e+00,1.889700e+00,3.273100e+00
1.889700e+00,1.889700e+00,3.352400e+00
1.889700e+00,1.889700e+00,3.425300e+00
1.889700e+00,1.889700e+00,3.491800e+00
1.889700e+00,1.889700e+00,3.551500e+00
1.889700e+00,1.889700e+00,3.604500e+00
1.889700e+00,1.889700e+00,3.650700e+00
1.889700e+00,1.889700e+00,3.689900e+00
1.889700e+00,1.889700e+00,3.722000e+00
1.889700e+00,1.889700e+00,3.747100e+00
1.889700e+00,1.889700e+00,3.765100e+00
1.889700e+00,1.889700e+00,3.775800e+00
1.368900e+00,1.889700e+00,2.078700e+00
1.528700e+00,1.889700e+00,2.078700e+00
1.685900e+00,1.889700e+00,2.078700e+00
1.840100e+00,1.889700e+00,2.078700e+00
1.889700e+00,1.991000e+00,2.078700e+00
1.889700e+00,2.078700e+00,2.138200e+00
1.889700e+00,2.078700e+00,2.281500e+00
1.889700e+00,2.078700e+00,2.420500e+00
1.889700e+00,2.078700e+00,2.555000e+00
1.889700e+00,2.078700e+00,2.684600e+00
1.889700e+00,2.078700e+00,2.809300e+00
1.889700e+00,2.078700e+00,2.928600e+00
1.889700e+00,2.078700e+00,3.042400e+00
1.889700e+00,2.078700e+00,3.150500e+00
1.889700e+00,2.078700e+00,3.252500e+00
1.889700e+00,2.078700e+00,3.348500e+00
1.889700e+00,2.078700e+00,3.438100e+00
1.889700e+00,2.078700e+00,3.521100e+00
1.889700e+00,2.078700e+00,3.597500e+00
1.889700e+00,2.078700e+00,3.667100e+00
1.889700e+00,2.078700e+00,3.729700e+00
1.889700e+00,2.078700e+00,3.785200e+00
1.889700e+00,2.078700e+00,3.833500e+00
1.889700e+00,2.078700e+00,3.874600e+00
1.889700e+00,2.078700e+00,3.908300e+00
1.889700e+00,2.078700e+00,3.934600e+00
1.889700e+00,2.078700e+00,3.953400e+00
1.889700e+00,2.078700e+00,3.964600e+00
1.301100e+00,1.889700e+00,2.267700e+00
1.465600e+00,1.889700e+00,2.267700e+00
1.628800e+00,1.889700e+00,2.267700e+00
1.790100e+00,1.889700e+00,2.267700e+00
1.889700e+00,1.948700e+00,2.267700e+00
1.889700e+00,2.104300e+00,2.267700e+00
1.889700e+00,2.256400e+00,2.267700e+00
1.889700e+00,2.267700e+00,2.404600e+00
1.889700e+00,2.267700e+00,2.548600e+00
1.889700e+00,2.267700e+00,2.688000e+00
1.889700e+00,2.267700e+00,2.822500e+00
1.889700e+00,2.267700e+00,2.951800e+00
1.889700e+00,2.267700e+00,3.075800e+00
1.889700e+00,2.267700e+00,3.194000e+00
1.889700e+00,2.267700e+00,3.306300e+00
1.889700e+00,2.267700e+00,3.412400e+00
1.889700e+00,2.267700e+00,3.512200e+00
1.889700e+00,2.267700e+00,3.605400e+00
1.889700e+00,2.267700e+00,3.691800e+00
1.889700e+00,2.267700e+00,3.771300e+00
1.889700e+00,2.267700e+00,3.843700e+00
1.889700e+00,2.267700e+00,3.908800e+00
1.889700e+00,2.267700e+00,3.966600e+00
1.889700e+00,2.267700e+00,4.016900e+00
1.889700e+00,2.267700e+00,4.059700e+00
1.889700e+00,2.267700e+00,4.094800e+00
1.889700e+00,2.267700e+00,4.122100e+00
1.889700e+00,2.267700e+00,4.141700e+00
1.889700e+00,2.267700e+00,4.153500e+00
1.414400e+00,1.889700e+00,2.456600e+00
1.579100e+00,1.889700e+00,2.456600e+00
1.743800e+00,1.889700e+00,2.456600e+00
1.889700e+00,1.907400e+00,2.456600e+00
1.889700e+00,2.069000e+00,2.456600e+00
1.889700e+00,2.227900e+00,2.456600e+00
1.889700e+00,2.383800e+00,2.456600e+00
1.889700e+00,2.456600e+00,2.535900e+00
1.889700e+00,2.456600e+00,2.683900e+00
1.889700e+00,2.456600e+00,2.827300e+00
1.889700e+00,2.456600e+00,2.966000e+00
1.889700e+00,2.456600e+00,3.099400e+00
1.889700e+00,2.456600e+00,3.227300e+00
1.889700e+00,2.456600e+00,3.349400e+00
1.889700e+00,2.456600e+00,3.465400e+00
1.889700e+00,2.456600e+00,3.575200e+00
1.889700e+00,2.456600e+00,3.678300e+00
1.889700e+00,2.456600e+00,3.774700e+00
1.889700e+00,2.456600e+00,3.864200e+00
1.889700e+00,2.456600e+00,3.946400e+00
1.889700e+00,2.456600e+00,4.021400e+00
1.889700e+00,2.456600e+00,4.088900e+00
1.889700e+00,2.456600e+00,4.148700e+00
1.889700e+00,2.456600e+00,4.200800e+00
1.889700e+00,2.456600e+00,4.245100e+00
1.889700e+00,2.456600e+00,4.281500e+00
1.889700e+00,2.456600e+00,4.309800e+00
1.889700e+00,2.456600e+00,4.330100e+00
1.889700e+00,2.456600e+00,4.342300e+00
1.542600e+00,1.889700e+00,2.645600e+00
1.706100e+00,1.889700e+00,2.645600e+00
1.870800e+00,1.889700e+00,2.645600e+00
1.889700e+00,2.035500e+00,2.645600e+00
1.889700e+00,2.198900e+00,2.645600e+00
1.889700e+00,2.360300e+00,2.645600e+00
1.889700e+00,2.518800e+00,2.645600e+00
1.889700e+00,2.645600e+00,2.674000e+00
1.889700e+00,2.645600e+00,2.825300e+00
1.889700e+00,2.645600e+00,2.972200e+00
1.889700e+00,2.645600e+00,3.114300e+00
1.889700e+00,2.645600e+00,3.251200e+00
1.889700e+00,2.645600e+00,3.382600e+00
1.889700e+00,2.645600e+00,3.508100e+00
1.889700e+00,2.645600e+00,3.627400e+00
1.889700e+00,2.645600e+00,3.740400e+00
1.889700e+00,2.645600e+00,3.846600e+00
1.889700e+00,2.645600e+00,3.945900e+00
1.889700e+00,2.645600e+00,4.038000e+00
1.889700e+00,2.645600e+00,4.122800e+00
1.889700e+00,2.645600e+00,4.200100e+00
1.889700e+00,2.645600e+00,4.269700e+00
1.889700e+00,2.645600e+00,4.331400e+00
1.889700e+00,2.645600e+00,4.385200e+00
1.889700e+00,2.645600e+00,4.430900e+00
1.889700e+00,2.645600e+00,4.468400e+00
1.889700e+00,2.645600e+00,4.497600e+00
1.889700e+00,2.645600e+00,4.518600e+00
1.889700e+00,2.645600e+00,4.531100e+00
1.682300e+00,1.889700e+00,2.834600e+00
1.843700e+00,1.889700e+00,2.834600e+00
1.889700e+00,2.007600e+00,2.834600e+00
1.889700e+00,2.172500e+00,2.834600e+00
1.889700e+00,2.336900e+00,2.834600e+00
1.889700e+00,2.499900e+00,2.834600e+00
1.889700e+00,2.660500e+00,2.834600e+00
1.889700e+00,2.818100e+00,2.834600e+00
1.889700e+00,2.834600e+00,2.972100e+00
1.889700e+00,2.834600e+00,3.121800e+00
1.889700e+00,2.834600e+00,3.266800e+00
1.889700e+00,2.834600e+00,3.406800e+00
1.889700e+00,2.834600e+00,3.541100e+00
1.889700e+00,2.834600e+00,3.669600e+00
1.889700e+00,2.834600e+00,3.791900e+00
1.889700e+00,2.834600e+00,3.907700e+00
1.889700e+00,2.834600e+00,4.016700e+00
1.889700e+00,2.834600e+00,4.118600e+00
1.889700e+00,2.834600e+00,4.213200e+00
1.889700e+00,2.834600e+00,4.300300e+00
1.889700e+00,2.834600e+00,4.379600e+00
1.889700e+00,2.834600e+00,4.451200e+00
1.889700e+00,2.834600e+00,4.514600e+00
1.889700e+00,2.834600e+00,4.569900e+00
1.889700e+00,2.834600e+00,4.616900e+00
1.889700e+00,2.834600e+00,4.655400e+00
1.889700e+00,2.834600e+00,4.685500e+00
1.889700e+00,2.834600e+00,4.707100e+00
1.889700e+00,2.834600e+00,4.720000e+00
1.889700e+00,1.986400e+00,3.212500e+00
1.889700e+00,2.142500e+00,3.212500e+00
1.889700e+00,2.303500e+00,3.212500e+00
1.889700e+00,2.467200e+00,3.212500e+00
1.889700e+00,2.632000e+00,3.212500e+00
1.889700e+00,2.796500e+00,3.212500e+00
1.889700e+00,2.959800e+00,3.212500e+00
1.889700e+00,3.120700e+00,3.212500e+00
1.889700e+00,3.212500e+00,3.278600e+00
1.889700e+00,3.212500e+00,3.432600e+00
1.889700e+00,3.212500e+00,3.582400e+00
1.889700e+00,3.212500e+00,3.727100e+00
1.889700e+00,3.212500e+00,3.866500e+00
1.889700e+00,3.212500e+00,4.000000e+00
1.889700e+00,3.212500e+00,4.127200e+00
1.889700e+00,3.212500e+00,4.247800e+00
1.889700e+00,3.212500e+00,4.361500e+00
1.889700e+00,3.212500e+00,4.467900e+00
1.889700e+00,3.212500e+00,4.566800e+00
1.889700e+00,3.212500e+00,4.657900e+00
1.889700e+00,3.212500e+00,4.741000e+00
1.889700e+00,3.212500e+00,4.815900e+00
1.889700e+00,3.212500e+00,4.882300e+00
1.889700e+00,3.212500e+00,4.940300e+00
1.889700e+00,3.212500e+00,4.989500e+00
1.889700e+00,3.212500e+00,5.030000e+00
1.889700e+00,3.212500e+00,5.061500e+00
1.889700e+00,3.212500e+00,5.084100e+00
1.889700e+00,3.212500e+00,5.097700e+00
1.889700e+00,2.480800e+00,3.779400e+00
1.889700e+00,2.629300e+00,3.779500e+00
1.889700e+00,2.784700e+00,3.779400e+00
1.889700e+00,2.945100e+00,3.779500e+00
1.889700e+00,3.108400e+00,3.779400e+00
1.889700e+00,3.273100e+00,3.779500e+00
1.889700e+00,3.437800e+00,3.779500e+00
1.889700e+00,3.601400e+00,3.779500e+00
1.889700e+00,3.762700e+00,3.779500e+00
1.889700e+00,3.779500e+00,3.921100e+00
1.889700e+00,3.779500e+00,4.075600e+00
1.889700e+00,3.779500e+00,4.225600e+00
1.889700e+00,3.779500e+00,4.370400e+00
1.889700e+00,3.779500e+00,4.509500e+00
1.889700e+00,3.779500e+00,4.642500e+00
1.889700e+00,3.779500e+00,4.768700e+00
1.889700e+00,3.779500e+00,4.888000e+00
1.889700e+00,3.779500e+00,4.999700e+00
1.889700e+00,3.779400e+00,5.103800e+00
1.889700e+00,3.779500e+00,5.199700e+00
1.889700e+00,3.779400e+00,5.287300e+00
1.889700e+00,3.779500e+00,5.366400e+00
1.889700e+00,3.779400e+00,5.436600e+00
1.889700e+00,3.779500e+00,5.497800e+00
