E with Multiplicative Noise St.Dev=0.1
38.483329
34.305327
30.189551
28.779633
23.889253
24.680816
24.285354
21.525640
24.259876
24.336851
25.242073
24.478769
19.356711
22.942971
22.164671
23.944328
21.902971
22.361889
18.158642
21.690455
20.105547
36.616952
38.299953
43.866226
38.060003
37.860177
34.519009
28.390067
29.419098
26.382607
26.687021
26.414925
19.119938
22.981238
22.740772
19.774502
20.455411
21.778863
17.001915
20.756164
23.296929
20.293080
24.652486
20.370364
21.120942
21.956353
20.116724
18.871634
20.946513
36.558487
38.502344
40.023152
33.770049
38.106446
29.955810
28.377109
30.618998
26.727657
24.615450
18.026881
20.524053
19.519414
18.617559
19.490347
17.592144
18.784377
20.870861
18.854449
18.255850
17.174575
16.835975
17.317733
19.825562
17.413098
20.787290
14.871019
19.074903
21.397777
35.596102
30.672208
34.221216
28.927448
28.621136
28.554192
29.296920
26.584273
20.527260
21.502311
25.597474
21.312278
17.986465
16.239296
16.679270
17.925940
16.144728
15.852782
14.308085
13.277647
18.184973
16.320934
16.889369
14.104134
15.259576
16.085409
14.943235
16.578543
17.252325
26.683313
27.682402
33.643790
27.169495
26.098828
26.760956
23.364235
17.768489
18.788370
20.045665
16.046146
15.638941
14.744837
14.427668
14.007047
11.817993
14.887388
13.827038
10.816964
13.068776
12.408643
11.399941
12.454518
14.268939
13.698774
15.379389
15.055437
11.708315
12.828091
21.715719
22.690990
21.037025
23.675905
21.318766
23.076124
18.249878
20.609915
16.474883
14.045930
13.157828
10.216409
10.270649
11.586734
12.405083
9.357977
9.504795
8.634541
7.835172
9.418134
7.891939
9.207618
9.656774
10.266814
10.972391
11.866992
11.975322
12.584954
10.577225
21.960660
27.386063
19.407247
23.708760
15.714711
14.494974
10.835462
11.056772
8.461699
7.193180
6.763246
6.062801
6.085112
5.805005
4.602990
5.888530
6.034564
6.522506
6.536562
5.192789
5.908777
5.258629
5.658448
6.282158
6.706260
5.400711
6.036258
5.584557
5.624086
16.781104
11.772037
10.039042
7.322337
6.503104
6.042413
5.142564
3.356276
2.557931
3.104741
3.137190
2.110163
1.918762
1.841518
1.837482
1.756694
2.351170
1.890145
1.869818
1.888403
1.755581
1.533200
1.862513
1.923717
2.095931
1.766929
1.731240
1.804036
1.833974
10.367951
8.269762
6.732564
4.595344
4.484797
2.560967
2.514168
1.660148
1.476659
1.072279
1.001554
1.150135
0.831440
0.877219
0.884361
0.854281
0.892090
0.944246
0.899638
0.745810
0.818942
0.749744
0.722103
0.788500
0.856267
0.852885
0.633562
0.636732
0.778177
2.096689
1.446366
1.088988
0.807513
0.674144
0.682664
0.510279
0.427321
0.342786
0.353996
0.265511
0.223015
0.186944
0.193184
0.184217
0.201040
0.162385
0.165029
0.174325
0.141006
0.164876
0.161528
0.145894
0.191680
0.138824
0.146424
0.132870
0.173279
0.158344
0.350665
0.338353
0.243233
0.192388
0.148169
0.116466
0.097450
0.076195
0.055367
0.036068
0.028929
0.023745
0.023133
0.023288
0.021147
0.016547
0.020587
0.015530
0.018541
0.018464
0.015482
0.018897
0.017410
0.015952
0.019239
0.014753
0.019286
0.014636
0.016232
29.212501
33.931345
30.840920
28.788987
25.238774
24.529102
26.918351
26.584147
22.461229
21.297501
19.203881
21.886507
17.719238
18.306722
15.910460
16.858587
18.860761
17.355499
19.121804
16.247418
13.023688
17.411688
16.878024
17.789079
14.306013
16.604049
16.779434
17.363152
16.356504
27.915521
31.199856
27.237128
32.124365
26.997570
25.506348
19.445392
22.502213
21.812154
20.384385
16.136706
13.332906
16.146231
17.677796
14.744675
13.847481
15.596409
14.919157
12.576826
14.837640
14.531622
13.321521
13.419803
13.331712
12.778281
17.458768
14.082217
13.773109
14.707067
26.747210
25.335773
26.356168
25.457318
25.594548
21.238396
20.870069
23.155170
19.611093
15.597469
11.717684
12.559258
13.306822
12.551407
10.876696
11.014526
9.498425
10.970427
10.607981
11.424048
9.711594
10.675949
10.015737
10.075353
10.664470
15.641352
13.052829
12.809181
12.425539
20.896804
22.170110
22.369225
19.003542
20.460185
15.495618
15.684645
14.176050
14.465135
12.013094
11.516183
10.625862
10.078034
9.776393
8.845558
7.556071
8.942689
9.393521
7.142456
7.869779
8.456471
8.930374
9.656940
10.437454
8.611951
10.742714
9.855677
9.087512
9.588210
18.387792
23.430220
18.194040
15.548274
16.345870
12.272086
11.558013
8.609815
9.820763
7.338578
7.604457
5.054317
5.521925
4.900374
4.991935
5.049120
4.991484
5.034924
4.084975
4.386556
4.781578
5.246930
4.602023
5.077498
4.904120
3.999924
5.512688
5.514952
4.963366
15.309279
13.883149
12.539443
7.916905
6.734198
4.937569
5.142107
3.369727
3.079747
2.008445
1.695668
1.743137
1.464660
1.557396
1.535106
1.720477
1.289224
1.749292
1.747343
1.608024
1.936886
1.603125
1.537576
1.457874
1.789421
1.724256
2.044655
1.829597
1.752426
11.623067
9.854634
6.106817
6.334045
4.310936
2.129679
1.966829
1.417762
1.059280
0.839840
0.848244
0.729836
0.535322
0.726180
0.768781
0.642751
0.713774
0.673513
0.767916
0.624305
0.688143
0.745504
0.741467
0.595113
0.703906
0.697509
0.771639
0.859373
0.836664
2.805318
2.122065
1.228011
1.069968
0.529450
0.428843
0.357693
0.227841
0.201198
0.150051
0.153005
0.153088
0.114933
0.118690
0.103623
0.103607
0.084169
0.087192
0.105970
0.094106
0.096471
0.121050
0.102342
0.087404
0.097111
0.091999
0.102240
0.112981
0.094501
0.381950
0.369179
0.221983
0.198815
0.104158
0.075501
0.043603
0.039064
0.026820
0.016069
0.014499
0.013611
0.011421
0.010690
0.011604
0.010719
0.009862
0.008922
0.009567
0.008924
0.010319
0.009814
0.009091
0.009252
0.010186
0.011404
0.010439
0.009674
0.010098
22.950015
29.026649
21.705670
21.367506
18.700081
16.192777
15.284788
16.178474
11.227557
9.591465
11.458006
10.325682
9.028786
9.858156
9.190171
7.462331
7.660159
8.469723
8.064639
8.769736
8.892254
8.764068
12.884723
8.728652
8.907875
11.109488
9.197777
9.136758
9.224759
17.199128
24.327211
17.498618
18.096497
17.844214
13.701642
11.585533
10.735278
9.935869
9.601604
7.738359
7.247903
7.539035
6.714285
7.637045
6.889717
7.141576
7.566082
6.080883
6.572418
6.733076
8.916466
9.101236
8.394835
6.568765
6.780275
7.953951
7.085014
7.243437
15.516540
17.436802
16.268161
12.115180
8.830714
9.728305
8.015386
6.958608
6.401572
6.679086
5.977124
4.996183
4.184477
4.877497
4.691590
3.492232
4.006809
5.027187
3.551049
4.665978
4.308254
4.620625
4.381812
3.832170
3.919276
4.275556
4.066726
4.737021
4.714573
12.441145
10.528451
9.736028
7.450638
6.155667
5.785315
4.368549
3.396191
2.678683
1.871666
2.162147
1.534615
1.269670
1.572021
1.443410
1.390850
1.473293
1.414844
1.305659
1.402073
1.356534
1.482045
1.457894
1.435860
1.270679
1.226911
1.327599
1.270467
1.253078
9.407702
8.349587
6.600797
5.491677
3.895775
2.762722
2.345394
1.576249
1.271813
1.008984
0.746742
0.719989
0.503603
0.515119
0.511272
0.463271
0.506347
0.450724
0.483720
0.485069
0.532475
0.528577
0.532184
0.560894
0.461861
0.500967
0.462619
0.499219
0.476058
3.748125
2.669339
1.603819
0.904453
0.504335
0.228835
0.138710
0.076276
0.037132
0.016480
0.007748
0.005260
0.003867
0.002358
0.002196
0.001578
0.001616
0.001546
0.001593
0.001516
0.001243
0.001186
0.001416
0.001557
0.001495
0.001612
0.001678
0.001309
0.001339
0.456701
0.264076
0.096800
0.041255
0.008497
-0.002369
-0.004692
-0.003999
-0.003197
-0.002849
-0.002424
-0.002164
-0.002037
-0.001744
-0.001926
-0.001789
-0.001665
-0.002092
-0.001554
-0.001965
-0.002018
-0.001927
-0.001506
-0.001678
-0.001792
-0.001634
-0.001990
-0.001882
-0.002018
12.273601
13.183885
11.138183
8.512548
8.300372
5.704262
5.105767
4.723462
5.309365
4.289690
3.979111
3.203441
3.591296
2.938944
3.261670
3.070168
3.110138
3.315155
3.141501
2.852480
3.108043
2.820929
2.614490
3.211040
3.115905
3.157170
3.559251
3.452718
3.233136
7.156825
8.018937
5.521614
5.779530
4.498572
4.133459
3.297652
2.581390
2.092419
1.541903
1.552501
1.418521
1.439035
1.511386
1.358538
1.293295
1.036288
1.330978
1.010271
1.146018
1.310937
1.228546
1.125963
1.333580
1.200028
1.128479
1.116362
1.144778
1.306150
7.517299
5.153157
4.972077
3.678464
2.909282
1.896449
1.786530
1.362062
0.898373
0.918707
0.770873
0.614076
0.537622
0.487476
0.539566
0.545899
0.506539
0.507034
0.470283
0.509197
0.423456
0.475995
0.476531
0.439169
0.423449
0.431165
0.465093
0.420173
0.506585
3.867880
2.263948
1.618005
1.010309
0.618081
0.337216
0.154916
0.076590
0.036981
0.016966
0.012775
0.008357
0.005742
0.004274
0.003252
0.003415
0.003020
0.002803
0.002890
0.002545
0.003061
0.002858
0.002326
0.003281
0.002993
0.002989
0.003079
0.002359
0.003074
0.681476
0.463673
0.167312
0.069407
0.018505
-0.000439
-0.004181
-0.004530
-0.003190
-0.003084
-0.002733
-0.002265
-0.001949
-0.001763
-0.002028
-0.001873
-0.001722
-0.002274
-0.002198
-0.001856
-0.001790
-0.001766
-0.001837
-0.001827
-0.002233
-0.001765
-0.001765
-0.001708
-0.002072
3.296570
3.955682
3.118011
2.533962
1.485304
1.267977
0.999233
0.843940
1.011979
0.883074
0.647858
0.722298
0.683503
0.661401
0.652403
0.717064
0.684315
0.720735
0.670505
0.703659
0.889597
0.704101
0.664146
0.723383
0.730040
0.670778
0.713589
0.613459
0.676857
2.178577
2.570756
1.845562
1.920180
1.159799
0.831028
0.567040
0.625839
0.503394
0.478290
0.401124
0.384076
0.371633
0.439933
0.392656
0.377045
0.354149
0.358382
0.330033
0.406252
0.339529
0.409716
0.396067
0.371484
0.388115
0.351930
0.345490
0.362378
0.330308
1.528465
1.472463
0.916450
0.538259
0.330082
0.208701
0.118779
0.069839
0.064567
0.053564
0.044724
0.035924
0.038038
0.036237
0.032751
0.034287
0.040991
0.035550
0.039677
0.031376
0.035002
0.035139
0.037769
0.036643
0.039350
0.030726
0.034011
0.038860
0.039244
0.752312
0.535315
0.266150
0.131809
0.055882
0.027503
0.013601
0.007657
0.004648
0.003875
0.003109
0.002558
0.003006
0.002945
0.003050
0.002665
0.002756
0.002887
0.002994
0.002820
0.002752
0.002790
0.002742
0.002730
0.003168
0.003009
0.003542
0.002723
0.003288
0.239891
0.308901
0.213905
0.146931
0.124122
0.061067
0.042281
0.030458
0.021568
0.018666
0.017570
0.015807
0.014880
0.017321
0.017945
0.016609
0.017284
0.019704
0.018898
0.021232
0.015071
0.016571
0.015240
0.015914
0.018010
0.018465
0.018573
0.018221
0.018617
0.204380
0.117519
0.083287
0.050909
0.019501
0.012001
0.005879
0.002609
0.002379
0.001809
0.001758
0.001627
0.001916
0.002167
0.001679
0.001654
0.001854
0.001793
0.001676
0.002081
0.001990
0.001750
0.002027
0.001892
0.001665
0.001547
0.001720
0.001657
0.001832
0.026095
0.025591
0.016387
0.010682
0.004786
0.002395
0.000830
0.000602
0.000594
0.000435
0.000543
0.000516
0.000414
0.000596
0.000618
0.000522
0.000547
0.000539
0.000572
0.000626
0.000508
0.000527
0.000646
0.000617
0.000533
0.000543
0.000480
0.000693
0.000526
19.036541
14.434167
13.890628
9.233025
6.514525
4.895234
3.730070
1.991488
1.416183
1.010288
0.668064
0.405505
0.322011
0.196373
0.110053
0.083789
0.054110
0.038338
0.019261
0.013115
0.002448
0.000544
0.000095
0.000014
0.000002
0.000000
0.000000
0.000000
18.150936
14.520465
11.811988
8.329662
7.192272
5.114055
3.081326
2.399394
1.690378
0.974474
0.674816
0.332159
0.250969
0.189944
0.122961
0.083061
0.051122
0.033889
0.020685
0.009440
0.002319
0.000619
0.000086
0.000014
0.000002
0.000000
0.000000
0.000000
14.979313
13.547251
12.156802
9.253950
7.106493
4.914273
3.224828
2.642417
1.536249
1.169490
0.584302
0.341713
0.284886
0.184836
0.107774
0.080724
0.053776
0.028640
0.017656
0.011866
0.002429
0.000463
0.000096
0.000014
0.000002
0.000000
0.000000
0.000000
20.101674
22.964117
6.347510
7.851408
5.749392
6.669678
6.393494
7.358327
7.155873
6.704856
5.794004
7.177076
7.324372
6.932050
7.164887
6.364018
5.416120
6.195384
5.701714
5.731456
3.864275
3.234337
3.932796
3.521802
3.602966
3.432941
4.089828
3.586801
3.545048
4.153979
3.313586
4.201095
3.843422
4.081390
4.530858
4.117952
3.288510
3.841779
3.874365
3.805242
4.200659
4.162874
3.982766
3.773530
4.186535
3.778915
4.112059
