# R1,R2,R3,E
1.511781,2.559079,2.645618,25.881526
1.511781,2.645625,2.685974,23.929790
1.511781,2.645616,2.809930,22.330322
1.511781,2.645612,2.930454,21.032375
1.511781,2.645617,3.047092,19.984218
1.511781,2.645612,3.159419,19.141516
1.511781,2.645616,3.267082,18.467865
1.511781,2.645625,3.369744,17.933880
1.511781,2.645618,3.467084,17.515365
1.511781,2.645619,3.558849,17.190884
1.511781,2.645624,3.644777,16.941245
1.511781,2.645615,3.724637,16.747938
1.511781,2.645610,3.798223,16.592393
1.511781,2.645618,3.865366,16.457299
1.511781,2.645610,3.925870,16.328964
1.511781,2.645615,3.979610,16.199321
1.511781,2.645624,4.026454,16.067233
1.511781,2.645619,4.066263,15.937052
1.511781,2.645618,4.098970,15.815717
1.511781,2.645625,4.124495,15.710375
1.511781,2.645616,4.142755,15.625925
1.511781,2.645612,4.153730,15.566851
1.511781,1.816526,2.834587,29.960311
1.511781,1.937769,2.834592,29.519065
1.511781,2.063996,2.834589,29.039751
1.511781,2.193480,2.834592,28.441156
1.511781,2.324763,2.834587,27.276057
1.511781,2.456648,2.834592,25.238661
1.511781,2.588104,2.834588,22.944803
1.511781,2.718287,2.834591,21.002576
1.511781,2.834592,2.846430,19.402913
1.511781,2.834585,2.971886,18.100659
1.511781,2.834585,3.094091,17.049763
1.511781,2.834589,3.212534,16.209969
1.511781,2.834585,3.326756,15.546602
1.511781,2.834585,3.436365,15.029765
1.511781,2.834592,3.540992,14.633076
1.511781,2.834591,3.640287,14.332896
1.511781,2.834588,3.733961,14.107397
1.511781,2.834592,3.821737,13.936895
1.511781,2.834587,3.903359,13.804086
1.511781,2.834592,3.978622,13.693914
1.511781,2.834589,4.047304,13.594506
1.511781,2.834592,4.109238,13.497798
1.511781,2.834587,4.164248,13.399985
1.511781,2.834592,4.212211,13.301144
1.511781,2.834588,4.252990,13.204584
1.511781,2.834591,4.286500,13.115024
1.511781,2.834592,4.312647,13.037180
1.511781,2.834585,4.331362,12.974862
1.511781,2.834585,4.342612,12.932244
1.511781,2.156200,3.212537,24.883476
1.511781,2.272678,3.212542,23.963106
1.511781,2.395309,3.212530,22.642144
1.511781,2.522363,3.212542,20.800320
1.511781,2.652274,3.212537,18.692203
1.511781,2.783734,3.212529,16.845014
1.511781,2.915614,3.212528,15.283959
1.511781,3.046925,3.212536,13.987667
1.511781,3.176765,3.212526,12.926676
1.511781,3.212528,3.304411,12.078241
1.511781,3.212532,3.429184,11.414190
1.511781,3.212534,3.550473,10.907032
1.511781,3.212532,3.667749,10.531189
1.511781,3.212528,3.780543,10.261318
1.511781,3.212526,3.888416,10.073437
1.511781,3.212536,3.990988,9.945483
1.511781,3.212528,4.087888,9.858648
1.511781,3.212529,4.178812,9.797121
1.511781,3.212537,4.263472,9.748670
1.511781,3.212542,4.341601,9.704523
1.511781,3.212530,4.412954,9.659084
1.511781,3.212542,4.477360,9.609599
1.511781,3.212537,4.534595,9.555977
1.511781,3.212529,4.584514,9.499837
1.511781,3.212528,4.626990,9.444110
1.511781,3.212536,4.661909,9.391995
1.511781,3.212526,4.689148,9.346834
1.511781,3.212528,4.708665,9.311207
1.511781,3.212532,4.720399,9.287935
1.511781,2.684941,3.779443,16.039156
1.511781,2.795691,3.779460,14.507951
1.511781,2.913639,3.779443,13.079210
1.511781,3.037165,3.779460,11.783969
1.511781,3.164679,3.779443,10.643653
1.511781,3.294849,3.779451,9.667056
1.511781,3.426422,3.779463,8.856042
1.511781,3.558286,3.779461,8.205787
1.511781,3.689456,3.779450,7.704358
1.511781,3.779462,3.819089,7.336466
1.511781,3.779453,3.946364,7.082900
1.511781,3.779452,4.070595,6.914863
1.511781,3.779453,4.191146,6.810958
1.511781,3.779462,4.307457,6.752342
1.511781,3.779450,4.418978,6.723288
1.511781,3.779461,4.525285,6.711123
1.511781,3.779463,4.625935,6.706707
1.511781,3.779451,4.720533,6.703550
1.511781,3.779443,4.808757,6.697406
