G1,G2,G3
8.177170e-02,5.925859e-03,3.798250e-04
8.718920e-02,5.833709e-03,3.458692e-04
2.645058e-02,4.602395e-04,6.916505e-06
3.093358e-02,5.731695e-04,9.017892e-06
5.842546e-02,3.303240e-03,1.788434e-04
1.471287e-01,2.028868e-02,2.685469e-03
6.881123e-02,3.107668e-03,1.183813e-04
9.711950e-02,9.382766e-03,9.010048e-04
1.994831e-01,2.527365e-02,2.747401e-03
1.344117e-01,1.654495e-02,1.904568e-03
5.115073e-02,2.448427e-03,1.037268e-04
2.372324e-02,4.034569e-04,6.000307e-06
6.244935e-02,3.124233e-03,1.343718e-04
1.926632e-02,3.426579e-04,5.231042e-06
1.037080e-01,9.497539e-03,7.873797e-04
2.628253e-02,6.568695e-04,1.508967e-05
1.814237e-02,2.488759e-04,3.040769e-06
3.758849e-02,8.745961e-04,1.720088e-05
2.614237e-02,6.679834e-04,1.673597e-05
3.462174e-02,1.104354e-03,3.235474e-05
3.700964e-01,1.369337e-01,5.065081e-02
6.130748e-02,3.613095e-03,2.023726e-04
2.812215e-01,7.836676e-02,2.161214e-02
3.744517e-02,1.032957e-03,2.339239e-05
2.980532e-01,8.875083e-02,2.640109e-02
2.531563e-02,4.662892e-04,6.513393e-06
1.202004e-01,1.422071e-02,1.647823e-03
3.040521e-02,4.858844e-04,6.391446e-06
5.782227e-02,3.324574e-03,1.900830e-04
1.572954e-01,1.833476e-02,1.877527e-03
3.314660e-02,1.058587e-03,3.290783e-05
3.017726e-02,8.744474e-04,2.411202e-05
1.830249e-01,2.811882e-02,3.966187e-03
1.412964e-01,1.194974e-02,8.515520e-04
2.341752e-02,3.410347e-04,4.193604e-06
2.124472e-02,3.242590e-04,3.972361e-06
1.346989e-02,1.544493e-04,1.633476e-06
4.529210e-02,2.025867e-03,8.929635e-05
3.314276e-02,9.785083e-04,2.459174e-05
1.117281e-01,1.011850e-02,8.108723e-04
2.004971e-02,3.527751e-04,5.141838e-06
3.683902e-02,1.220073e-03,3.350888e-05
5.119841e-02,1.750998e-03,4.907308e-05
6.381238e-02,3.130330e-03,1.369972e-04
1.336566e-02,1.601878e-04,1.774308e-06
3.433356e-02,1.055588e-03,3.007699e-05
1.186917e-02,1.402860e-04,1.651626e-06
1.634045e-02,2.318814e-04,3.002396e-06
8.837394e-02,2.227146e-03,4.413092e-05
9.037983e-02,7.447223e-03,5.672559e-04
5.153864e-02,1.435384e-03,3.218693e-05
1.956461e-02,3.233221e-04,4.724494e-06
5.497103e-02,2.430665e-03,8.880656e-05
7.315432e-02,5.176444e-03,3.555659e-04
3.556605e-02,1.212048e-03,3.861383e-05
6.734830e-02,2.128579e-03,5.365961e-05
1.166310e-01,5.714932e-03,2.276389e-04
1.884712e-02,3.351489e-04,5.383887e-06
1.169577e-01,1.324816e-02,1.445355e-03
2.385170e-02,4.742579e-04,7.197693e-06
1.431538e-01,2.031289e-02,2.861097e-03
2.477048e-01,5.824550e-02,1.313730e-02
1.665468e-02,2.685260e-04,4.164976e-06
9.980104e-02,9.344923e-03,8.119677e-04
7.374925e-02,5.388725e-03,3.893040e-04
2.810959e-02,6.386779e-04,1.298261e-05
2.204486e-02,4.122827e-04,6.796859e-06
1.096095e-01,1.050707e-02,9.092413e-04
1.758871e-02,2.021794e-04,2.004833e-06
5.903300e-02,3.058459e-03,1.460006e-04
1.321612e-01,1.554563e-02,1.714044e-03
3.576520e-02,1.107460e-03,3.150388e-05
4.425281e-02,1.697384e-03,6.010906e-05
4.418665e-02,1.815729e-03,6.744824e-05
4.036755e-02,1.318673e-03,3.531510e-05
2.841054e-02,6.692782e-04,1.288431e-05
6.663189e-02,1.417733e-03,2.394502e-05
9.564535e-02,5.323345e-03,2.446578e-04
2.639565e-02,4.862143e-04,7.721901e-06
1.085722e-02,1.159274e-04,1.210835e-06
1.408660e-01,1.884384e-02,2.412118e-03
1.169275e-02,1.321372e-04,1.429122e-06
4.572455e-02,9.743207e-04,1.633419e-05
2.237318e-02,3.650771e-04,5.201050e-06
3.642946e-02,9.129525e-04,1.991176e-05
1.392082e-01,1.818269e-02,2.279726e-03
6.044883e-02,1.222044e-03,1.971561e-05
8.365836e-02,4.783663e-03,2.363729e-04
6.490520e-02,3.947791e-03,2.138149e-04
1.130080e-02,1.232929e-04,1.309193e-06
5.804988e-02,2.465156e-03,9.229229e-05
8.596284e-02,7.261304e-03,6.041428e-04
3.633566e-01,1.318240e-01,4.775364e-02
1.368046e-02,1.691477e-04,1.935780e-06
1.644359e-02,2.053929e-04,2.228905e-06
1.095124e-01,1.167692e-02,1.210163e-03
1.617803e-02,2.511905e-04,3.660174e-06
1.636878e-01,2.435151e-02,3.373347e-03
1.183767e-02,1.312898e-04,1.369246e-06
5.672401e-02,3.197406e-03,1.792552e-04
3.186259e-02,8.033171e-04,1.791182e-05
4.086783e-02,1.279020e-03,3.347037e-05
5.972710e-02,3.512904e-03,2.028893e-04
3.545680e-02,1.028539e-03,2.695073e-05
9.035919e-02,8.119572e-03,7.260077e-04
6.402237e-02,1.993528e-03,4.961834e-05
3.564331e-02,1.193087e-03,3.697199e-05
1.211093e-01,1.437347e-02,1.670721e-03
1.110809e-01,7.327733e-03,4.056783e-04
7.354248e-02,5.393317e-03,3.944769e-04
2.386340e-02,3.951183e-04,5.452153e-06
4.976679e-02,1.964591e-03,6.707830e-05
7.809520e-02,1.252108e-03,1.539912e-05
1.344679e-01,1.411237e-02,1.320691e-03
3.467648e-02,1.092758e-03,2.899173e-05
1.211094e-02,1.459070e-04,1.749204e-06
1.180699e-01,9.219841e-03,6.186938e-04
9.776877e-02,9.525664e-03,9.252006e-04
6.661731e-02,3.104241e-03,1.264833e-04
6.641828e-02,2.910955e-03,1.075828e-04
1.901497e-02,3.375284e-04,5.328184e-06
2.970968e-02,4.593970e-04,5.900048e-06
9.190047e-02,7.833147e-03,6.375359e-04
3.366969e-02,1.101238e-03,3.482413e-05
2.853877e-02,7.524455e-04,1.890281e-05
1.326273e-02,1.709068e-04,2.113215e-06
6.894088e-02,2.510849e-03,7.623423e-05
4.306898e-02,1.713782e-03,6.434509e-05
4.162553e-02,8.370917e-04,1.328400e-05
6.100065e-02,3.493908e-03,1.915139e-04
1.895894e-02,3.354768e-04,5.428216e-06
4.098493e-02,1.621706e-03,6.082559e-05
6.601990e-02,4.150461e-03,2.515799e-04
5.357820e-02,1.241662e-03,2.245382e-05
1.675255e-02,2.577510e-04,3.361242e-06
1.492570e-01,2.135969e-02,2.969683e-03
2.017577e-02,4.042112e-04,8.033422e-06
1.104070e-02,1.193362e-04,1.253464e-06
1.990443e-01,2.774711e-02,3.378241e-03
1.889924e-01,3.304832e-02,5.499490e-03
4.255061e-02,1.279247e-03,3.176803e-05
4.085170e-02,1.323091e-03,3.415847e-05
5.865736e-02,2.915774e-03,1.244882e-04
2.627759e-01,6.794658e-02,1.731296e-02
5.950979e-02,3.037132e-03,1.348429e-04
2.110125e-02,4.384580e-04,8.967084e-06
