# R1,R2,R3,E
1.511781,2.167164,2.645615,31.484299
1.511781,2.298959,2.645624,30.730067
1.511781,2.429846,2.645619,29.965558
1.511781,2.559079,2.645618,29.289988
1.511781,2.645625,2.685974,27.408766
1.511781,2.645616,2.809930,25.823721
1.511781,2.645612,2.930454,24.784283
1.511781,2.645617,3.047092,24.273410
1.511781,2.645612,3.159419,23.985516
1.511781,2.645616,3.267082,23.906203
1.511781,2.645625,3.369744,23.979098
1.511781,2.645618,3.467084,23.634007
1.511781,2.645619,3.558849,23.611197
1.511781,2.645624,3.644777,23.373518
1.511781,2.645615,3.724637,23.147418
1.511781,2.645610,3.798223,22.991394
1.511781,2.645618,3.865366,22.857399
1.511781,2.645610,3.925870,22.751547
1.511781,2.645615,3.979610,22.740359
1.511781,2.645624,4.026454,23.074176
1.511781,2.645619,4.066263,23.626288
1.511781,2.645618,4.098970,24.240627
1.511781,2.645625,4.124495,24.877082
1.511781,2.645616,4.142755,25.516183
1.511781,2.645612,4.153730,26.146870
1.511781,1.816526,2.834587,36.162073
1.511781,1.937769,2.834592,32.357782
1.511781,2.063996,2.834589,30.460342
1.511781,2.193480,2.834592,29.211109
1.511781,2.324763,2.834587,28.325267
1.511781,2.456648,2.834592,27.724153
1.511781,2.588104,2.834588,25.997264
1.511781,2.718287,2.834591,25.080503
1.511781,2.834592,2.846430,24.171331
1.511781,2.834585,2.971886,23.161988
1.511781,2.834585,3.094091,22.537198
1.511781,2.834589,3.212534,22.248003
1.511781,2.834585,3.326756,22.031139
1.511781,2.834585,3.436365,21.917395
1.511781,2.834592,3.540992,21.883788
1.511781,2.834591,3.640287,21.914880
1.511781,2.834588,3.733961,22.055032
1.511781,2.834592,3.821737,21.817050
1.511781,2.834587,3.903359,21.656646
1.511781,2.834592,3.978622,21.532538
1.511781,2.834589,4.047304,21.433885
1.511781,2.834592,4.109238,21.364112
1.511781,2.834587,4.164248,21.377598
1.511781,2.834592,4.212211,21.624774
1.511781,2.834588,4.252990,22.037253
1.511781,2.834591,4.286500,22.500469
1.511781,2.834592,4.312647,22.976346
1.511781,2.834585,4.331362,23.445980
1.511781,2.834585,4.342612,23.964268
1.511781,2.156200,3.212537,27.044681
1.511781,2.272678,3.212542,26.897590
1.511781,2.395309,3.212530,26.192229
1.511781,2.522363,3.212542,25.469393
1.511781,2.652274,3.212537,23.737820
1.511781,2.783734,3.212529,22.608532
1.511781,2.915614,3.212528,21.827414
1.511781,3.046925,3.212536,21.268407
1.511781,3.176765,3.212526,20.861218
1.511781,3.212528,3.304411,20.569855
1.511781,3.212532,3.429184,20.376061
1.511781,3.212534,3.550473,20.258067
1.511781,3.212532,3.667749,20.197487
1.511781,3.212528,3.780543,20.179578
1.511781,3.212526,3.888416,20.191113
1.511781,3.212536,3.990988,20.209109
1.511781,3.212528,4.087888,20.247659
1.511781,3.212529,4.178812,20.189855
1.511781,3.212537,4.263472,20.115919
1.511781,3.212542,4.341601,20.052131
1.511781,3.212530,4.412954,19.999010
1.511781,3.212542,4.477360,19.960806
1.511781,3.212537,4.534595,19.957640
1.511781,3.212529,4.584514,20.051697
1.511781,3.212528,4.626990,20.280703
1.511781,3.212536,4.661909,20.575752
1.511781,3.212526,4.689148,20.882120
1.511781,3.212528,4.708665,21.248547
1.511781,3.212532,4.720399,21.583491
1.511781,2.684941,3.779443,22.751243
1.511781,2.795691,3.779460,22.105205
1.511781,2.913639,3.779443,21.413070
1.511781,3.037165,3.779460,20.757405
1.511781,3.164679,3.779443,20.310407
1.511781,3.294849,3.779451,19.989686
1.511781,3.426422,3.779463,19.762805
1.511781,3.558286,3.779461,19.612419
1.511781,3.689456,3.779450,19.523522
1.511781,3.779462,3.819089,19.481546
1.511781,3.779453,3.946364,19.472569
1.511781,3.779452,4.070595,19.486879
1.511781,3.779453,4.191146,19.512464
1.511781,3.779462,4.307457,19.529029
1.511781,3.779450,4.418978,19.577510
1.511781,3.779461,4.525285,19.600710
1.511781,3.779463,4.625935,19.603702
1.511781,3.779451,4.720533,19.610337
1.511781,3.779443,4.808757,19.622783
1.511781,3.779460,4.890319,19.639651
1.511781,3.779443,4.964881,19.659165
1.511781,3.779460,5.032266,19.679936
1.511781,3.779443,5.092193,19.702226
1.511781,3.779451,5.144526,19.731280
1.511781,3.779463,5.189084,19.786656
1.511781,3.779461,5.225713,19.893375
1.511781,3.779450,5.254307,20.187947
1.511781,3.779462,5.274812,20.444099
1.511781,3.779453,5.287123,20.549170
1.511781,3.045087,4.157393,20.485251
1.511781,3.152797,4.157397,20.296574
1.511781,3.268167,4.157384,20.130360
1.511781,3.389619,4.157397,19.861502
1.511781,3.515600,4.157393,19.707473
1.511781,3.644779,4.157404,19.581023
1.511781,3.775858,4.157402,19.506393
1.511781,3.907702,4.157388,19.474391
1.511781,4.039318,4.157402,19.474694
1.511781,4.157404,4.169734,19.496593
1.511781,4.157400,4.298129,19.545031
1.511781,4.157397,4.423735,19.619053
1.511781,4.157400,4.545878,19.615584
1.511781,4.157404,4.663936,19.612245
1.511781,4.157402,4.777328,19.616061
1.511781,4.157388,4.885548,19.627596
1.511781,4.157402,4.988171,19.646373
1.511781,4.157404,5.084738,19.671437
1.511781,4.157393,5.174876,19.701749
1.511781,4.157397,5.258265,19.736050
1.511781,4.157384,5.334579,19.773126
1.511781,4.157397,5.403586,19.811286
1.511781,4.157393,5.465001,19.848883
1.511781,4.157404,5.518658,19.884268
1.511781,4.157402,5.564343,19.918699
1.511781,4.157388,5.601911,20.039642
1.511781,4.157402,5.631281,20.338464
1.511781,4.157404,5.652317,20.452295
1.511781,4.157400,5.664961,20.495138
1.511781,3.959990,5.102264,20.034351
1.511781,4.062120,5.102265,20.142848
1.511781,4.172535,5.102265,20.203471
1.511781,4.289788,5.102265,20.208588
1.511781,4.412481,5.102264,20.179014
1.511781,4.539281,5.102263,20.136127
1.511781,4.668918,5.102259,20.093370
1.511781,4.800229,5.102258,20.057898
1.511781,4.932114,5.102260,20.032790
1.511781,5.063562,5.102259,20.018827
1.511781,5.102269,5.193657,20.012626
1.511781,5.102261,5.321517,20.011975
1.511781,5.102269,5.446391,20.014707
1.511781,5.102259,5.567531,20.019087
1.511781,5.102260,5.684306,20.024031
1.511781,5.102258,5.796105,20.028714
1.511781,5.102259,5.902395,20.032530
1.511781,5.102263,6.002672,20.035002
1.511781,5.102264,6.096488,20.035739
1.511781,5.102265,6.183437,20.034698
1.511781,5.102265,6.263157,20.031923
1.511781,5.102265,6.335326,20.027500
1.511781,5.102264,6.399659,20.021819
1.511781,5.102263,6.455908,20.015098
1.511781,5.102259,6.503855,20.007726
1.511781,5.102258,6.543329,20.000050
1.511781,5.102260,6.574183,19.992462
1.511781,5.102259,6.596298,19.985567
1.511781,5.102269,6.609610,19.980363
1.511781,4.886299,6.047124,20.059849
1.511781,4.984668,6.047120,20.049789
1.511781,5.091611,6.047119,20.036866
1.511781,5.205815,6.047120,20.022600
1.511781,5.325977,6.047124,20.008506
1.511781,5.450801,6.047121,19.995931
1.511781,5.579068,6.047116,19.985957
1.511781,5.709624,6.047127,19.979236
1.511781,5.841311,6.047118,19.975376
1.511781,5.973117,6.047113,19.973512
1.511781,6.047118,6.104062,19.972558
1.511781,6.047124,6.233232,19.972037
1.511781,6.047118,6.359770,19.972124
1.511781,6.047113,6.482900,19.972904
1.511781,6.047118,6.601918,19.974335
1.511781,6.047127,6.716148,19.976113
1.511781,6.047116,6.824969,19.977848
1.511781,6.047121,6.927849,19.979279
1.511781,6.047124,7.024269,19.980146
1.511781,6.047120,7.113773,19.980320
1.511781,6.047119,7.195954,19.979799
1.511781,6.047120,7.270445,19.978715
1.511781,6.047124,7.336925,19.977111
1.511781,6.047121,7.395095,19.975159
1.511781,6.047116,7.444721,19.972991
1.511781,6.047127,7.485616,19.970823
1.511781,6.047118,7.517576,19.968785
1.511781,6.047113,7.540498,19.967050
1.511781,6.047118,7.554295,19.965923
1.597256,1.889723,1.889726,48.835539
1.745150,1.889726,1.889727,41.252283
1.889726,1.889734,1.889734,36.456775
1.889726,1.889731,2.030700,33.090332
1.889721,1.889726,2.167801,30.736181
1.889726,1.889734,2.300790,26.380429
1.889726,1.889731,2.429386,23.060733
1.889718,1.889726,2.553349,20.794394
1.889726,1.889726,2.672476,19.092916
1.889718,1.889726,2.786504,17.842209
1.889726,1.889731,2.895234,16.946826
1.889726,1.889734,2.998447,16.329235
1.889721,1.889726,3.095943,16.263451
1.889726,1.889731,3.187563,15.708347
1.889726,1.889734,3.273106,14.830874
1.889726,1.889727,3.352419,14.230065
1.889723,1.889726,3.425348,13.806917
1.889726,1.889735,3.491767,13.530775
1.889723,1.889726,3.551517,13.420803
1.889726,1.889727,3.604526,14.719125
1.889726,1.889734,3.650679,14.820901
1.889726,1.889731,3.689869,14.999431
1.889721,1.889726,3.722029,15.232253
1.889726,1.889734,3.747127,15.491397
1.889726,1.889731,3.765075,15.753923
1.889718,1.889726,3.775847,15.941603
1.368855,1.889726,2.078705,64.407506
1.528656,1.889726,2.078706,48.832547
1.889726,2.078701,2.138184,28.207360
1.889726,2.078694,2.281452,24.486198
1.889726,2.078701,2.420475,20.363789
1.889726,2.078700,2.554964,17.710208
1.889726,2.078691,2.684642,15.827772
1.889726,2.078699,2.809280,14.438559
1.889726,2.078691,2.928606,13.432598
1.889726,2.078700,3.042413,12.723075
1.889726,2.078701,3.150465,12.243338
1.889726,2.078694,3.252544,11.941307
1.889726,2.078701,3.348477,11.788491
1.889726,2.078702,3.438057,11.753757
1.889726,2.078699,3.521113,11.811388
1.889726,2.078705,3.597508,11.488975
1.889726,2.078706,3.667066,11.279093
1.889726,2.078705,3.729664,11.160406
1.889726,2.078699,3.785183,11.109670
1.889726,2.078702,3.833520,11.136729
1.889726,2.078701,3.874576,11.854708
1.889726,2.078694,3.908269,12.609851
1.889726,2.078701,3.934554,13.344396
1.889726,2.078700,3.953360,13.994381
1.889726,2.078691,3.964648,14.460155
1.301077,1.889726,2.267666,72.125538
1.465606,1.889726,2.267672,49.464709
1.628837,1.889726,2.267676,36.809499
1.790062,1.889726,2.267672,29.922801
1.889726,1.948722,2.267666,26.402285
1.889726,2.104309,2.267671,24.702151
1.889726,2.256399,2.267671,22.392796
1.889726,2.267667,2.404601,19.951829
1.889726,2.267668,2.548564,16.438425
1.889726,2.267673,2.687960,14.367355
1.889726,2.267665,2.822477,12.841329
1.889726,2.267671,2.951847,11.729169
1.889726,2.267665,3.075771,10.933655
1.889726,2.267673,3.194008,10.380545
1.889726,2.267668,3.306295,10.014335
1.889726,2.267667,3.412426,9.794176
1.889726,2.267671,3.512187,9.692400
1.889726,2.267671,3.605367,9.689668
1.889726,2.267666,3.691779,9.763474
1.889726,2.267672,3.771271,9.900678
1.889726,2.267676,3.843661,10.092087
1.889726,2.267672,3.908811,10.352315
1.889726,2.267666,3.966603,10.631840
1.889726,2.267671,4.016928,10.943021
1.889726,2.267671,4.059675,10.217193
1.889726,2.267667,4.094760,10.309255
1.889726,2.267668,4.122123,11.033869
1.889726,2.267673,4.141710,11.717201
1.889726,2.267665,4.153467,12.232887
1.414402,1.889726,2.456648,49.251098
1.579112,1.889726,2.456642,34.098982
1.743803,1.889726,2.456647,25.902080
1.889726,1.907367,2.456642,22.126583
1.889726,2.068975,2.456648,19.600623
1.889726,2.227949,2.456639,18.796826
1.889726,2.383750,2.456641,18.300567
1.889726,2.456646,2.535856,15.974646
1.889726,2.456635,2.683855,13.732028
1.889726,2.456643,2.827348,12.142429
1.889726,2.456638,2.965962,10.955684
1.889726,2.456644,3.099381,10.090743
1.889726,2.456638,3.227280,9.474799
1.889726,2.456643,3.349392,9.050698
1.889726,2.456635,3.465424,8.775162
1.889726,2.456646,3.575161,8.615929
1.889726,2.456641,3.678320,8.549279
1.889726,2.456639,3.774722,8.558559
1.889726,2.456648,3.864158,8.632494
1.889726,2.456642,3.946424,8.762023
1.889726,2.456647,4.021382,8.939035
1.889726,2.456642,4.088853,9.154208
1.889726,2.456648,4.148715,8.446376
1.889726,2.456639,4.200829,8.195774
1.889726,2.456641,4.245116,8.139661
1.889726,2.456646,4.281472,8.726595
1.889726,2.456635,4.309814,9.452770
1.889726,2.456643,4.330112,10.187488
1.889726,2.456638,4.342298,10.915615
1.542621,1.889726,2.645615,32.675641
1.706068,1.889726,2.645610,24.089547
1.870831,1.889726,2.645618,19.875552
1.889726,2.035464,2.645610,16.855111
1.889726,2.198896,2.645615,15.321843
1.889726,2.360275,2.645624,14.615441
1.889726,2.518845,2.645619,13.786927
1.889726,2.645618,2.674041,12.401010
1.889726,2.645625,2.825322,10.551010
1.889726,2.645616,2.972209,9.449474
1.889726,2.645612,3.114297,8.756516
1.889726,2.645617,3.251208,8.353186
1.889726,2.645612,3.382575,8.107615
1.889726,2.645616,3.508087,7.912216
1.889726,2.645625,3.627444,7.764518
1.889726,2.645618,3.740351,7.673410
1.889726,2.645619,3.846576,7.633645
1.889726,2.645624,3.945869,7.626317
1.889726,2.645615,4.038013,7.583083
1.889726,2.645610,4.122805,7.304642
1.889726,2.645618,4.200085,7.060632
1.889726,2.645610,4.269656,6.864583
1.889726,2.645615,4.331398,6.688091
1.889726,2.645624,4.385179,6.577556
1.889726,2.645619,4.430859,6.781497
1.889726,2.645618,4.468370,7.301563
1.889726,2.645625,4.497633,7.885417
1.889726,2.645616,4.518564,8.438093
1.889726,2.645612,4.531141,8.814624
1.682320,1.889726,2.834587,23.320354
1.843684,1.889726,2.834592,18.281877
1.889726,2.007632,2.834589,15.140017
1.889726,2.172482,2.834592,13.318854
1.889726,2.336910,2.834587,12.472907
1.889726,2.499876,2.834592,11.873225
1.889726,2.660516,2.834588,10.358560
1.889726,2.818128,2.834591,9.407845
1.889726,2.834592,2.972068,8.255964
1.889726,2.834585,3.121799,7.461793
1.889726,2.834585,3.266840,6.941771
1.889726,2.834589,3.406752,6.602577
1.889726,2.834585,3.541133,6.399676
1.889726,2.834585,3.669639,6.289098
1.889726,2.834592,3.791934,6.233375
1.889726,2.834591,3.907697,6.200461
1.889726,2.834588,4.016661,6.100073
1.889726,2.834592,4.118565,6.044047
1.889726,2.834587,4.213164,5.959010
1.889726,2.834592,4.300265,5.853028
1.889726,2.834589,4.379649,5.739588
1.889726,2.834592,4.451155,5.631741
1.889726,2.834587,4.514609,5.548135
1.889726,2.834592,4.569890,5.542801
1.889726,2.834588,4.616860,5.737896
1.889726,2.834591,4.655436,6.108790
1.889726,2.834592,4.685524,6.525562
1.889726,2.834585,4.707055,6.906126
1.889726,2.834585,4.719995,7.169693
1.889726,1.986357,3.212537,13.490663
1.889726,2.142531,3.212542,11.306673
1.889726,2.303477,3.212530,10.105964
1.889726,2.467185,3.212542,9.502726
1.889726,2.631978,3.212537,8.596979
1.889726,2.796533,3.212529,7.320253
1.889726,2.959753,3.212528,6.573089
1.889726,3.120706,3.212536,6.104583
1.889726,3.212526,3.278555,5.797565
1.889726,3.212528,3.432644,5.357333
1.889726,3.212532,3.582352,5.079586
1.889726,3.212534,3.727123,4.894204
1.889726,3.212532,3.866472,4.774779
1.889726,3.212528,3.999970,4.697938
1.889726,3.212526,4.127209,4.651452
1.889726,3.212536,4.247835,4.623395
1.889726,3.212528,4.361498,4.602320
1.889726,3.212529,4.467910,4.581159
1.889726,3.212537,4.566794,4.557048
1.889726,3.212542,4.657895,4.530466
1.889726,3.212530,4.740973,4.504751
1.889726,3.212542,4.815864,4.485974
1.889726,3.212537,4.882346,4.484283
1.889726,3.212529,4.940277,4.516069
1.889726,3.212528,4.989531,4.601019
1.889726,3.212536,5.029996,4.743904
1.889726,3.212526,5.061548,4.922824
1.889726,3.212528,5.084146,5.106125
1.889726,3.212532,5.097729,5.257422
1.889726,2.480787,3.779443,8.435274
1.889726,2.629257,3.779460,7.742403
1.889726,2.784741,3.779443,6.574694
1.889726,2.945098,3.779460,5.641628
1.889726,3.108401,3.779443,5.060115
1.889726,3.273100,3.779451,4.752187
1.889726,3.437817,3.779463,4.575044
1.889726,3.601373,3.779461,4.257012
1.889726,3.762746,3.779450,3.927965
1.889726,3.779462,3.921088,3.859103
1.889726,3.779453,4.075584,3.856848
1.889726,3.779452,4.225556,3.852728
1.889726,3.779453,4.370386,3.851384
1.889726,3.779462,4.509530,3.848609
1.889726,3.779450,4.642452,3.844836
1.889726,3.779461,4.768741,3.840196
1.889726,3.779463,4.887966,3.834775
1.889726,3.779451,4.999744,3.828835
1.889726,3.779443,5.103758,3.822547
1.889726,3.779460,5.199727,3.815999
1.889726,3.779443,5.287317,3.809364
1.889726,3.779460,5.366355,3.802859
1.889726,3.779443,5.436562,3.796832
1.889726,3.779451,5.497803,3.791672
1.889726,3.779463,5.549898,3.787682
1.889726,3.779461,5.592695,3.785037
1.889726,3.779450,5.626085,3.783693
1.889726,3.779462,5.650016,3.783216
1.889726,3.779453,5.664383,3.783216
1.889726,2.825585,4.157393,6.061826
1.889726,2.969577,4.157397,5.373898
1.889726,3.121602,4.157384,4.854396
1.889726,3.279500,4.157397,4.527084
1.889726,3.441299,4.157393,4.334981
1.889726,3.605375,4.157404,4.153545
1.889726,3.770224,4.157402,3.871245
1.889726,3.934579,4.157388,3.600999
1.889726,4.097357,4.157402,3.379235
1.889726,4.157404,4.257531,3.323729
1.889726,4.157400,4.414251,3.336392
1.889726,4.157397,4.566730,3.344024
1.889726,4.157400,4.714284,3.350181
1.889726,4.157404,4.856293,3.355992
1.889726,4.157402,4.992173,3.361499
1.889726,4.157388,5.121422,3.366183
1.889726,4.157402,5.243618,3.369652
1.889726,4.157404,5.358304,3.371387
1.889726,4.157393,5.465109,3.371213
1.889726,4.157397,5.563714,3.369001
1.889726,4.157384,5.653797,3.364795
1.889726,4.157397,5.735124,3.358811
1.889726,4.157393,5.807411,3.351439
1.889726,4.157404,5.870493,3.343156
1.889726,4.157402,5.924155,3.334484
1.889726,4.157388,5.968250,3.326028
1.889726,4.157402,6.002697,3.318526
1.889726,4.157404,6.027360,3.312585
1.889726,4.157400,6.042181,3.308769
1.889726,3.715890,5.102264,3.905632
1.889726,3.851228,5.102265,3.726105
1.889726,3.996059,5.102265,3.540463
1.889726,4.148348,5.102265,3.374335
1.889726,4.306208,5.102264,3.237825
1.889726,4.467916,5.102263,3.131670
1.889726,4.631894,5.102259,3.052313
1.889726,4.796738,5.102258,2.994639
1.889726,4.961163,5.102260,2.952879
1.889726,5.102259,5.124014,2.924172
1.889726,5.102269,5.284271,2.935274
1.889726,5.102261,5.440968,2.940781
1.889726,5.102269,5.593290,2.945898
1.889726,5.102259,5.740444,2.950798
1.889726,5.102260,5.881761,2.955308
1.889726,5.102258,6.016602,2.959211
1.889726,5.102259,6.144411,2.962246
1.889726,5.102263,6.264665,2.964371
1.889726,5.102264,6.376903,2.965455
1.889726,5.102265,6.480706,2.965542
1.889726,5.102265,6.575702,2.964761
1.889726,5.102265,6.661560,2.963200
1.889726,5.102264,6.737988,2.961119
1.889726,5.102263,6.804732,2.958647
1.889726,5.102259,6.861568,2.956002
1.889726,5.102258,6.908321,2.953443
1.889726,5.102260,6.944840,2.951145
1.889726,5.102259,6.971003,2.949324
1.889726,5.102269,6.986745,2.948153
1.889726,4.627870,6.047124,3.082235
1.889726,4.757198,6.047120,3.039478
1.889726,4.896727,6.047119,3.001838
1.889726,5.044595,6.047120,2.970268
1.889726,5.199021,6.047124,2.944944
1.889726,5.358296,6.047121,2.925473
1.889726,5.520852,6.047116,2.911163
1.889726,5.685247,6.047127,2.901450
1.889726,5.850081,6.047118,2.895639
1.889726,6.014148,6.047113,2.893210
1.889726,6.047118,6.176307,2.892690
1.889726,6.047124,6.335516,2.893254
1.889726,6.047118,6.490812,2.894338
1.889726,6.047113,6.641334,2.895682
1.889726,6.047118,6.786307,2.897070
1.889726,6.047127,6.924997,2.898414
1.889726,6.047116,7.056738,2.899542
1.889726,6.047121,7.180957,2.900409
1.889726,6.047124,7.297104,2.900973
1.889726,6.047120,7.404695,2.901189
1.889726,6.047119,7.503299,2.901103
1.889726,6.047120,7.592530,2.900799
1.889726,6.047124,7.672051,2.900279
1.889726,6.047121,7.741549,2.899628
1.889726,6.047116,7.800778,2.898934
1.889726,6.047127,7.849544,2.898241
1.889726,6.047118,7.887632,2.897634
1.889726,6.047113,7.914936,2.897113
1.889726,6.047118,7.931363,2.896810
1.363802,2.267666,2.267671,53.854198
1.551189,2.267671,2.267672,36.407384
1.735602,2.267671,2.267676,28.516242
1.916709,2.267671,2.267672,21.609596
2.094186,2.267666,2.267671,19.308653
2.267671,2.267671,2.267671,16.598743
2.267671,2.267671,2.436841,14.877404
2.267667,2.267671,2.601368,11.329352
2.267668,2.267671,2.760943,8.851917
2.267671,2.267673,2.915260,7.322985
2.267665,2.267671,3.064024,6.237191
2.267671,2.267671,3.206972,5.479576
2.267665,2.267671,3.343805,4.965191
2.267671,2.267673,3.474278,4.632111
2.267668,2.267671,3.598124,4.435976
2.267667,2.267671,3.715128,4.344998
2.267671,2.267671,3.825067,4.336238
2.267671,2.267671,3.927722,4.393045
2.267666,2.267671,4.022893,4.503147
2.267671,2.267672,4.110422,4.657306
2.267671,2.267676,4.190115,4.830546
2.267671,2.267672,4.261825,5.040471
2.267666,2.267671,4.325428,5.279928
2.267671,2.267671,4.380804,5.538985
2.267671,2.267671,4.427837,5.809621
2.267667,2.267671,4.466437,5.142204
2.267668,2.267671,4.496540,5.646702
2.267671,2.267673,4.518086,6.146950
