R1,R2,R3,ETriat,E,ENew
5.500000,8.235827,3.000000,9.787905,5.910040,5.629774
3.000000,8.727939,6.000000,9.747223,5.886367,5.613747
6.000000,8.727939,3.000000,9.747223,5.886367,5.613747
3.000000,9.714580,7.000000,9.723655,5.877115,5.609086
7.000000,9.714580,3.000000,9.723655,5.877115,5.609086
3.000000,10.703701,8.000000,9.719332,5.877659,5.610846
8.000000,10.703701,3.000000,9.719332,5.877659,5.610846
3.000000,11.694673,9.000000,9.718260,5.878475,5.611927
9.000000,11.694673,3.000000,9.718260,5.878475,5.611927
3.000000,12.687061,10.000000,9.718251,5.879292,5.612822
10.000000,12.687061,3.000000,9.718251,5.879292,5.612822
3.250000,6.278518,3.250000,12.638614,7.649120,7.191209
3.250000,6.278518,3.250000,12.638614,7.649120,7.191209
3.250000,6.520320,3.500000,11.998834,7.983004,7.558027
3.500000,6.520320,3.250000,11.998834,7.983004,7.558027
3.250000,6.762719,3.750000,11.354663,7.974568,7.577727
3.750000,6.762719,3.250000,11.354663,7.974568,7.577727
3.250000,7.005652,4.000000,10.813142,7.815654,7.446844
4.000000,7.005652,3.250000,10.813142,7.815654,7.446844
3.250000,7.492913,4.500000,10.187019,7.523948,7.215276
4.500000,7.492913,3.250000,10.187019,7.523948,7.215276
3.250000,7.981750,5.000000,9.939986,7.377550,7.115176
5.000000,7.981750,3.250000,9.939986,7.377550,7.115176
3.250000,8.471889,5.500000,9.843448,7.317141,7.076444
5.500000,8.471889,3.250000,9.843448,7.317141,7.076444
3.250000,8.963118,6.000000,9.804283,7.294828,7.061744
6.000000,8.963118,3.250000,9.804283,7.294828,7.061744
3.250000,9.948199,7.000000,9.781688,7.286392,7.057879
7.000000,9.948199,3.250000,9.781688,7.286392,7.057879
3.250000,10.935987,8.000000,9.777429,7.286937,7.059633
8.000000,10.935987,3.250000,9.777429,7.286937,7.059633
3.250000,11.925812,9.000000,9.776658,7.288025,7.060983
9.000000,11.925812,3.250000,9.776658,7.288025,7.060983
3.250000,12.917204,10.000000,9.776392,7.288569,7.061605
10.000000,12.917204,3.250000,9.776392,7.288569,7.061605
3.500000,6.761481,3.500000,11.578133,8.535123,8.142783
3.500000,6.761481,3.500000,11.578133,8.535123,8.142783
3.500000,7.003261,3.750000,11.132956,8.725058,8.360640
3.750000,7.003261,3.500000,11.132956,8.725058,8.360640
3.500000,7.245599,4.000000,10.730678,8.704922,8.368366
4.000000,7.245599,3.500000,10.730678,8.704922,8.368366
3.500000,7.731740,4.500000,10.204484,8.512537,8.235887
4.500000,7.731740,3.500000,10.204484,8.512537,8.235887
3.500000,8.219543,5.000000,9.976846,8.385188,8.154715
5.000000,8.219543,3.500000,9.976846,8.385188,8.154715
3.500000,8.708730,5.500000,9.884867,8.329133,8.120283
5.500000,8.708730,3.500000,9.884867,8.329133,8.120283
3.500000,9.199080,6.000000,9.847186,8.308180,8.106922
6.000000,9.199080,3.500000,9.847186,8.308180,8.106922
3.500000,10.182595,7.000000,9.824989,8.300016,8.103314
7.000000,10.182595,3.500000,9.824989,8.300016,8.103314
3.500000,11.169039,8.000000,9.820783,8.300561,8.105064
8.000000,11.169039,3.500000,9.820783,8.300561,8.105064
3.500000,12.157697,9.000000,9.820037,8.301649,8.106412
9.000000,12.157697,3.500000,9.820037,8.301649,8.106412
3.500000,13.148071,10.000000,9.819783,8.302193,8.107032
10.000000,13.148071,3.500000,9.819783,8.302193,8.107032
3.750000,7.244444,3.750000,10.849880,9.076629,8.739963
3.750000,7.244444,3.750000,10.849880,9.076629,8.739963
3.750000,7.486205,4.000000,10.575572,9.184114,8.875178
4.000000,7.486205,3.750000,10.575572,9.184114,8.875178
3.750000,7.971252,4.500000,10.184263,9.126154,8.876951
4.500000,7.971252,3.750000,10.184263,9.126154,8.876951
3.750000,8.458041,5.000000,9.989002,9.030914,8.827806
5.000000,8.458041,3.750000,9.989002,9.030914,8.827806
3.750000,8.946287,5.500000,9.903441,8.981117,8.799598
5.500000,8.946287,3.750000,9.903441,8.981117,8.799598
3.750000,9.435764,6.000000,9.867218,8.961525,8.787583
6.000000,9.435764,3.750000,9.867218,8.961525,8.787583
3.750000,10.417717,7.000000,9.845395,8.953634,8.784237
7.000000,10.417717,3.750000,9.845395,8.953634,8.784237
3.750000,11.402808,8.000000,9.841234,8.954178,8.785982
8.000000,11.402808,3.750000,9.841234,8.954178,8.785982
3.750000,12.390287,9.000000,9.840509,8.955266,8.787329
9.000000,12.390287,3.750000,9.840509,8.955266,8.787329
3.750000,13.379627,10.000000,9.840265,8.955811,8.787948
10.000000,13.379627,3.750000,9.840265,8.955811,8.787948
4.000000,7.727407,4.000000,10.398943,9.389016,9.107709
4.000000,7.727407,4.000000,10.398943,9.389016,9.107709
4.000000,8.211389,4.500000,10.126626,9.449697,9.228002
4.500000,8.211389,4.000000,10.126626,9.449697,9.228002
4.000000,8.697184,5.000000,9.976199,9.399084,9.223429
5.000000,8.697184,4.000000,9.976199,9.399084,9.223429
4.000000,9.184504,5.500000,9.900560,9.359083,9.204994
5.500000,9.184504,4.000000,9.900560,9.359083,9.204994
4.000000,9.673118,6.000000,9.866049,9.341124,9.194602
6.000000,9.673118,4.000000,9.866049,9.341124,9.194602
4.000000,10.653517,7.000000,9.844853,9.333777,9.191792
7.000000,10.653517,4.000000,9.844853,9.333777,9.191792
4.000000,11.637252,8.000000,9.840728,9.334321,9.193534
8.000000,11.637252,4.000000,9.840728,9.334321,9.193534
4.000000,12.623543,9.000000,9.839748,9.335137,9.194607
9.000000,12.623543,4.000000,9.839748,9.335137,9.194607
4.000000,13.611834,10.000000,9.839514,9.335682,9.195226
10.000000,13.611834,4.000000,9.839514,9.335682,9.195226
4.500000,8.693332,4.500000,10.003634,9.659225,9.497002
4.500000,8.693332,4.500000,10.003634,9.659225,9.497002
4.500000,9.177208,5.000000,9.925333,9.680450,9.564209
5.000000,9.177208,4.500000,9.925333,9.680450,9.564209
4.500000,9.662725,5.500000,9.877084,9.667660,9.572961
5.500000,9.662725,4.500000,9.877084,9.667660,9.572961
4.500000,10.149649,6.000000,9.848946,9.655960,9.568815
6.000000,10.149649,4.500000,9.848946,9.655960,9.568815
4.500000,11.126976,7.000000,9.828689,9.649429,9.566811
7.000000,11.126976,4.500000,9.828689,9.649429,9.566811
4.500000,12.108007,8.000000,9.824621,9.649973,9.568548
8.000000,12.108007,4.500000,9.824621,9.649973,9.568548
4.500000,13.091908,9.000000,9.823669,9.650789,9.569618
9.000000,13.091908,4.500000,9.823669,9.650789,9.569618
4.500000,14.078078,10.000000,9.823177,9.651062,9.569963
10.000000,14.078078,4.500000,9.823177,9.651062,9.569963
5.000000,9.659258,5.000000,9.885852,9.740315,9.670031
5.000000,9.659258,5.000000,9.885852,9.740315,9.670031
5.000000,10.143047,5.500000,9.858399,9.748206,9.699452
5.500000,10.143047,5.000000,9.858399,9.748206,9.699452
5.000000,10.628336,6.000000,9.839315,9.745485,9.704278
6.000000,10.628336,5.000000,9.839315,9.745485,9.704278
5.000000,11.602663,7.000000,9.821863,9.741675,9.704988
7.000000,11.602663,5.000000,9.821863,9.741675,9.704988
5.000000,12.581019,8.000000,9.817563,9.741948,9.706450
8.000000,12.581019,5.000000,9.817563,9.741948,9.706450
5.000000,13.562532,9.000000,9.816631,9.742764,9.707518
9.000000,13.562532,5.000000,9.816631,9.742764,9.707518
5.000000,14.546565,10.000000,9.816422,9.743308,9.708134
10.000000,14.546565,5.000000,9.816422,9.743308,9.708134
5.500000,10.625184,5.500000,9.843265,9.768343,9.741110
5.500000,10.625184,5.500000,9.843265,9.768343,9.741110
5.500000,11.108901,6.000000,9.831579,9.772969,9.753280
6.000000,11.108901,5.500000,9.831579,9.772969,9.753280
5.500000,12.080313,7.000000,9.818539,9.773513,9.758338
7.000000,12.080313,5.500000,9.818539,9.773513,9.758338
5.500000,13.056042,8.000000,9.814267,9.773785,9.759797
8.000000,13.056042,5.500000,9.814267,9.773785,9.759797
5.500000,14.035188,9.000000,9.813350,9.774601,9.760864
9.000000,14.035188,5.500000,9.813350,9.774601,9.760864
