#R1,R2,R3,E
1.400000e+00,1.646077e+00,3.046077e+00,1.649830e+01
1.400000e+00,2.046077e+00,3.446077e+00,1.562927e+01
1.400000e+00,2.446077e+00,3.846077e+00,1.647445e+01
1.400000e+00,2.846077e+00,4.246077e+00,1.776000e+01
1.400000e+00,3.246077e+00,4.646077e+00,1.903181e+01
1.400000e+00,3.746077e+00,5.146077e+00,2.025559e+01
1.400000e+00,4.246077e+00,5.646077e+00,2.065855e+01
1.400000e+00,4.746077e+00,6.146077e+00,2.115740e+01
1.400000e+00,5.246077e+00,6.646077e+00,2.142314e+01
1.400000e+00,5.746077e+00,7.146077e+00,2.155281e+01
1.500000e+00,1.042226e+00,2.542226e+00,2.232225e+01
1.500000e+00,1.092226e+00,2.592226e+00,1.951945e+01
1.500000e+00,1.192226e+00,2.692226e+00,1.513576e+01
1.500000e+00,1.392226e+00,2.892226e+00,9.783821e+00
1.500000e+00,1.592226e+00,3.092226e+00,7.183657e+00
1.500000e+00,1.992226e+00,3.492226e+00,5.848302e+00
1.500000e+00,2.392226e+00,3.892226e+00,6.554086e+00
1.500000e+00,2.792226e+00,4.292226e+00,7.818341e+00
1.500000e+00,3.192226e+00,4.692226e+00,9.123950e+00
1.500000e+00,3.692226e+00,5.192226e+00,1.053294e+01
1.500000e+00,4.192226e+00,5.692226e+00,1.152585e+01
1.500000e+00,4.692226e+00,6.192226e+00,1.134671e+01
1.500000e+00,5.192226e+00,6.692226e+00,1.163394e+01
1.500000e+00,5.692226e+00,7.192226e+00,1.177464e+01
1.500000e+00,6.192226e+00,7.692226e+00,1.183990e+01
1.500000e+00,8.192226e+00,9.692226e+00,1.189070e+01
1.600000e+00,9.883742e-01,2.588374e+00,1.922079e+01
1.600000e+00,1.038374e+00,2.638374e+00,1.584597e+01
1.600000e+00,1.138374e+00,2.738374e+00,1.056342e+01
1.600000e+00,1.338374e+00,2.938374e+00,4.074549e+00
1.600000e+00,1.538374e+00,3.138374e+00,8.519549e-01
1.600000e+00,1.938374e+00,3.538374e+00,-1.029615e+00
1.600000e+00,2.338374e+00,3.938374e+00,-4.956247e-01
1.600000e+00,2.738374e+00,4.338374e+00,7.246519e-01
1.600000e+00,3.138374e+00,4.738374e+00,2.035219e+00
1.600000e+00,3.638374e+00,5.238374e+00,3.480894e+00
1.600000e+00,4.138374e+00,5.738374e+00,4.529011e+00
1.600000e+00,4.638374e+00,6.238374e+00,4.391209e+00
1.600000e+00,5.138374e+00,6.738374e+00,4.699114e+00
1.600000e+00,5.638374e+00,7.238374e+00,4.850736e+00
1.600000e+00,6.138374e+00,7.738374e+00,4.921035e+00
1.600000e+00,8.138374e+00,9.738374e+00,4.975717e+00
1.700000e+00,9.345226e-01,2.634523e+00,1.897306e+01
1.700000e+00,9.845226e-01,2.684523e+00,1.491169e+01
1.700000e+00,1.084523e+00,2.784523e+00,8.557080e+00
1.700000e+00,1.284523e+00,2.984523e+00,7.247700e-01
1.700000e+00,1.484523e+00,3.184523e+00,-3.226955e+00
1.700000e+00,1.884523e+00,3.584523e+00,-5.745813e+00
1.700000e+00,2.284523e+00,3.984523e+00,-5.415833e+00
1.700000e+00,2.684523e+00,4.384523e+00,-4.255341e+00
1.700000e+00,3.084523e+00,4.784523e+00,-2.953643e+00
1.700000e+00,3.584523e+00,5.284523e+00,-1.499786e+00
1.700000e+00,4.084523e+00,5.784523e+00,-4.119530e-01
1.700000e+00,4.584523e+00,6.284523e+00,-4.424590e-01
1.700000e+00,5.084523e+00,6.784523e+00,-1.181928e-01
1.700000e+00,5.584523e+00,7.284523e+00,4.215592e-02
1.700000e+00,6.084523e+00,7.784523e+00,1.165399e-01
1.700000e+00,8.084523e+00,9.784523e+00,1.744973e-01
1.800000e+00,1.030671e+00,2.830671e+00,8.648226e+00
1.800000e+00,1.230671e+00,3.030671e+00,-7.776819e-01
1.800000e+00,1.480671e+00,3.280671e+00,-6.343469e+00
1.800000e+00,1.630671e+00,3.430671e+00,-7.905507e+00
1.800000e+00,1.780671e+00,3.580671e+00,-8.702392e+00
1.800000e+00,1.930671e+00,3.730671e+00,-9.002464e+00
1.800000e+00,2.130671e+00,3.930671e+00,-8.924509e+00
1.800000e+00,2.330671e+00,4.130671e+00,-8.532596e+00
3.800000e+00,6.536388e-01,4.453639e+00,6.421192e+01
3.800000e+00,8.536388e-01,4.653639e+00,2.969938e+01
3.800000e+00,1.053639e+00,4.853639e+00,1.229335e+01
3.800000e+00,1.253639e+00,5.053639e+00,3.278305e+00
3.800000e+00,1.553639e+00,5.353639e+00,-2.710722e+00
3.800000e+00,1.853639e+00,5.653639e+00,-4.603174e+00
4.000000e+00,1.054064e+00,2.945936e+00,1.547975e+01
4.000000e+00,9.540645e-01,3.045936e+00,2.204692e+01
4.000000e+00,6.459355e-01,4.645936e+00,6.664427e+01
4.000000e+00,7.459355e-01,4.745936e+00,4.579716e+01
4.000000e+00,9.459355e-01,4.945936e+00,2.078469e+01
4.000000e+00,1.145936e+00,5.145936e+00,7.959454e+00
4.000000e+00,1.345936e+00,5.345936e+00,1.311599e+00
4.000000e+00,1.545936e+00,5.545936e+00,-2.055146e+00
4.500000e+00,1.323323e+00,3.176677e+00,3.921144e+00
4.500000e+00,1.223323e+00,3.276677e+00,6.568278e+00
4.500000e+00,9.733225e-01,3.526677e+00,2.010876e+01
4.500000e+00,8.733225e-01,3.626677e+00,2.955808e+01
4.500000e+00,8.766775e-01,5.376677e+00,2.841208e+01
4.500000e+00,9.766775e-01,5.476677e+00,1.904142e+01
4.500000e+00,1.126677e+00,5.626677e+00,9.687966e+00
4.500000e+00,1.276677e+00,5.776677e+00,3.970547e+00
5.000000e+00,6.074194e-01,5.607419e+00,7.806423e+01
5.000000e+00,7.074194e-01,5.707419e+00,5.404878e+01
5.000000e+00,7.574194e-01,5.757419e+00,4.496152e+01
5.000000e+00,8.074194e-01,5.807419e+00,3.734189e+01
5.200000e+00,2.100284e+00,3.099716e+00,-2.854636e+00
5.200000e+00,1.900284e+00,3.299716e+00,-2.632290e+00
5.200000e+00,1.700284e+00,3.499716e+00,-1.850215e+00
5.200000e+00,1.550284e+00,3.649716e+00,-5.822016e-01
5.200000e+00,1.300284e+00,3.899716e+00,3.942996e+00
5.200000e+00,1.050284e+00,4.149716e+00,1.448480e+01
5.200000e+00,5.997162e-01,5.799716e+00,8.038107e+01
5.200000e+00,6.497162e-01,5.849716e+00,6.686275e+01
5.200000e+00,6.997162e-01,5.899716e+00,5.566174e+01
5.200000e+00,7.997162e-01,5.999716e+00,3.849479e+01
5.200000e+00,9.497162e-01,6.149716e+00,2.166113e+01
5.200000e+00,1.099716e+00,6.299716e+00,1.144689e+01
5.200000e+00,1.299716e+00,6.499716e+00,3.722366e+00
6.500000e+00,2.800355e+00,3.699645e+00,-1.812176e+00
6.500000e+00,2.600355e+00,3.899645e+00,-2.147013e+00
6.500000e+00,2.400355e+00,4.099645e+00,-2.503188e+00
6.500000e+00,2.250355e+00,4.249645e+00,-2.723726e+00
6.500000e+00,2.000355e+00,4.499645e+00,-2.824691e+00
6.500000e+00,1.750355e+00,4.749645e+00,-2.198089e+00
6.500000e+00,1.500355e+00,4.999645e+00,-2.924232e-02
6.500000e+00,1.400355e+00,5.099645e+00,1.573848e+00
6.500000e+00,1.250355e+00,5.249645e+00,5.341156e+00
6.500000e+00,1.150355e+00,5.349645e+00,9.145361e+00
6.500000e+00,6.996453e-01,7.199645e+00,5.738158e+01
6.500000e+00,8.496453e-01,7.349645e+00,3.368403e+01
6.500000e+00,9.496453e-01,7.449645e+00,2.346573e+01
6.500000e+00,1.099645e+00,7.599645e+00,1.329568e+01
7.500000e+00,3.238871e+00,4.261129e+00,-9.498328e-01
7.500000e+00,3.088871e+00,4.411129e+00,-1.146074e+00
7.500000e+00,2.938871e+00,4.561129e+00,-1.393521e+00
7.500000e+00,2.788871e+00,4.711129e+00,-1.679959e+00
7.500000e+00,2.538871e+00,4.961129e+00,-2.193645e+00
7.500000e+00,2.438871e+00,5.061129e+00,-2.353733e+00
7.500000e+00,2.288871e+00,5.211129e+00,-2.639944e+00
7.500000e+00,2.088871e+00,5.411129e+00,-2.805567e+00
7.500000e+00,1.988871e+00,5.511129e+00,-2.757303e+00
7.500000e+00,1.838871e+00,5.661129e+00,-7.400200e-01
7.500000e+00,1.688871e+00,5.811129e+00,-8.543812e-02
7.500000e+00,1.588871e+00,5.911129e+00,6.936974e-01
7.500000e+00,1.438871e+00,6.061129e+00,2.623547e+00
7.500000e+00,1.288871e+00,6.211129e+00,5.919660e+00
7.500000e+00,1.188871e+00,6.311129e+00,9.250401e+00
7.500000e+00,1.038871e+00,6.461129e+00,1.687868e+01
7.500000e+00,4.111291e-01,7.911129e+00,1.682892e+02
7.500000e+00,5.611291e-01,8.061129e+00,9.443928e+01
9.000000e+00,3.096645e+00,5.903355e+00,8.990097e-01
9.000000e+00,2.896645e+00,6.103355e+00,5.423440e-01
9.000000e+00,2.796645e+00,6.203355e+00,3.119343e-01
9.000000e+00,2.646645e+00,6.353355e+00,3.766028e-03
9.000000e+00,2.496645e+00,6.503355e+00,-3.431427e-01
9.000000e+00,2.396645e+00,6.603355e+00,-5.261567e-01
9.000000e+00,2.246645e+00,6.753355e+00,-8.034537e-01
9.000000e+00,2.096645e+00,6.903355e+00,-9.304336e-01
9.000000e+00,1.946645e+00,7.053355e+00,-9.216416e-01
9.000000e+00,1.746645e+00,7.253355e+00,-3.848777e-01
9.000000e+00,1.546645e+00,7.453355e+00,1.140454e+00
9.000000e+00,1.446645e+00,7.553355e+00,2.502021e+00
9.000000e+00,1.246645e+00,7.753355e+00,7.196701e+00
9.000000e+00,5.533550e-01,9.553355e+00,9.971568e+01
9.000000e+00,7.033550e-01,9.703355e+00,5.508110e+01
9.000000e+00,7.533550e-01,9.753355e+00,4.736099e+01
9.000000e+00,9.033550e-01,9.903355e+00,2.761461e+01
9.000000e+00,1.153355e+00,1.015335e+01,9.014965e+00
9.000000e+00,1.403355e+00,1.040335e+01,1.508091e+00
9.000000e+00,1.653355e+00,1.065335e+01,-1.622461e+00
9.000000e+00,1.903355e+00,1.090335e+01,-2.682999e+00
9.000000e+00,2.153355e+00,1.115335e+01,-2.756249e+00
9.000000e+00,2.453355e+00,1.145335e+01,-2.275747e+00
9.000000e+00,2.753355e+00,1.175335e+01,-1.596204e+00
9.000000e+00,3.053355e+00,1.205335e+01,-9.702998e-01
9.000000e+00,3.453355e+00,1.245335e+01,-3.950868e-01
9.000000e+00,3.853355e+00,1.285335e+01,-1.517548e-01
9.000000e+00,4.153355e+00,1.315335e+01,-6.473407e-02
9.000000e+00,4.653355e+00,1.365335e+01,3.521314e-03
2.000000e+00,7.626189e-01,2.713683e+00,3.439738e+01
2.000000e+00,9.577681e-01,2.913358e+00,1.147773e+01
2.000000e+00,1.154579e+00,3.113074e+00,-5.314680e-01
2.000000e+00,1.352325e+00,3.312825e+00,-6.809103e+00
2.000000e+00,1.749356e+00,3.712407e+00,-1.141439e+01
2.000000e+00,2.147490e+00,4.112070e+00,-1.179311e+01
2.000000e+00,2.945274e+00,4.911561e+00,-9.628256e+00
2.400000e+00,5.729788e-01,2.897126e+00,7.923683e+01
2.400000e+00,7.610409e-01,3.096713e+00,3.496195e+01
4.000000e+00,1.525238e+00,5.427366e+00,8.246823e-01
4.000000e+00,1.719830e+00,5.627029e+00,-3.533245e+00
4.000000e+00,1.915536e+00,5.826715e+00,-4.203308e+00
4.000000e+00,2.161275e+00,6.076352e+00,-4.264714e+00
4.000000e+00,2.407891e+00,6.326018e+00,-3.895627e+00
4.000000e+00,2.902861e+00,6.825423e+00,-2.766700e+00
4.000000e+00,3.399303e+00,7.324909e+00,-1.748187e+00
4.000000e+00,3.896655e+00,7.824460e+00,-1.087408e+00
4.000000e+00,4.892979e+00,8.823716e+00,-8.485283e-01
4.000000e+00,5.391651e+00,9.323403e+00,-8.878125e-01
4.000000e+00,5.890549e+00,9.823123e+00,-9.077579e-01
4.000000e+00,6.888823e+00,1.082264e+01,-9.193992e-01
4.500000e+00,1.284384e+00,5.656634e+00,4.853117e+00
4.500000e+00,1.474802e+00,5.856241e+00,-3.085614e-01
4.500000e+00,1.667464e+00,6.055874e+00,-2.342766e+00
4.500000e+00,1.910415e+00,6.305448e+00,-3.327395e+00
4.500000e+00,2.154978e+00,6.555055e+00,-3.401199e+00
4.500000e+00,2.647154e+00,7.054351e+00,-2.514004e+00
4.500000e+00,3.141802e+00,7.553741e+00,-1.440478e+00
4.500000e+00,3.637913e+00,8.053206e+00,-7.051426e-01
4.500000e+00,4.632645e+00,9.052314e+00,-2.491595e-01
4.500000e+00,5.130779e+00,9.551938e+00,-2.986349e-01
4.500000e+00,5.629244e+00,1.005160e+01,-3.355273e-01
4.500000e+00,6.626867e+00,1.105101e+01,-3.613506e-01
5.000000e+00,1.057325e+00,5.886018e+00,1.423104e+01
5.000000e+00,1.239865e+00,6.085569e+00,5.441534e+00
5.000000e+00,1.427094e+00,6.285149e+00,8.226692e-01
