# R1,R2,R3
6.500000,4.217373,10.426380
6.500000,4.706926,10.925060
6.500000,5.691484,11.922740
6.500000,6.680630,12.920780
6.500000,7.672591,13.919100
1.400000,1.138611,2.479707
1.400000,1.187903,2.529596
1.400000,1.286649,2.629385
1.400000,1.484646,2.829009
1.400000,1.683116,3.028683
1.400000,2.080936,3.428144
1.400000,2.479457,3.827717
1.400000,2.878388,4.227371
1.400000,3.277580,4.627085
1.400000,3.776811,5.126791
1.400000,4.276221,5.626548
1.400000,4.775755,6.126345
1.400000,5.275377,6.626173
1.400000,5.775064,7.126025
1.400000,6.274801,7.625896
1.400000,8.274068,9.625515
1.500000,1.089988,2.525003
1.500000,1.139100,2.574879
1.500000,1.237538,2.674646
1.500000,1.435061,2.874228
1.500000,1.633187,3.073864
1.500000,2.030542,3.473263
1.500000,2.428765,3.872785
1.500000,2.827490,4.272397
1.500000,3.226531,4.672075
1.500000,3.725621,5.171743
1.500000,4.224926,5.671469
1.500000,4.724378,6.171240
1.500000,5.223935,6.671045
1.500000,5.723570,7.170877
1.500000,6.223263,7.670731
1.500000,8.222408,9.670299
1.600000,1.041879,2.570329
1.600000,1.090773,2.620193
1.600000,1.188837,2.719937
1.600000,1.385794,2.919476
1.600000,1.583515,3.119075
1.600000,1.980330,3.518409
1.600000,2.378212,3.917878
1.600000,2.776703,4.317446
1.600000,3.175573,4.717087
1.600000,3.674507,5.216716
1.600000,4.173695,5.716410
1.600000,4.673058,6.216153
1.600000,5.172543,6.715934
1.600000,5.672119,7.215746
1.600000,6.171764,7.715582
1.600000,8.170777,9.715095
1.700000,0.994359,2.615684
1.700000,1.042987,2.665536
1.700000,1.140599,2.765256
1.700000,1.336882,2.964752
1.700000,1.534125,3.164312
1.700000,1.930314,3.563580
1.700000,2.327807,3.962996
1.700000,2.726034,4.362519
1.700000,3.124713,4.762121
1.700000,3.623472,5.261710
1.700000,4.122532,5.761370
1.700000,4.621794,6.261084
1.700000,5.121201,6.760840
1.700000,5.620713,7.260630
1.700000,6.120305,7.760447
1.700000,8.119175,9.759903
1.800000,0.875419,2.586318
1.800000,0.851498,2.561405
1.800000,0.827641,2.536494
1.800000,0.803853,2.511585
1.800000,0.780140,2.486678
1.800000,0.756511,2.461773
1.800000,0.732973,2.436869
1.800000,0.709534,2.411968
2.000000,0.785774,2.677197
2.000000,0.762451,2.652298
2.000000,0.739239,2.627400
2.000000,0.716146,2.602505
2.000000,0.693186,2.577612
2.000000,0.670372,2.552720
2.000000,0.647719,2.527831
2.000000,0.625246,2.502944
2.400000,0.623861,2.859228
2.400000,0.602908,2.834355
2.800000,0.503752,3.041568
2.800000,0.488328,3.016721
3.200000,1.247022,1.963979
3.200000,1.154191,2.062159
3.200000,1.062662,2.160506
3.200000,0.972802,2.258998
3.200000,1.247022,1.963979
3.200000,0.885119,2.357617
3.200000,0.800331,2.456348
3.800000,1.568745,2.240342
3.800000,1.475003,2.338356
3.800000,1.382139,2.436532
3.800000,1.290342,2.534850
3.800000,1.568745,2.240342
3.800000,1.199856,2.633295
3.800000,1.111003,2.731853
4.000000,1.676105,2.332491
4.000000,1.582149,2.430457
4.000000,1.488980,2.528583
4.000000,1.396756,2.626849
4.000000,1.676105,2.332491
4.000000,1.305678,2.725242
4.000000,1.216002,2.823748
4.500000,1.944670,2.562910
4.500000,1.850295,2.660769
4.500000,1.756543,2.758781
4.500000,1.663518,2.856931
4.500000,1.944670,2.562910
4.500000,1.571350,2.955205
4.500000,1.480200,3.053592
5.000000,2.213404,2.793382
5.000000,2.166004,2.842246
5.000000,2.118724,2.891148
5.000000,2.071571,2.940088
5.000000,2.024555,2.989063
5.000000,1.977686,3.038071
5.000000,1.930973,3.087112
5.000000,1.838067,3.185281
5.000000,1.745945,3.283562
5.000000,1.520002,3.529685
5.000000,1.302878,3.776317
5.500000,2.482251,3.023895
5.500000,2.434744,3.072720
5.500000,2.387339,3.121582
5.500000,2.340042,3.170480
5.500000,2.292860,3.219411
5.500000,2.245799,3.268375
5.500000,2.198868,3.317370
5.500000,2.105431,3.415447
5.500000,2.012624,3.513633
5.500000,1.784011,3.759515
5.500000,1.561966,4.005907
6.000000,2.751179,3.254440
