# R1,R2,R3,E
1.511781,2.456638,3.964856,22.942999
1.511781,1.652946,2.645615,40.811660
1.511781,1.776799,2.645610,35.213700
1.511781,1.904861,2.645618,31.253862
1.511781,2.035429,2.645610,28.661078
1.511781,2.167164,2.645615,27.104654
1.511781,2.298959,2.645624,26.033170
1.511781,2.429846,2.645619,25.066410
1.511781,2.559079,2.645618,24.258623
1.511781,2.645625,2.685974,23.330675
1.511781,2.645616,2.809930,22.577397
1.511781,2.645612,2.930454,21.907334
1.511781,2.645617,3.047092,21.333280
1.511781,2.645612,3.159419,20.914123
1.511781,2.645616,3.267082,20.652680
1.511781,2.645625,3.369744,20.541928
1.511781,2.645618,3.467084,20.522891
1.511781,2.645619,3.558849,20.503811
1.511781,2.645624,3.644777,20.316869
1.511781,2.645615,3.724637,20.165745
1.511781,2.645610,3.798223,20.098227
1.511781,2.645618,3.865366,20.108981
1.511781,2.645610,3.925870,20.188554
1.511781,2.645615,3.979610,20.327666
1.511781,2.645624,4.026454,20.516517
1.511781,2.645619,4.066263,20.727180
1.511781,2.645618,4.098970,20.891747
1.511781,2.645625,4.124495,21.137795
1.511781,2.645616,4.142755,21.515149
1.511781,2.645612,4.153730,21.789167
1.511781,1.816526,2.834587,31.991486
1.511781,1.937769,2.834592,29.182835
1.511781,2.063996,2.834589,26.877079
1.511781,2.193480,2.834592,25.266058
1.511781,2.324763,2.834587,24.157281
1.511781,2.456648,2.834592,23.438044
1.511781,2.588104,2.834588,22.762605
1.511781,2.718287,2.834591,22.203901
1.511781,2.834592,2.846430,21.531237
1.511781,2.834585,2.971886,21.081681
1.511781,2.834585,3.094091,20.528746
1.511781,2.834589,3.212534,20.214096
1.511781,2.834585,3.326756,19.887607
1.511781,2.834585,3.436365,19.789344
1.511781,2.834592,3.540992,19.681151
1.511781,2.834591,3.640287,19.702399
1.511781,2.834588,3.733961,19.810202
1.511781,2.834592,3.821737,19.667274
1.511781,2.834587,3.903359,19.578768
1.511781,2.834592,3.978622,19.532108
1.511781,2.834589,4.047304,19.578074
1.511781,2.834592,4.109238,19.641169
1.511781,2.834587,4.164248,19.783967
1.511781,2.834592,4.212211,19.920867
1.511781,2.834588,4.252990,20.121340
1.511781,2.834591,4.286500,20.262533
1.511781,2.834592,4.312647,20.371117
1.511781,2.834585,4.331362,20.572890
1.511781,2.834585,4.342612,20.753372
1.511781,2.156200,3.212537,23.705471
1.511781,2.272678,3.212542,22.975436
1.511781,2.395309,3.212530,22.186296
1.511781,2.522363,3.212542,21.377338
1.511781,2.652274,3.212537,20.741403
1.511781,2.783734,3.212529,20.291717
1.511781,2.915614,3.212528,19.960459
1.511781,3.046925,3.212536,19.708340
1.511781,3.176765,3.212526,19.503401
1.511781,3.212528,3.304411,19.304056
1.511781,3.212532,3.429184,19.123228
1.511781,3.212534,3.550473,18.981731
1.511781,3.212532,3.667749,18.883858
1.511781,3.212528,3.780543,18.828829
1.511781,3.212526,3.888416,18.810833
1.511781,3.212536,3.990988,18.818205
1.511781,3.212528,4.087888,18.834119
1.511781,3.212529,4.178812,18.847389
1.511781,3.212537,4.263472,18.868464
1.511781,3.212542,4.341601,18.913519
1.511781,3.212530,4.412954,18.978392
1.511781,3.212542,4.477360,19.064860
1.511781,3.212537,4.534595,19.168327
1.511781,3.212529,4.584514,19.281811
1.511781,3.212528,4.626990,19.392302
1.511781,3.212536,4.661909,19.464504
1.511781,3.212526,4.689148,19.490132
1.511781,3.212528,4.708665,19.584188
1.511781,3.212532,4.720399,19.666450
1.511781,2.684941,3.779443,20.006425
1.511781,2.795691,3.779460,19.812067
1.511781,2.913639,3.779443,19.495119
1.511781,3.037165,3.779460,19.099334
1.511781,3.164679,3.779443,18.874708
1.511781,3.294849,3.779451,18.777356
1.511781,3.426422,3.779463,18.759620
1.511781,3.558286,3.779461,18.781345
1.511781,3.689456,3.779450,18.820460
1.511781,3.779462,3.819089,18.848560
1.511781,3.779453,3.946364,18.838326
1.511781,3.779452,4.070595,18.829002
1.511781,3.779453,4.191146,18.815906
1.511781,3.779462,4.307457,18.799428
1.511781,3.779450,4.418978,18.784381
1.511781,3.779461,4.525285,18.777963
1.511781,3.779463,4.625935,18.786332
1.511781,3.779451,4.720533,18.813435
1.511781,3.779443,4.808757,18.860225
1.511781,3.779460,4.890319,18.925227
1.511781,3.779443,4.964881,19.004193
1.511781,3.779460,5.032266,19.085935
1.511781,3.779443,5.092193,19.137842
1.511781,3.779451,5.144526,19.188361
1.511781,3.779463,5.189084,19.292088
1.511781,3.779461,5.225713,19.390438
1.511781,3.779450,5.254307,19.475518
1.511781,3.779462,5.274812,19.541908
1.511781,3.779453,5.287123,19.584232
1.511781,3.045087,4.157393,19.114989
1.511781,3.152797,4.157397,18.933423
1.511781,3.268167,4.157384,18.777442
1.511781,3.389619,4.157397,18.686768
1.511781,3.515600,4.157393,18.678312
1.511781,3.644779,4.157404,18.731346
1.511781,3.775858,4.157402,18.817468
1.511781,3.907702,4.157388,18.914343
1.511781,4.039318,4.157402,19.007316
1.511781,4.157404,4.169734,19.112734
1.511781,4.157400,4.298129,19.099855
1.511781,4.157397,4.423735,19.120583
1.511781,4.157400,4.545878,19.116376
1.511781,4.157404,4.663936,19.103757
1.511781,4.157402,4.777328,19.093090
1.511781,4.157388,4.885548,19.091008
1.511781,4.157402,4.988171,19.100072
1.511781,4.157404,5.084738,19.118024
1.511781,4.157393,5.174876,19.135543
1.511781,4.157397,5.258265,19.158440
1.511781,4.157384,5.334579,19.254361
1.511781,4.157397,5.403586,19.353708
1.511781,4.157393,5.465001,19.444296
1.511781,4.157404,5.518658,19.533886
1.511781,4.157402,5.564343,19.621048
1.511781,4.157388,5.601911,19.701445
1.511781,4.157402,5.631281,19.770047
1.511781,4.157404,5.652317,19.822431
1.511781,4.157400,5.664961,19.855258
1.511781,3.959990,5.102264,19.029084
1.511781,4.062120,5.102265,19.069543
1.511781,4.172535,5.102265,19.165595
1.511781,4.289788,5.102265,19.292521
1.511781,4.412481,5.102264,19.434929
1.511781,4.539281,5.102263,19.572524
1.511781,4.668918,5.102259,19.681194
1.511781,4.800229,5.102258,19.758946
1.511781,4.932114,5.102260,19.808988
