E
4.635616e+01
4.373445e+01
4.065668e+01
3.752729e+01
3.468224e+01
3.231976e+01
3.049869e+01
2.917954e+01
2.827476e+01
2.768760e+01
2.733317e+01
2.714632e+01
2.707931e+01
2.709671e+01
2.717064e+01
2.727791e+01
2.739802e+01
2.751245e+01
2.760604e+01
2.766713e+01
4.941263e+01
4.844108e+01
4.637141e+01
4.335834e+01
3.983114e+01
3.629165e+01
3.313226e+01
3.055456e+01
2.858439e+01
2.714263e+01
2.611369e+01
2.539221e+01
2.489874e+01
2.458141e+01
2.440512e+01
2.434410e+01
2.437390e+01
2.447033e+01
2.460737e+01
2.476054e+01
2.490626e+01
2.502507e+01
2.510245e+01
4.772185e+01
4.777980e+01
4.700441e+01
4.510787e+01
4.219204e+01
3.869630e+01
3.516093e+01
3.200136e+01
2.941460e+01
2.740583e+01
2.587944e+01
2.471887e+01
2.383074e+01
2.315662e+01
2.266364e+01
2.233164e+01
2.214239e+01
2.207497e+01
2.210337e+01
2.219946e+01
2.233495e+01
2.248353e+01
2.262247e+01
2.273443e+01
2.280674e+01
4.251436e+01
4.287050e+01
4.310869e+01
4.277463e+01
4.148893e+01
3.922218e+01
3.631592e+01
3.326691e+01
3.047797e+01
2.814220e+01
2.627248e+01
2.478809e+01
2.359586e+01
2.262801e+01
2.184751e+01
2.123789e+01
2.078869e+01
2.048657e+01
2.031242e+01
2.024157e+01
2.024704e+01
2.030234e+01
2.038429e+01
2.047387e+01
2.055639e+01
2.062188e+01
2.066371e+01
3.621355e+01
3.636363e+01
3.663995e+01
3.671292e+01
3.614419e+01
3.472853e+01
3.262992e+01
3.023503e+01
2.791309e+01
2.587527e+01
2.417244e+01
2.276730e+01
2.159930e+01
2.062288e+01
1.981262e+01
1.915707e+01
1.864816e+01
1.827390e+01
1.801602e+01
1.785233e+01
1.775907e+01
1.771405e+01
1.769877e+01
1.769977e+01
1.770781e+01
1.771716e+01
1.772488e+01
1.773000e+01
3.097155e+01
3.073422e+01
3.080087e+01
3.099993e+01
3.088154e+01
3.008056e+01
2.856798e+01
2.660919e+01
2.454846e+01
2.263699e+01
2.098755e+01
1.960873e+01
1.846425e+01
1.751127e+01
1.672031e+01
1.607330e+01
1.555961e+01
1.516615e+01
1.487598e+01
1.466903e+01
1.452340e+01
1.442017e+01
1.434371e+01
1.428400e+01
1.423452e+01
1.419279e+01
1.415886e+01
1.413296e+01
1.411695e+01
2.713390e+01
2.684680e+01
2.690326e+01
2.687316e+01
2.629147e+01
2.498916e+01
2.314297e+01
2.109256e+01
1.914054e+01
1.745491e+01
1.607312e+01
1.495770e+01
1.405092e+01
1.330618e+01
1.269750e+01
1.221218e+01
1.183911e+01
1.156391e+01
1.136774e+01
1.122937e+01
1.112934e+01
1.105293e+01
1.098940e+01
1.093323e+01
1.088266e+01
1.083764e+01
1.079962e+01
1.077092e+01
1.075289e+01
2.440129e+01
2.421955e+01
2.405259e+01
2.341706e+01
2.208394e+01
2.018493e+01
1.806443e+01
1.605743e+01
1.435816e+01
1.300527e+01
1.194139e+01
1.108577e+01
1.037963e+01
9.796033e+00
9.328233e+00
8.972921e+00
8.719658e+00
8.550044e+00
8.441945e+00
8.373593e+00
8.327917e+00
8.292848e+00
8.261774e+00
8.231598e+00
8.202287e+00
8.174798e+00
8.150975e+00
8.132621e+00
8.120960e+00
2.017689e+01
1.910798e+01
1.754517e+01
1.560341e+01
1.356837e+01
1.171595e+01
1.018736e+01
8.975814e+00
7.994144e+00
7.154555e+00
6.414982e+00
5.777145e+00
5.260097e+00
4.875153e+00
4.615379e+00
4.458315e+00
4.375211e+00
4.338229e+00
4.325776e+00
4.323468e+00
4.323161e+00
4.320710e+00
4.315468e+00
4.307792e+00
4.298693e+00
4.289369e+00
4.281138e+00
4.274590e+00
4.270405e+00
1.066773e+01
9.121382e+00
7.685907e+00
6.398242e+00
5.261957e+00
4.267254e+00
3.413202e+00
2.710678e+00
2.171403e+00
1.794026e+00
1.558955e+00
1.432256e+00
1.376274e+00
1.358399e+00
1.355638e+00
1.354546e+00
1.349282e+00
1.338584e+00
1.323435e+00
1.305580e+00
1.286897e+00
1.268605e+00
1.251792e+00
1.236886e+00
1.224222e+00
1.213947e+00
1.206054e+00
1.200427e+00
1.197115e+00
5.915167e+00
4.872081e+00
3.887316e+00
3.013982e+00
2.296134e+00
1.757030e+00
1.394626e+00
1.182909e+00
1.081237e+00
1.046315e+00
1.041848e+00
1.043467e+00
1.038622e+00
1.023545e+00
9.995197e-01
9.698467e-01
9.379391e-01
9.065305e-01
8.773937e-01
8.514613e-01
8.290971e-01
8.102401e-01
7.946743e-01
7.820438e-01
7.720191e-01
7.642775e-01
7.585251e-01
7.545721e-01
7.522632e-01
1.004310e+00
9.381469e-01
8.961597e-01
8.652781e-01
8.334189e-01
7.931080e-01
7.424589e-01
6.839232e-01
6.221104e-01
5.617578e-01
5.064765e-01
4.583885e-01
4.181851e-01
3.856252e-01
3.598565e-01
3.398216e-01
3.244326e-01
3.127103e-01
3.038279e-01
2.971146e-01
2.920463e-01
2.882210e-01
2.853365e-01
2.831671e-01
2.815483e-01
2.803564e-01
2.795050e-01
2.789366e-01
2.786054e-01
4.092102e-01
3.619152e-01
3.129543e-01
2.649707e-01
2.203303e-01
1.807652e-01
1.471952e-01
1.197895e-01
9.816737e-02
8.158444e-02
6.916618e-02
6.004615e-02
5.345162e-02
4.873683e-02
4.539173e-02
4.303043e-02
4.136928e-02
4.019778e-02
3.937062e-02
3.878477e-02
3.836712e-02
3.806770e-02
3.785179e-02
3.769644e-02
3.758467e-02
3.750343e-02
3.744841e-02
3.741216e-02
3.739087e-02
4.627482e+01
4.702196e+01
4.750531e+01
4.692977e+01
4.482245e+01
4.138889e+01
3.733867e+01
3.342020e+01
3.008428e+01
2.744293e+01
2.540655e+01
2.382990e+01
2.259610e+01
2.163507e+01
2.090940e+01
2.039453e+01
2.006431e+01
1.988658e+01
1.982466e+01
1.984203e+01
1.990606e+01
1.999105e+01
2.007875e+01
2.015767e+01
2.022135e+01
2.026736e+01
2.029500e+01
4.200049e+01
4.266703e+01
4.354788e+01
4.389713e+01
4.293147e+01
4.045537e+01
3.697945e+01
3.328806e+01
2.997282e+01
2.727201e+01
2.516579e+01
2.353427e+01
2.225790e+01
2.125501e+01
2.047706e+01
1.989198e+01
1.947086e+01
1.918139e+01
1.898886e+01
1.886053e+01
1.876928e+01
1.869604e+01
1.862971e+01
