R1,R2,R3
1.600000e+00,7.433448e+00,7.400000e+00
1.600000e+00,7.570997e+00,7.400000e+00
1.600000e+00,7.706092e+00,7.400000e+00
1.600000e+00,7.837856e+00,7.400000e+00
1.600000e+00,7.965478e+00,7.400000e+00
1.600000e+00,8.088204e+00,7.400000e+00
1.600000e+00,8.205340e+00,7.400000e+00
1.600000e+00,8.316249e+00,7.400000e+00
1.600000e+00,8.420350e+00,7.400000e+00
1.600000e+00,8.517113e+00,7.400000e+00
1.600000e+00,8.606061e+00,7.400000e+00
1.600000e+00,8.686768e+00,7.400000e+00
1.600000e+00,8.758854e+00,7.400000e+00
1.600000e+00,8.821989e+00,7.400000e+00
1.600000e+00,8.875887e+00,7.400000e+00
1.600000e+00,8.920309e+00,7.400000e+00
1.600000e+00,8.955061e+00,7.400000e+00
1.600000e+00,8.979992e+00,7.400000e+00
1.600000e+00,8.994993e+00,7.400000e+00
1.600000e+00,6.364836e+00,7.700000e+00
1.600000e+00,6.454928e+00,7.700000e+00
1.600000e+00,6.555506e+00,7.700000e+00
1.600000e+00,6.665350e+00,7.700000e+00
1.600000e+00,6.783193e+00,7.700000e+00
1.600000e+00,6.907755e+00,7.700000e+00
1.600000e+00,7.037755e+00,7.700000e+00
1.600000e+00,7.171937e+00,7.700000e+00
1.600000e+00,7.309078e+00,7.700000e+00
1.600000e+00,7.448000e+00,7.700000e+00
1.600000e+00,7.587576e+00,7.700000e+00
1.600000e+00,7.726738e+00,7.700000e+00
1.600000e+00,7.864477e+00,7.700000e+00
1.600000e+00,7.999845e+00,7.700000e+00
1.600000e+00,8.131955e+00,7.700000e+00
1.600000e+00,8.259982e+00,7.700000e+00
1.600000e+00,8.383160e+00,7.700000e+00
1.600000e+00,8.500783e+00,7.700000e+00
1.600000e+00,8.612201e+00,7.700000e+00
1.600000e+00,8.716818e+00,7.700000e+00
1.600000e+00,8.814096e+00,7.700000e+00
1.600000e+00,8.903545e+00,7.700000e+00
1.600000e+00,8.984728e+00,7.700000e+00
1.600000e+00,9.057257e+00,7.700000e+00
1.600000e+00,9.120793e+00,7.700000e+00
1.600000e+00,9.175044e+00,7.700000e+00
1.600000e+00,9.219763e+00,7.700000e+00
1.600000e+00,9.254751e+00,7.700000e+00
1.600000e+00,9.279853e+00,7.700000e+00
1.600000e+00,9.294958e+00,7.700000e+00
1.600000e+00,6.662563e+00,8.000000e+00
1.600000e+00,6.752015e+00,8.000000e+00
1.600000e+00,6.851953e+00,8.000000e+00
1.600000e+00,6.961183e+00,8.000000e+00
1.600000e+00,7.078463e+00,8.000000e+00
1.600000e+00,7.202530e+00,8.000000e+00
1.600000e+00,7.332121e+00,8.000000e+00
1.600000e+00,7.465988e+00,8.000000e+00
1.600000e+00,7.602913e+00,8.000000e+00
1.600000e+00,7.741720e+00,8.000000e+00
1.600000e+00,7.881282e+00,8.000000e+00
1.600000e+00,8.020524e+00,8.000000e+00
1.600000e+00,8.158431e+00,8.000000e+00
1.600000e+00,8.294045e+00,8.000000e+00
1.600000e+00,8.426470e+00,8.000000e+00
1.600000e+00,8.554868e+00,8.000000e+00
1.600000e+00,8.678463e+00,8.000000e+00
1.600000e+00,8.796535e+00,8.000000e+00
1.600000e+00,8.908423e+00,8.000000e+00
1.600000e+00,9.013521e+00,8.000000e+00
1.600000e+00,9.111277e+00,8.000000e+00
1.600000e+00,9.201192e+00,8.000000e+00
1.600000e+00,9.282819e+00,8.000000e+00
1.600000e+00,9.355763e+00,8.000000e+00
1.600000e+00,9.419674e+00,8.000000e+00
1.600000e+00,9.474253e+00,8.000000e+00
1.600000e+00,9.519251e+00,8.000000e+00
1.600000e+00,9.554460e+00,8.000000e+00
1.600000e+00,9.579722e+00,8.000000e+00
1.600000e+00,9.594925e+00,8.000000e+00
1.600000e+00,6.960486e+00,8.300000e+00
1.600000e+00,7.049349e+00,8.300000e+00
1.600000e+00,7.148696e+00,8.300000e+00
1.600000e+00,7.257358e+00,8.300000e+00
1.600000e+00,7.374114e+00,8.300000e+00
1.600000e+00,7.497720e+00,8.300000e+00
1.600000e+00,7.626926e+00,8.300000e+00
1.600000e+00,7.760493e+00,8.300000e+00
1.600000e+00,7.897211e+00,8.300000e+00
1.600000e+00,8.035905e+00,8.300000e+00
1.600000e+00,8.175445e+00,8.300000e+00
1.600000e+00,8.314755e+00,8.300000e+00
1.600000e+00,8.452810e+00,8.300000e+00
1.600000e+00,8.588647e+00,8.300000e+00
1.600000e+00,8.721359e+00,8.300000e+00
1.600000e+00,8.850098e+00,8.300000e+00
1.600000e+00,8.974077e+00,8.300000e+00
1.600000e+00,9.092565e+00,8.300000e+00
1.600000e+00,9.204890e+00,8.300000e+00
1.600000e+00,9.310434e+00,8.300000e+00
1.600000e+00,9.408636e+00,8.300000e+00
1.600000e+00,9.498987e+00,8.300000e+00
1.600000e+00,9.581030e+00,8.300000e+00
1.600000e+00,9.654361e+00,8.300000e+00
1.600000e+00,9.718623e+00,8.300000e+00
1.600000e+00,9.773512e+00,8.300000e+00
1.600000e+00,9.818770e+00,8.300000e+00
1.600000e+00,9.854186e+00,8.300000e+00
1.600000e+00,9.879600e+00,8.300000e+00
1.600000e+00,9.894894e+00,8.300000e+00
1.600000e+00,7.258580e+00,8.600000e+00
1.600000e+00,7.346900e+00,8.600000e+00
1.600000e+00,7.445701e+00,8.600000e+00
1.600000e+00,7.553835e+00,8.600000e+00
1.600000e+00,7.670103e+00,8.600000e+00
1.600000e+00,7.793278e+00,8.600000e+00
1.600000e+00,7.922121e+00,8.600000e+00
1.600000e+00,8.055405e+00,8.600000e+00
1.600000e+00,8.191923e+00,8.600000e+00
