E
-1.227547e+00
-1.272869e+00
-1.316480e+00
-1.346024e+00
-1.353554e+00
-1.351436e+00
-1.349102e+00
-1.347891e+00
-1.347353e+00
-1.347126e+00
-1.347043e+00
-1.347034e+00
-1.347081e+00
-1.347186e+00
-1.347366e+00
-1.347644e+00
-1.348046e+00
-1.348586e+00
-1.349259e+00
-1.350034e+00
-1.350853e+00
-1.351642e+00
-1.352333e+00
-1.352881e+00
-1.353268e+00
-1.353508e+00
-1.353630e+00
-1.353673e+00
-1.353674e+00
-1.353662e+00
-1.297617e+00
-1.320393e+00
-1.340238e+00
-1.351983e+00
-1.355227e+00
-1.354798e+00
-1.353903e+00
-1.353326e+00
-1.353057e+00
-1.352990e+00
-1.353051e+00
-1.353210e+00
-1.353453e+00
-1.353781e+00
-1.354188e+00
-1.354659e+00
-1.355164e+00
-1.355655e+00
-1.356079e+00
-1.356393e+00
-1.356573e+00
-1.356619e+00
-1.356551e+00
-1.356402e+00
-1.356206e+00
-1.355995e+00
-1.355795e+00
-1.355624e+00
-1.355494e+00
-1.355414e+00
-1.332263e+00
-1.342334e+00
-1.350245e+00
-1.354819e+00
-1.356584e+00
-1.356957e+00
-1.356921e+00
-1.356865e+00
-1.356887e+00
-1.356992e+00
-1.357166e+00
-1.357389e+00
-1.357642e+00
-1.357899e+00
-1.358132e+00
-1.358312e+00
-1.358417e+00
-1.358438e+00
-1.358379e+00
-1.358255e+00
-1.358087e+00
-1.357897e+00
-1.357702e+00
-1.357516e+00
-1.357349e+00
-1.357205e+00
-1.357088e+00
-1.356997e+00
-1.356933e+00
-1.356894e+00
-1.348015e+00
-1.351897e+00
-1.354815e+00
-1.356659e+00
-1.357671e+00
-1.358198e+00
-1.358497e+00
-1.358706e+00
-1.358885e+00
-1.359051e+00
-1.359203e+00
-1.359333e+00
-1.359430e+00
-1.359486e+00
-1.359497e+00
-1.359466e+00
-1.359401e+00
-1.359312e+00
-1.359210e+00
-1.359105e+00
-1.359005e+00
-1.358913e+00
-1.358833e+00
-1.358765e+00
-1.358710e+00
-1.358665e+00
-1.358631e+00
-1.358606e+00
-1.358588e+00
-1.358578e+00
-1.354777e+00
-1.356176e+00
-1.357275e+00
-1.358077e+00
-1.358646e+00
-1.359051e+00
-1.359352e+00
-1.359584e+00
-1.359766e+00
-1.359908e+00
-1.360015e+00
-1.360089e+00
-1.360133e+00
-1.360153e+00
-1.360154e+00
-1.360142e+00
-1.360123e+00
-1.360100e+00
-1.360078e+00
-1.360058e+00
-1.360041e+00
-1.360028e+00
-1.360018e+00
-1.360010e+00
-1.360006e+00
-1.360002e+00
-1.360001e+00
-1.359999e+00
-1.359999e+00
-1.359999e+00
-1.357812e+00
-1.358360e+00
-1.358835e+00
-1.359233e+00
-1.359563e+00
-1.359835e+00
-1.360060e+00
-1.360245e+00
-1.360396e+00
-1.360519e+00
-1.360616e+00
-1.360693e+00
-1.360753e+00
-1.360800e+00
-1.360838e+00
-1.360868e+00
-1.360894e+00
-1.360916e+00
-1.360936e+00
-1.360954e+00
-1.360970e+00
-1.360984e+00
-1.360998e+00
-1.361009e+00
-1.361019e+00
-1.361028e+00
-1.361035e+00
-1.361041e+00
-1.361045e+00
-1.361047e+00
-1.359414e+00
-1.359683e+00
-1.359938e+00
-1.360174e+00
-1.360387e+00
-1.360577e+00
-1.360745e+00
-1.360892e+00
-1.361019e+00
-1.361129e+00
-1.361223e+00
-1.361304e+00
-1.361373e+00
-1.361434e+00
-1.361486e+00
-1.361532e+00
-1.361572e+00
-1.361607e+00
-1.361638e+00
-1.361665e+00
-1.361689e+00
-1.361710e+00
-1.361728e+00
-1.361743e+00
-1.361756e+00
-1.361767e+00
-1.361775e+00
-1.361782e+00
-1.361787e+00
-1.361789e+00
-1.360429e+00
-1.360597e+00
-1.360764e+00
-1.360927e+00
-1.361082e+00
-1.361225e+00
-1.361357e+00
-1.361477e+00
-1.361584e+00
-1.361680e+00
-1.361765e+00
-1.361841e+00
-1.361907e+00
-1.361966e+00
-1.362018e+00
-1.362064e+00
-1.362104e+00
-1.362139e+00
-1.362169e+00
-1.362196e+00
-1.362219e+00
-1.362240e+00
-1.362257e+00
-1.362271e+00
-1.362284e+00
-1.362294e+00
-1.362302e+00
-1.362308e+00
-1.362312e+00
-1.362315e+00
-1.361155e+00
-1.361277e+00
-1.361401e+00
-1.361524e+00
-1.361644e+00
-1.361758e+00
-1.361864e+00
-1.361962e+00
-1.362052e+00
-1.362134e+00
-1.362207e+00
-1.362273e+00
-1.362331e+00
-1.362383e+00
-1.362429e+00
-1.362469e+00
-1.362505e+00
-1.362536e+00
-1.362563e+00
-1.362587e+00
-1.362608e+00
-1.362626e+00
-1.362641e+00
-1.362654e+00
-1.362665e+00
-1.362674e+00
-1.362681e+00
-1.362686e+00
-1.362690e+00
-1.362693e+00
-1.361707e+00
-1.361801e+00
-1.361898e+00
-1.361996e+00
-1.362091e+00
-1.362183e+00
-1.362269e+00
-1.362350e+00
-1.362424e+00
-1.362492e+00
-1.362554e+00
-1.362609e+00
-1.362659e+00
-1.362703e+00
-1.362742e+00
-1.362777e+00
-1.362807e+00
-1.362834e+00
-1.362857e+00
-1.362878e+00
-1.362896e+00
-1.362911e+00
-1.362924e+00
-1.362936e+00
-1.362945e+00
-1.362953e+00
-1.362959e+00
-1.362964e+00
-1.362967e+00
-1.362969e+00
-1.362139e+00
-1.362213e+00
-1.362291e+00
-1.362369e+00
-1.362446e+00
-1.362520e+00
-1.362590e+00
-1.362656e+00
-1.362718e+00
-1.362774e+00
-1.362825e+00
-1.362871e+00
-1.362912e+00
-1.362949e+00
-1.362982e+00
-1.363012e+00
-1.363038e+00
-1.363060e+00
-1.363080e+00
-1.363098e+00
-1.363113e+00
-1.363126e+00
-1.363138e+00
-1.363147e+00
-1.363155e+00
-1.363162e+00
-1.363167e+00
-1.363171e+00
-1.363174e+00
-1.363176e+00
-1.362481e+00
-1.362541e+00
-1.362603e+00
-1.362665e+00
-1.362728e+00
-1.362788e+00
-1.362845e+00
-1.362899e+00
-1.362950e+00
-1.362996e+00
-1.363038e+00
-1.363076e+00
-1.363111e+00
-1.363142e+00
-1.363170e+00
-1.363194e+00
-1.363216e+00
-1.363235e+00
-1.363252e+00
-1.363267e+00
-1.363280e+00
-1.363291e+00
-1.363301e+00
-1.363309e+00
-1.363316e+00
-1.363322e+00
-1.363326e+00
-1.363330e+00
-1.363332e+00
-1.363334e+00
-1.362755e+00
-1.362802e+00
-1.362852e+00
-1.362903e+00
-1.362953e+00
-1.363002e+00
-1.363049e+00
-1.363093e+00
-1.363135e+00
-1.363173e+00
-1.363208e+00
-1.363239e+00
-1.363268e+00
-1.363294e+00
-1.363317e+00
-1.363338e+00
-1.363356e+00
-1.363372e+00
-1.363387e+00
-1.363399e+00
-1.363410e+00
-1.363420e+00
-1.363428e+00
-1.363435e+00
-1.363441e+00
-1.363446e+00
-1.363450e+00
-1.363453e+00
-1.363455e+00
-1.363456e+00
-1.362974e+00
-1.363013e+00
-1.363053e+00
-1.363094e+00
-1.363135e+00
-1.363175e+00
-1.363213e+00
-1.363249e+00
-1.363283e+00
-1.363315e+00
-1.363344e+00
-1.363370e+00
-1.363394e+00
-1.363416e+00
-1.363435e+00
-1.363452e+00
-1.363468e+00
-1.363482e+00
-1.363494e+00
-1.363504e+00
-1.363514e+00
-1.363522e+00
-1.363529e+00
-1.363535e+00
-1.363540e+00
-1.363544e+00
-1.363547e+00
-1.363550e+00
-1.363551e+00
-1.363552e+00
-1.363152e+00
-1.363183e+00
-1.363216e+00
-1.363249e+00
-1.363282e+00
-1.363315e+00
-1.363346e+00
-1.363376e+00
-1.363404e+00
-1.363430e+00
-1.363454e+00
-1.363476e+00
-1.363496e+00
-1.363514e+00
-1.363530e+00
-1.363545e+00
-1.363558e+00
-1.363569e+00
-1.363580e+00
-1.363589e+00
-1.363596e+00
-1.363603e+00
-1.363609e+00
-1.363614e+00
-1.363619e+00
-1.363622e+00
-1.363625e+00
-1.363627e+00
-1.363629e+00
-1.363629e+00
-1.363296e+00
