# R1,R2,R3,E
1.511781,2.035429,2.645610,32.411684
1.511781,2.167164,2.645615,31.214531
1.511781,2.298959,2.645624,30.421531
1.511781,2.429846,2.645619,29.403689
1.511781,2.559079,2.645618,27.856327
1.511781,2.645625,2.685974,26.360048
1.511781,2.645616,2.809930,25.329847
1.511781,2.645612,2.930454,24.177923
1.511781,2.645617,3.047092,23.015721
1.511781,2.645612,3.159419,22.132871
1.511781,2.645616,3.267082,21.520310
1.511781,2.645625,3.369744,21.133805
1.511781,2.645618,3.467084,20.778653
1.511781,2.645619,3.558849,20.672975
1.511781,2.645624,3.644777,20.694310
1.511781,2.645615,3.724637,20.829476
1.511781,2.645610,3.798223,21.043001
1.511781,2.645618,3.865366,21.362377
1.511781,2.645610,3.925870,21.749359
1.511781,2.645615,3.979610,22.119081
1.511781,2.645624,4.026454,22.205679
1.511781,2.645619,4.066263,22.126540
1.511781,2.645618,4.098970,22.029274
1.511781,2.645625,4.124495,21.943673
1.511781,2.645616,4.142755,21.885175
1.511781,2.645612,4.153730,21.865011
1.511781,1.816526,2.834587,34.573255
1.511781,1.937769,2.834592,31.688414
1.511781,2.063996,2.834589,29.502732
1.511781,2.193480,2.834592,28.115341
1.511781,2.324763,2.834587,27.178069
1.511781,2.456648,2.834592,26.483810
1.511781,2.588104,2.834588,25.591419
1.511781,2.718287,2.834591,24.516033
1.511781,2.834592,2.846430,23.592984
1.511781,2.834585,2.971886,22.859090
1.511781,2.834585,3.094091,21.982137
1.511781,2.834589,3.212534,21.265372
1.511781,2.834585,3.326756,20.621198
1.511781,2.834585,3.436365,20.146361
1.511781,2.834592,3.540992,19.824903
1.511781,2.834591,3.640287,19.637787
1.511781,2.834588,3.733961,19.568534
1.511781,2.834592,3.821737,19.602228
1.511781,2.834587,3.903359,19.724081
1.511781,2.834592,3.978622,19.922429
1.511781,2.834589,4.047304,20.184651
1.511781,2.834592,4.109238,20.489805
1.511781,2.834587,4.164248,20.769503
1.511781,2.834592,4.212211,20.861652
1.511781,2.834588,4.252990,20.825443
1.511781,2.834591,4.286500,20.766164
1.511781,2.834592,4.312647,20.711005
1.511781,2.834585,4.331362,20.671283
1.511781,2.834585,4.342612,20.664172
1.511781,2.156200,3.212537,26.246955
1.511781,2.272678,3.212542,24.619109
1.511781,2.395309,3.212530,23.445026
1.511781,2.522363,3.212542,22.594439
1.511781,2.652274,3.212537,21.753218
1.511781,2.783734,3.212529,21.379506
1.511781,2.915614,3.212528,21.128775
1.511781,3.046925,3.212536,20.881426
1.511781,3.176765,3.212526,20.568077
1.511781,3.212528,3.304411,20.188077
1.511781,3.212532,3.429184,19.788260
1.511781,3.212534,3.550473,19.418754
1.511781,3.212532,3.667749,19.108961
1.511781,3.212528,3.780543,18.871673
1.511781,3.212526,3.888416,18.709491
1.511781,3.212536,3.990988,18.622763
1.511781,3.212528,4.087888,18.592495
1.511781,3.212529,4.178812,18.617299
1.511781,3.212537,4.263472,18.702292
1.511781,3.212542,4.341601,18.834249
1.511781,3.212530,4.412954,19.005017
1.511781,3.212542,4.477360,19.203972
1.511781,3.212537,4.534595,19.408304
1.511781,3.212529,4.584514,19.557216
1.511781,3.212528,4.626990,19.614760
